Time(s),Coverage(%),Number of running robots
1.0,0.00,2
2.0,0.00,2
3.0,0.00,2
4.0,10.99,2
5.0,12.08,2
6.0,12.51,2
7.0,12.90,2
8.0,12.90,2
9.0,13.18,2
10.0,13.30,2
11.0,13.42,2
12.0,13.56,2
13.0,13.69,2
14.0,13.88,2
15.0,14.03,2
16.0,14.16,2
17.0,14.27,2
18.0,14.37,2
19.0,14.63,2
20.0,14.69,2
21.0,14.77,2
22.0,14.83,2
23.0,14.88,2
24.0,14.97,2
25.0,15.05,2
26.0,15.16,2
27.0,15.22,2
28.0,15.27,2
29.0,15.36,2
30.0,15.44,2
31.0,15.57,2
32.0,15.68,2
33.0,15.76,2
34.0,15.80,2
35.0,15.83,2
36.0,15.91,2
37.0,15.97,2
38.0,16.06,2
39.0,16.23,2
40.0,16.38,2
41.0,16.46,2
42.0,16.60,2
43.0,16.68,2
44.0,16.86,2
45.0,17.14,2
46.0,17.29,2
47.0,17.40,2
48.0,17.57,2
49.0,17.76,2
50.0,17.92,2
51.0,18.08,2
52.0,18.20,2
53.0,18.34,2
54.0,18.39,2
55.0,18.47,2
56.0,18.57,2
57.0,18.75,2
58.0,18.84,2
59.0,18.85,2
60.0,18.96,2
61.0,19.01,2
62.0,19.09,2
63.0,19.20,2
64.0,19.30,2
65.0,19.42,2
66.0,19.48,2
67.0,19.60,2
68.0,19.72,2
69.0,19.84,2
70.0,19.93,2
71.0,19.98,2
72.0,19.99,2
73.0,20.03,2
74.0,20.04,2
75.0,20.07,2
76.0,20.10,2
77.0,20.14,2
78.0,20.19,2
79.0,20.20,2
80.0,20.24,2
81.0,20.27,2
82.0,20.31,2
83.0,20.34,2
84.0,20.36,2
85.0,20.40,2
86.0,20.45,2
87.0,20.53,2
88.0,20.64,2
89.0,20.72,2
90.0,20.78,2
91.0,20.91,2
92.0,20.92,2
93.0,21.02,2
94.0,21.17,2
95.0,21.47,2
96.0,21.85,2
97.0,22.00,2
98.0,22.27,2
99.0,22.28,2
100.0,22.41,2
101.0,22.57,2
102.0,22.78,2
103.0,22.88,2
104.0,22.96,2
105.0,23.06,2
106.0,23.15,2
107.0,23.30,2
108.0,23.43,2
109.0,23.54,2
110.0,23.57,2
111.0,23.58,2
112.0,23.66,2
113.0,23.75,2
114.0,24.17,2
115.0,24.49,2
116.0,24.93,2
117.0,25.19,2
118.0,25.55,2
119.0,25.86,2
120.0,25.99,2
