Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 18.50, 0.00, 3.49, 1644.28, 15695.66
1.57, 0.80, 0.00, 67.12, 1676.50, 15695.66
2.88, 8.40, 0.00, 67.12, 1735.57, 15695.66
4.20, 0.00, 0.00, 67.12, 1742.02, 15695.66
5.51, 0.80, 0.00, 67.12, 1737.60, 15695.66
7.43, 0.80, 0.00, 253.98, 1904.39, 15695.66
9.35, 2.50, 10.00, 254.11, 1876.06, 15695.66
11.27, 1.70, 20.00, 254.11, 1851.50, 15695.66
13.19, 2.50, 10.00, 254.11, 1825.17, 15695.66
15.10, 5.90, 20.00, 254.11, 1810.02, 15695.66
17.02, 2.50, 0.00, 254.11, 1807.15, 15695.66
18.94, 2.50, 10.00, 254.11, 1799.29, 15695.66
20.86, 2.50, 0.00, 254.11, 1791.14, 15695.66
22.78, 1.70, 10.00, 254.11, 1785.07, 15695.66
24.69, 1.70, 10.00, 254.11, 1776.85, 15695.66
26.61, 7.60, 10.00, 254.11, 1773.39, 15695.66
28.53, 1.70, 0.00, 254.11, 1770.65, 15695.66
30.45, 1.70, 20.00, 254.11, 1769.59, 15695.66
32.37, 5.00, 10.00, 254.11, 1769.02, 15695.66
34.28, 1.70, 0.00, 254.11, 1769.11, 15695.66
36.20, 0.80, 20.00, 254.11, 1769.59, 15695.66
38.12, 2.50, 20.00, 254.11, 1770.02, 15695.66
40.04, 2.50, 30.00, 254.11, 1770.50, 15695.66
41.96, 2.50, 0.00, 254.11, 1769.46, 15695.66
43.87, 1.70, 10.00, 254.11, 1769.89, 15695.66
45.79, 5.10, 10.00, 254.11, 1766.92, 15695.66
47.72, 1.70, 10.00, 254.11, 1767.15, 15695.66
49.63, 1.70, 10.00, 254.23, 1768.37, 15695.66
51.55, 7.60, 10.00, 254.23, 1766.91, 15695.66
53.47, 1.70, 20.00, 254.23, 1767.39, 15695.66
55.40, 1.70, 10.00, 254.23, 1767.88, 15695.66
57.32, 5.00, 10.00, 254.23, 1767.53, 15695.66
59.24, 2.50, 10.00, 254.23, 1762.11, 15695.66
61.16, 3.30, 0.00, 254.23, 1762.52, 15695.66
63.07, 1.70, 20.00, 254.23, 1762.62, 15695.66
64.99, 2.50, 20.00, 254.23, 1762.66, 15695.66
66.92, 1.70, 20.00, 254.23, 1763.88, 15695.66
68.84, 2.50, 20.00, 254.23, 1759.96, 15695.66
70.76, 13.10, 10.00, 254.23, 1761.04, 15695.66
72.68, 2.50, 20.00, 254.23, 1761.00, 15695.66
74.59, 1.70, 30.00, 254.36, 1762.68, 15695.66
76.51, 11.70, 10.00, 254.36, 1763.65, 15695.66
78.43, 2.50, 19.90, 254.36, 1763.12, 15695.66
80.35, 1.70, 19.90, 254.36, 1763.59, 15695.66
82.27, 9.10, 10.00, 254.36, 1764.07, 15695.66
84.19, 2.50, 10.00, 254.36, 1764.32, 15695.66
86.10, 0.80, 10.00, 254.36, 1765.73, 15695.66
88.02, 2.50, 10.00, 254.36, 1764.87, 15695.66
89.94, 2.50, 30.00, 254.36, 1765.35, 15695.66
91.86, 3.30, 0.00, 254.36, 1765.89, 15695.66
93.78, 2.50, 20.00, 254.36, 1765.89, 15695.66
95.70, 5.00, 20.00, 254.36, 1767.29, 15695.66
97.62, 2.50, 20.00, 254.36, 1768.32, 15695.66
99.54, 1.70, 0.00, 254.36, 1771.00, 15695.66
101.45, 11.70, 20.00, 254.36, 1768.94, 15695.66
103.37, 1.70, 10.00, 254.36, 1769.23, 15695.66
105.29, 2.50, 10.00, 254.48, 1769.45, 15695.66
107.21, 11.70, 0.00, 254.48, 1770.19, 15695.66
109.13, 1.70, 0.00, 254.48, 1770.91, 15695.66
111.04, 2.50, 30.00, 254.48, 1770.98, 15695.66
112.96, 12.40, 0.00, 254.48, 1772.02, 15695.66
114.88, 4.10, 0.00, 254.48, 1772.75, 15695.66
116.80, 4.20, 10.00, 254.48, 1773.48, 15695.66
118.72, 4.20, 0.00, 254.48, 1773.72, 15695.66
120.63, 1.70, 10.00, 254.48, 1773.96, 15695.66
122.55, 0.80, 0.00, 254.48, 1775.18, 15695.66
