Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 20.00, 0.00, 3.43, 2028.87, 15695.66
3.20, 71.20, 110.00, 790.14, 2301.57, 15695.66
6.14, 13.30, 29.90, 791.64, 2561.93, 15695.66
9.07, 14.30, 59.70, 820.84, 2560.66, 15695.66
12.00, 5.80, 50.00, 821.34, 2577.12, 15695.66
15.03, 97.50, 139.80, 943.45, 2762.69, 15695.66
17.99, 26.70, 40.00, 980.45, 2935.33, 15695.66
20.93, 28.60, 60.00, 982.08, 2973.36, 15695.66
23.88, 24.60, 30.00, 982.45, 2992.19, 15695.66
26.82, 22.40, 59.90, 983.74, 3000.38, 15695.66
29.77, 50.00, 40.00, 983.74, 2998.82, 15695.66
32.72, 43.20, 40.00, 983.99, 3001.44, 15695.66
35.68, 28.60, 20.00, 984.49, 3002.12, 15695.66
38.61, 33.30, 50.00, 984.99, 2991.36, 15695.66
41.56, 28.80, 60.00, 985.61, 3001.47, 15695.66
44.48, 29.60, 80.00, 986.50, 3002.95, 15695.66
47.43, 28.10, 50.00, 987.00, 2996.85, 15695.66
50.37, 36.80, 40.00, 987.75, 3006.71, 15695.66
53.31, 35.70, 60.00, 988.38, 3007.22, 15695.66
56.25, 28.10, 10.00, 989.00, 3014.26, 15695.66
59.18, 43.10, 79.90, 989.62, 3018.53, 15695.66
62.12, 30.70, 49.90, 990.25, 3015.37, 15695.66
64.87, 10.40, 0.00, 878.88, 2969.68, 15695.66
67.61, 7.00, 0.00, 879.00, 2970.75, 15695.66
70.35, 7.70, 0.00, 879.00, 2966.68, 15695.66
73.07, 6.90, 0.00, 879.00, 2965.43, 15695.66
75.81, 7.70, 0.00, 879.00, 2967.34, 15695.66
78.54, 6.10, 20.00, 879.00, 2968.43, 15695.66
81.27, 7.70, 0.00, 879.00, 2970.72, 15695.66
84.00, 8.50, 0.00, 879.00, 2971.80, 15695.66
86.73, 8.60, 0.00, 879.00, 2970.51, 15695.66
89.45, 6.90, 0.00, 879.00, 2971.00, 15695.66
92.18, 7.80, 0.00, 879.00, 2972.45, 15695.66
94.91, 7.80, 0.00, 879.00, 2973.88, 15695.66
97.64, 7.70, 0.00, 879.00, 2975.57, 15695.66
100.37, 7.80, 0.00, 879.00, 2977.00, 15695.66
103.10, 6.90, 0.00, 879.00, 2977.94, 15695.66
105.84, 7.80, 10.00, 879.00, 2978.88, 15695.66
108.57, 7.70, 10.00, 879.00, 2980.55, 15695.66
111.30, 6.90, 0.00, 879.00, 2981.48, 15695.66
114.03, 8.50, 20.00, 879.00, 2982.67, 15695.66
116.76, 9.50, 10.00, 879.00, 2984.12, 15695.66
119.50, 7.80, 0.00, 879.00, 2984.35, 15695.66
122.23, 6.90, 0.00, 879.00, 2985.00, 15695.66
124.96, 6.90, 0.00, 879.00, 2986.51, 15695.66
127.68, 10.30, 0.00, 879.00, 2987.98, 15695.66
