Time(s),Coverage(%),Number of running robots
1747837429.9,0.00,8
1747837430.9,13.62,8
1747837431.9,16.12,8
1747837432.9,16.70,8
1747837433.9,16.83,8
1747837434.9,17.18,8
1747837435.9,17.33,8
1747837436.9,17.45,8
1747837437.9,17.57,8
1747837438.9,17.71,8
1747837439.9,17.84,8
1747837441.0,18.07,8
1747837442.0,18.24,8
1747837443.0,18.40,8
1747837444.0,18.49,8
1747837445.0,18.54,8
1747837446.0,18.64,8
1747837447.0,18.77,8
1747837448.0,18.91,8
1747837449.0,19.02,8
1747837450.0,19.18,8
1747837451.0,19.30,8
1747837452.0,19.43,8
1747837453.1,19.53,8
1747837454.1,19.60,8
1747837455.1,19.69,8
1747837456.1,19.81,8
1747837457.1,19.91,8
1747837458.1,20.11,8
1747837459.1,20.18,8
1747837460.2,20.27,8
1747837461.2,20.34,8
1747837462.2,20.50,8
1747837463.2,20.83,8
1747837464.2,21.05,8
1747837465.2,21.20,8
1747837466.2,21.38,8
1747837467.2,21.52,8
1747837468.2,21.77,8
1747837469.2,21.95,8
1747837470.2,22.18,8
1747837471.2,22.32,8
1747837472.2,22.49,8
1747837473.2,22.60,8
1747837474.3,22.77,8
1747837475.3,22.95,8
1747837476.3,23.12,8
1747837477.3,23.32,8
1747837478.3,23.42,8
1747837479.3,23.46,8
1747837480.3,23.58,8
1747837481.3,23.70,8
1747837482.3,23.76,8
1747837483.3,23.86,8
1747837484.4,24.12,8
1747837485.4,24.17,8
1747837486.4,24.30,8
1747837487.4,24.37,8
1747837488.4,24.40,8
1747837489.4,24.43,8
1747837490.5,24.54,8
1747837491.5,24.57,8
1747837492.5,24.64,8
1747837493.5,24.73,8
1747837494.5,24.95,8
1747837495.5,25.06,8
1747837496.5,25.23,8
1747837497.5,25.35,8
1747837498.5,25.40,8
1747837499.6,25.48,8
1747837500.6,25.55,8
1747837501.6,25.65,8
1747837502.6,25.74,8
1747837503.6,25.82,8
1747837504.6,26.03,8
1747837505.6,26.32,8
1747837506.6,26.89,8
1747837507.6,27.46,8
1747837508.6,27.94,8
1747837509.6,28.12,8
1747837510.6,28.56,8
1747837511.6,29.07,8
1747837512.7,29.39,8
1747837513.7,29.57,8
1747837514.7,29.90,8
1747837515.7,30.37,8
1747837516.7,30.85,8
1747837517.7,31.05,8
1747837518.7,31.36,8
1747837519.8,31.55,8
1747837520.8,31.85,8
1747837521.8,32.27,8
1747837522.8,32.40,8
1747837523.8,32.74,8
1747837524.8,32.96,8
1747837525.8,33.19,8
1747837526.8,33.43,8
1747837527.8,33.66,8
1747837528.9,33.81,8
1747837529.9,33.99,8
1747837530.9,34.28,8
1747837531.9,34.61,8
1747837532.9,34.92,8
1747837533.9,35.26,8
1747837534.9,35.41,8
1747837535.9,35.65,8
1747837536.9,35.83,8
1747837537.9,35.97,8
1747837538.9,36.03,8
1747837540.0,36.10,8
1747837541.0,36.17,8
1747837542.0,36.23,8
1747837543.0,36.28,8
1747837544.0,36.37,8
1747837545.0,36.48,8
1747837546.1,36.72,8
1747837547.1,36.77,8
1747837548.1,36.79,8
1747837549.1,36.69,8
1747837550.1,36.91,8
1747837551.1,37.41,8
1747837552.1,37.82,8
1747837553.1,38.11,8
1747837554.1,38.40,8
1747837555.1,38.58,8
1747837556.1,38.81,8
1747837557.2,39.23,8
1747837558.2,39.57,8
1747837559.2,39.82,8
1747837560.2,40.23,8
1747837561.2,40.51,8
1747837562.2,40.80,8
1747837563.2,40.85,8
1747837564.2,41.04,8
1747837565.2,41.24,8
1747837566.3,41.56,8
1747837567.3,42.02,8
1747837568.3,42.27,8
1747837569.3,42.67,8
1747837570.3,42.87,8
1747837571.3,43.10,8
1747837572.3,43.25,8
1747837573.3,43.37,8
1747837574.4,43.54,8
1747837575.4,43.70,8
1747837576.4,43.83,8
1747837577.4,44.16,8
1747837578.4,44.40,8
1747837579.4,44.96,8
1747837580.4,45.65,8
1747837581.4,46.00,8
1747837582.4,46.40,8
1747837583.4,46.93,8
1747837584.4,47.22,8
1747837585.5,47.55,8
1747837586.5,47.68,8
1747837587.5,47.84,8
1747837588.5,48.03,8
1747837589.5,48.18,8
1747837590.5,48.39,8
1747837591.5,48.52,8
1747837592.5,48.68,8
1747837593.5,48.85,8
1747837594.5,49.10,8
1747837595.5,49.31,8
1747837596.5,49.42,8
1747837597.5,49.63,8
1747837598.6,49.71,8
1747837599.6,49.87,8
1747837600.6,49.88,8
1747837601.6,50.02,8
1747837602.6,50.25,8
1747837603.6,50.39,8
1747837604.6,50.59,8
1747837605.6,50.67,8
1747837606.7,50.76,8
1747837607.7,50.91,8
1747837608.7,50.98,8
1747837609.7,51.05,8
1747837610.7,50.95,8
1747837611.7,51.06,8
1747837612.7,51.14,8
1747837613.7,51.15,8
1747837614.7,51.18,8
1747837615.7,51.20,8
1747837616.8,51.21,8
1747837617.8,51.25,8
1747837618.8,51.30,8
1747837619.8,51.31,8
1747837620.8,51.40,8
1747837621.8,51.52,8
1747837622.8,51.59,8
1747837623.8,51.72,8
1747837624.8,51.75,8
1747837625.9,52.03,8
1747837626.9,52.24,8
1747837627.9,52.42,8
1747837628.9,52.61,8
1747837629.9,52.98,8
1747837630.9,53.37,8
1747837631.9,53.53,8
1747837632.9,53.82,8
1747837633.9,54.09,8
1747837634.9,54.19,8
1747837636.0,54.60,8
1747837637.0,55.07,8
1747837638.0,55.33,8
1747837639.0,55.50,8
1747837640.0,55.81,8
1747837641.0,56.07,8
1747837642.1,56.31,8
1747837643.1,56.49,8
1747837644.1,56.45,8
1747837645.1,56.48,8
1747837646.1,56.53,8
1747837647.1,56.56,8
1747837648.1,56.58,8
1747837649.1,56.65,8
1747837650.1,56.66,8
1747837651.2,56.69,8
1747837652.2,56.76,8
1747837653.2,56.78,8
1747837654.2,56.83,8
1747837655.2,56.90,8
1747837656.2,56.92,8
1747837657.2,56.92,8
1747837658.2,56.94,8
1747837659.2,56.97,8
1747837660.2,57.00,8
1747837661.2,57.04,8
1747837662.3,57.13,8
1747837663.3,57.14,8
1747837664.3,57.22,8
1747837665.3,57.24,8
1747837666.3,57.28,8
1747837667.3,57.35,8
1747837668.3,57.38,8
1747837669.3,57.40,8
1747837670.4,57.47,8
1747837671.4,57.53,8
1747837672.4,57.58,8
1747837673.4,57.63,8
1747837674.4,57.65,8
1747837675.4,57.76,8
1747837676.4,57.77,8
1747837677.4,57.79,8
1747837678.5,57.86,8
1747837679.5,57.92,8
1747837680.5,57.94,8
1747837681.5,58.06,8
1747837682.5,58.14,8
1747837683.5,58.16,8
1747837684.5,58.16,8
1747837685.5,58.22,8
1747837686.5,58.45,8
1747837687.5,58.56,8
1747837688.6,58.65,8
1747837689.6,58.65,8
