Time(s),Coverage(%),Number of running robots
1.0,13.59,8
2.0,13.59,8
3.0,13.59,8
4.0,13.59,8
5.0,13.59,8
6.0,13.59,8
7.0,13.59,8
8.0,13.59,8
9.0,13.59,8
10.0,13.69,8
11.0,15.19,8
12.0,16.48,8
13.0,17.58,8
14.0,18.62,8
15.0,19.41,8
16.0,20.44,8
17.0,21.32,8
18.0,21.96,8
19.0,22.62,8
20.0,23.02,8
21.0,23.77,8
22.0,24.32,8
23.0,24.63,8
24.0,25.28,8
25.0,25.62,8
26.0,25.89,8
27.0,26.06,8
28.0,26.25,8
29.0,27.02,8
30.0,27.79,8
31.0,28.25,8
32.0,28.67,8
33.0,29.32,8
34.0,31.06,8
35.0,33.72,8
36.0,35.94,8
37.0,36.38,8
38.0,36.77,8
39.0,37.76,8
40.0,39.07,8
41.0,39.90,8
42.0,40.34,8
43.0,40.69,8
44.0,41.01,8
45.0,41.76,8
46.0,42.75,8
47.0,44.06,8
48.0,45.27,8
49.0,46.52,8
50.0,47.33,8
51.0,48.20,8
52.0,49.15,8
53.0,49.98,8
54.0,50.59,8
55.0,51.32,8
56.0,51.90,8
57.0,52.01,8
58.0,52.56,8
59.0,53.24,8
60.0,54.93,8
61.0,55.85,8
62.0,56.55,8
63.0,58.24,8
64.0,59.21,8
65.0,59.92,8
66.0,60.70,8
67.0,62.01,8
68.0,63.10,8
69.0,64.11,8
70.0,65.50,8
71.0,66.21,8
72.0,66.75,8
73.0,67.08,8
74.0,67.52,8
75.0,67.98,8
76.0,68.63,8
77.0,69.28,8
78.0,70.14,8
79.0,71.10,8
80.0,71.85,8
81.0,73.47,8
82.0,74.55,8
83.0,75.04,8
84.0,76.86,8
85.0,78.36,8
86.0,79.87,8
87.0,80.18,8
88.0,80.64,8
89.0,81.08,8
90.0,81.20,8
91.0,81.38,8
92.0,81.67,8
93.0,81.90,8
94.0,82.02,8
95.0,82.07,8
96.0,82.08,8
97.0,82.10,8
98.0,82.20,8
99.0,82.35,8
100.0,82.51,8
101.0,82.82,8
102.0,83.15,8
103.0,83.59,8
104.0,84.17,8
105.0,85.33,8
106.0,86.56,8
107.0,87.50,8
108.0,88.29,8
109.0,88.51,8
110.0,88.52,8
111.0,88.65,8
112.0,88.73,8
113.0,88.92,8
114.0,89.00,8
115.0,89.17,8
116.0,89.36,8
117.0,89.55,8
118.0,89.56,8
119.0,89.57,8
120.0,89.58,8
