Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,0.00,1
5.0,7.47,1
6.0,11.12,1
7.0,11.77,1
8.0,11.93,1
9.0,12.01,1
10.0,12.24,1
11.0,12.55,1
12.0,12.83,1
13.0,12.98,1
14.0,13.27,1
15.0,13.56,1
16.0,13.94,1
17.0,14.21,1
18.0,14.50,1
19.0,14.76,1
20.0,15.06,1
21.0,15.39,1
22.0,15.47,1
23.0,15.73,1
24.0,15.99,1
25.0,16.16,1
26.0,16.34,1
27.0,17.00,1
28.0,17.07,1
29.0,17.19,1
30.0,17.26,1
31.0,17.49,1
32.0,17.59,1
33.0,17.70,1
34.0,17.88,1
35.0,17.98,1
36.0,18.01,1
37.0,18.05,1
38.0,18.08,1
39.0,18.12,1
40.0,18.18,1
41.0,18.20,1
42.0,18.32,1
43.0,18.35,1
44.0,18.39,1
45.0,18.43,1
46.0,18.46,1
47.0,18.55,1
48.0,18.67,1
49.0,18.78,1
50.0,18.83,1
51.0,18.87,1
52.0,19.00,1
53.0,19.13,1
54.0,19.21,1
55.0,19.22,1
56.0,19.35,1
57.0,19.39,1
58.0,19.47,1
59.0,19.53,1
60.0,19.54,1
61.0,19.56,1
62.0,19.58,1
63.0,19.76,1
64.0,19.80,1
65.0,19.80,1
66.0,19.89,1
67.0,19.89,1
68.0,19.91,1
69.0,19.96,1
70.0,20.01,1
71.0,20.08,1
72.0,20.15,1
73.0,20.18,1
74.0,20.18,1
75.0,20.19,1
76.0,20.25,1
77.0,20.26,1
78.0,20.27,1
79.0,20.27,1
80.0,20.28,1
81.0,20.28,1
82.0,20.29,1
83.0,20.30,1
84.0,20.30,1
85.0,20.30,1
86.0,20.31,1
87.0,20.32,1
88.0,20.32,1
89.0,20.32,1
90.0,20.32,1
91.0,20.32,1
92.0,20.35,1
93.0,20.35,1
94.0,20.35,1
95.0,20.35,1
96.0,20.36,1
97.0,20.43,1
98.0,20.43,1
99.0,20.46,1
100.0,20.47,1
101.0,20.50,1
102.0,20.52,1
103.0,20.60,1
104.0,20.65,1
105.0,20.69,1
106.0,20.79,1
107.0,20.88,1
108.0,20.91,1
109.0,20.97,1
110.0,21.04,1
111.0,21.09,1
112.0,21.20,1
113.0,21.23,1
114.0,21.25,1
115.0,21.29,1
116.0,21.31,1
117.0,21.34,1
118.0,21.40,1
119.0,21.45,1
120.0,21.53,1
