Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 23.10, 0.00, 3.51, 1616.96, 15695.66
1.54, 8.40, 0.00, 66.82, 1738.39, 15695.66
2.85, 0.00, 0.00, 66.95, 1733.06, 15695.66
4.16, 1.70, 0.00, 66.95, 1717.53, 15695.66
5.48, 2.50, 0.00, 66.95, 1719.68, 15695.66
6.99, 0.00, 0.00, 129.32, 1692.70, 15695.66
8.51, 5.00, 0.00, 129.32, 1719.53, 15695.66
10.02, 0.80, 0.00, 129.32, 1716.12, 15695.66
11.54, 2.50, 0.00, 129.32, 1716.63, 15695.66
13.05, 0.90, 0.00, 129.32, 1700.99, 15695.66
14.57, 2.50, 0.00, 129.32, 1669.07, 15695.66
16.08, 2.50, 0.00, 129.32, 1663.05, 15695.66
17.60, 2.50, 0.00, 129.32, 1651.03, 15695.66
19.11, 0.80, 10.00, 129.32, 1633.93, 15695.66
20.63, 0.80, 0.00, 129.32, 1625.16, 15695.66
22.14, 0.80, 0.00, 129.32, 1616.10, 15695.66
23.66, 0.80, 0.00, 129.32, 1605.66, 15695.66
25.17, 0.80, 0.00, 129.32, 1607.32, 15695.66
26.69, 0.80, 0.00, 129.32, 1605.61, 15695.66
28.20, 0.80, 0.00, 129.32, 1603.97, 15695.66
29.72, 0.80, 0.00, 129.32, 1603.15, 15695.66
31.23, 0.80, 0.00, 129.32, 1601.98, 15695.66
32.75, 3.30, 0.00, 129.32, 1602.53, 15695.66
34.26, 1.70, 10.00, 129.32, 1603.25, 15695.66
35.78, 0.80, 0.00, 129.32, 1603.93, 15695.66
37.29, 1.70, 0.00, 129.32, 1599.93, 15695.66
38.81, 0.00, 10.00, 129.32, 1599.97, 15695.66
40.32, 0.80, 0.00, 129.32, 1597.26, 15695.66
41.84, 2.50, 0.00, 129.32, 1598.48, 15695.66
43.35, 1.70, 0.00, 129.32, 1599.94, 15695.66
44.87, 1.70, 0.00, 129.32, 1598.72, 15695.66
46.38, 1.70, 0.00, 129.32, 1598.01, 15695.66
47.90, 0.80, 0.00, 129.32, 1598.86, 15695.66
49.41, 1.70, 0.00, 129.32, 1600.43, 15695.66
50.93, 1.70, 0.00, 129.32, 1601.17, 15695.66
52.44, 2.50, 0.00, 129.32, 1595.96, 15695.66
53.96, 2.50, 0.00, 129.32, 1596.94, 15695.66
55.47, 2.50, 0.00, 129.32, 1598.10, 15695.66
56.99, 1.70, 0.00, 129.32, 1593.66, 15695.66
58.50, 0.80, 0.00, 129.45, 1594.67, 15695.66
60.02, 0.80, 0.00, 129.45, 1594.41, 15695.66
61.54, 1.70, 0.00, 129.45, 1596.01, 15695.66
63.05, 0.00, 10.00, 129.45, 1596.84, 15695.66
64.57, 0.80, 0.00, 129.45, 1596.80, 15695.66
66.08, 0.80, 10.00, 129.45, 1598.99, 15695.66
67.60, 0.80, 0.00, 129.45, 1598.45, 15695.66
69.11, 0.00, 10.00, 129.45, 1598.77, 15695.66
70.63, 0.80, 0.00, 129.45, 1594.68, 15695.66
72.15, 1.70, 10.00, 129.45, 1595.26, 15695.66
73.66, 1.70, 10.00, 129.45, 1595.89, 15695.66
75.18, 0.80, 0.00, 129.45, 1595.84, 15695.66
76.69, 0.80, 0.00, 129.45, 1593.93, 15695.66
78.21, 0.80, 0.00, 129.45, 1594.50, 15695.66
79.72, 2.50, 10.00, 129.45, 1595.42, 15695.66
81.24, 1.70, 10.00, 129.45, 1595.51, 15695.66
82.75, 0.80, 0.00, 129.45, 1594.57, 15695.66
84.27, 1.70, 0.00, 129.45, 1595.04, 15695.66
85.78, 1.70, 10.00, 129.45, 1596.28, 15695.66
87.30, 0.80, 0.00, 129.45, 1591.88, 15695.66
88.81, 0.80, 0.00, 129.45, 1592.42, 15695.66
90.33, 1.70, 10.00, 129.45, 1593.00, 15695.66
91.84, 2.50, 10.00, 129.45, 1592.93, 15695.66
93.36, 3.30, 0.00, 129.45, 1592.56, 15695.66
94.87, 2.50, 10.00, 129.45, 1593.15, 15695.66
96.39, 0.80, 0.00, 129.45, 1593.19, 15695.66
97.90, 0.80, 0.00, 129.45, 1594.90, 15695.66
99.42, 1.70, 0.00, 129.45, 1594.95, 15695.66
100.94, 0.80, 0.00, 129.45, 1594.95, 15695.66
102.45, 0.80, 0.00, 129.45, 1594.74, 15695.66
103.97, 0.80, 10.00, 129.45, 1594.99, 15695.66
105.48, 1.70, 0.00, 129.45, 1596.00, 15695.66
107.00, 0.80, 0.00, 129.45, 1593.62, 15695.66
108.52, 0.80, 0.00, 129.45, 1594.03, 15695.66
110.03, 0.00, 0.00, 129.45, 1594.15, 15695.66
111.55, 1.70, 0.00, 129.45, 1594.77, 15695.66
113.06, 2.50, 0.00, 129.45, 1594.16, 15695.66
114.58, 3.30, 0.00, 129.57, 1595.30, 15695.66
116.10, 0.80, 0.00, 129.57, 1594.82, 15695.66
117.61, 0.80, 0.00, 129.57, 1594.42, 15695.66
119.13, 0.00, 0.00, 129.57, 1595.63, 15695.66
120.64, 0.80, 0.00, 129.57, 1596.35, 15695.66
122.16, 0.80, 0.00, 129.57, 1596.36, 15695.66
