Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 16.80, 0.00, 3.45, 1710.12, 15695.66
1.54, 0.00, 0.00, 67.01, 1761.05, 15695.66
2.86, 11.80, 0.00, 67.01, 1812.95, 15695.66
4.17, 0.00, 0.00, 67.01, 1828.40, 15695.66
5.49, 0.00, 0.00, 67.01, 1825.76, 15695.66
7.81, 1.70, 20.00, 379.76, 1942.40, 15695.66
10.13, 2.50, 30.00, 379.76, 1973.61, 15695.66
12.45, 2.50, 10.00, 379.76, 1967.05, 15695.66
14.77, 20.00, 40.00, 379.76, 1956.20, 15695.66
17.10, 1.70, 10.00, 379.89, 1946.51, 15695.66
19.43, 23.30, 0.00, 380.01, 1940.14, 15695.66
21.75, 3.30, 30.00, 380.01, 1928.75, 15695.66
24.07, 16.80, 0.00, 380.01, 1925.25, 15695.66
26.39, 3.30, 10.00, 380.01, 1920.91, 15695.66
28.72, 10.00, 20.00, 380.01, 1920.22, 15695.66
31.04, 2.50, 0.00, 380.01, 1918.37, 15695.66
33.36, 2.50, 0.00, 380.01, 1916.89, 15695.66
35.68, 3.30, 30.00, 380.01, 1917.68, 15695.66
38.00, 2.50, 20.00, 380.01, 1918.79, 15695.66
40.32, 5.90, 10.00, 380.01, 1919.64, 15695.66
42.64, 3.30, 10.00, 380.01, 1920.52, 15695.66
44.96, 12.80, 10.00, 380.01, 1919.23, 15695.66
47.28, 4.20, 0.00, 380.01, 1916.23, 15695.66
49.60, 14.70, 20.00, 380.14, 1918.91, 15695.66
51.92, 2.50, 10.00, 380.26, 1915.80, 15695.66
54.24, 17.60, 0.00, 380.26, 1916.99, 15695.66
56.56, 3.30, 10.00, 380.26, 1918.59, 15695.66
58.88, 6.70, 30.00, 380.26, 1921.09, 15695.66
61.21, 3.30, 0.00, 380.26, 1921.02, 15695.66
63.53, 8.20, 10.00, 380.26, 1921.31, 15695.66
65.85, 2.50, 20.00, 380.26, 1922.61, 15695.66
68.17, 2.50, 10.00, 380.26, 1918.46, 15695.66
70.49, 5.00, 20.00, 380.26, 1924.17, 15695.66
72.81, 2.50, 20.00, 380.26, 1909.87, 15695.66
75.14, 11.80, 10.00, 380.26, 1910.00, 15695.66
77.46, 1.70, 0.00, 380.26, 1911.09, 15695.66
79.78, 19.50, 10.00, 380.26, 1917.25, 15695.66
82.11, 4.10, 30.00, 380.39, 1919.42, 15695.66
84.43, 12.00, 30.00, 380.39, 1919.19, 15695.66
86.75, 3.30, 30.00, 380.39, 1915.21, 15695.66
89.07, 16.40, 10.00, 380.39, 1916.26, 15695.66
91.39, 1.70, 10.00, 380.39, 1917.45, 15695.66
93.71, 18.20, 50.00, 380.39, 1918.24, 15695.66
96.03, 1.70, 30.00, 380.51, 1919.76, 15695.66
98.35, 8.30, 10.00, 380.51, 1920.50, 15695.66
100.68, 3.30, 0.00, 380.64, 1920.75, 15695.66
103.00, 13.30, 10.00, 380.64, 1925.85, 15695.66
105.32, 5.00, 20.00, 380.64, 1923.09, 15695.66
107.65, 6.70, 0.00, 380.64, 1923.91, 15695.66
109.97, 2.50, 0.00, 380.64, 1925.55, 15695.66
112.30, 5.00, 10.00, 380.64, 1926.34, 15695.66
114.62, 3.40, 10.00, 380.64, 1927.78, 15695.66
116.94, 2.50, 10.00, 380.64, 1926.22, 15695.66
119.26, 9.20, 20.00, 380.64, 1928.21, 15695.66
121.58, 2.50, 20.00, 380.64, 1928.84, 15695.66
123.90, 10.90, 0.00, 380.64, 1933.80, 15695.66
