Time(s),Coverage(%),Number of running robots
1.0,0.00,5
2.0,0.00,5
3.0,0.00,5
4.0,12.96,5
5.0,15.99,5
6.0,16.55,5
7.0,16.92,5
8.0,17.24,5
9.0,17.57,5
10.0,17.79,5
11.0,18.00,5
12.0,18.19,5
13.0,18.30,5
14.0,18.40,5
15.0,18.61,5
16.0,18.76,5
17.0,19.03,5
18.0,19.29,5
19.0,19.41,5
20.0,19.76,5
21.0,19.85,5
22.0,19.97,5
23.0,20.06,5
24.0,20.17,5
25.0,20.26,5
26.0,20.32,5
27.0,20.33,5
28.0,20.39,5
29.0,20.51,5
30.0,20.59,5
31.0,20.71,5
32.0,20.81,5
33.0,20.90,5
34.0,21.04,5
35.0,21.43,5
36.0,21.55,5
37.0,21.82,5
38.0,21.86,5
39.0,21.94,5
40.0,22.02,5
41.0,22.12,5
42.0,22.29,5
43.0,22.36,5
44.0,22.55,5
45.0,22.92,5
46.0,23.28,5
47.0,23.52,5
48.0,23.68,5
49.0,23.84,5
50.0,23.99,5
51.0,24.20,5
52.0,24.50,5
53.0,24.84,5
54.0,25.31,5
55.0,25.85,5
56.0,26.16,5
57.0,26.54,5
58.0,26.74,5
59.0,27.01,5
60.0,27.17,5
61.0,27.27,5
62.0,27.38,5
63.0,27.49,5
64.0,27.51,5
65.0,27.54,5
66.0,27.60,5
67.0,27.61,5
68.0,27.67,5
69.0,27.75,5
70.0,27.96,5
71.0,28.02,5
72.0,28.16,5
73.0,28.24,5
74.0,28.34,5
75.0,28.46,5
76.0,28.46,5
77.0,28.60,5
78.0,28.60,5
79.0,28.63,5
80.0,28.70,5
81.0,28.70,5
82.0,28.82,5
83.0,28.91,5
84.0,28.93,5
85.0,29.10,5
86.0,29.12,5
87.0,29.09,5
88.0,29.14,5
89.0,29.28,5
90.0,29.41,5
91.0,29.54,5
92.0,29.64,5
93.0,29.80,5
94.0,29.84,5
95.0,29.92,5
96.0,30.02,5
97.0,30.06,5
98.0,30.13,5
99.0,30.16,5
100.0,30.25,5
101.0,30.31,5
102.0,30.64,5
103.0,31.22,5
104.0,31.54,5
105.0,31.60,5
106.0,31.79,5
107.0,31.91,5
108.0,32.11,5
109.0,32.25,5
110.0,32.40,5
111.0,32.46,5
112.0,32.48,5
113.0,32.51,5
114.0,32.53,5
115.0,32.57,5
116.0,32.58,5
117.0,32.59,5
118.0,32.59,5
119.0,32.64,5
120.0,32.64,5
