Time(s),Coverage(%),Number of running robots
1.0,0.00,2
2.0,0.00,2
3.0,0.00,2
4.0,10.99,2
5.0,12.08,2
6.0,12.51,2
7.0,12.51,2
8.0,12.90,2
9.0,13.18,2
10.0,13.30,2
11.0,13.42,2
12.0,13.58,2
13.0,13.72,2
14.0,13.89,2
15.0,13.99,2
16.0,14.19,2
17.0,14.31,2
18.0,14.52,2
19.0,14.58,2
20.0,14.62,2
21.0,14.69,2
22.0,14.74,2
23.0,14.82,2
24.0,14.90,2
25.0,14.98,2
26.0,15.05,2
27.0,15.19,2
28.0,15.23,2
29.0,15.31,2
30.0,15.44,2
31.0,15.50,2
32.0,15.58,2
33.0,15.62,2
34.0,15.72,2
35.0,15.80,2
36.0,15.88,2
37.0,15.96,2
38.0,16.02,2
39.0,16.12,2
40.0,16.30,2
41.0,16.43,2
42.0,16.56,2
43.0,16.64,2
44.0,16.86,2
45.0,16.88,2
46.0,17.12,2
47.0,17.32,2
48.0,17.41,2
49.0,17.52,2
50.0,17.68,2
51.0,17.94,2
52.0,17.97,2
53.0,18.11,2
54.0,18.19,2
55.0,18.37,2
56.0,18.45,2
57.0,18.52,2
58.0,18.59,2
59.0,18.70,2
60.0,18.79,2
61.0,18.90,2
62.0,18.97,2
63.0,19.10,2
64.0,19.16,2
65.0,19.28,2
66.0,19.45,2
67.0,19.55,2
68.0,19.62,2
69.0,19.74,2
70.0,19.81,2
71.0,19.85,2
72.0,19.89,2
73.0,19.91,2
74.0,19.94,2
75.0,19.95,2
76.0,19.99,2
77.0,20.04,2
78.0,20.05,2
79.0,20.08,2
80.0,20.11,2
81.0,20.14,2
82.0,20.17,2
83.0,20.17,2
84.0,20.18,2
85.0,20.21,2
86.0,20.32,2
87.0,20.41,2
88.0,20.53,2
89.0,20.59,2
90.0,20.66,2
91.0,20.71,2
92.0,20.72,2
93.0,20.89,2
94.0,21.10,2
95.0,21.41,2
96.0,21.57,2
97.0,21.84,2
98.0,22.05,2
99.0,22.36,2
100.0,22.51,2
101.0,22.63,2
102.0,22.67,2
103.0,22.83,2
104.0,22.97,2
105.0,23.03,2
106.0,23.12,2
107.0,23.19,2
108.0,23.20,2
109.0,23.40,2
110.0,23.46,2
111.0,23.49,2
112.0,23.55,2
113.0,23.78,2
114.0,24.14,2
115.0,24.57,2
116.0,24.73,2
117.0,25.21,2
118.0,25.60,2
119.0,25.89,2
120.0,25.96,2
