Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 17.60, 0.00, 3.56, 1840.98, 15695.66
1.95, 1.70, 0.00, 228.29, 1986.10, 15695.66
3.68, 2.50, 0.00, 228.29, 2065.53, 15695.66
5.40, 1.70, 0.00, 228.29, 2055.21, 15695.66
7.12, 0.80, 10.00, 252.03, 2038.77, 15695.66
8.84, 0.80, 20.00, 252.16, 2107.93, 15695.66
10.56, 3.30, 0.00, 252.16, 2091.82, 15695.66
12.28, 5.80, 10.00, 265.83, 2127.04, 15695.66
14.00, 6.80, 10.00, 271.92, 2105.18, 15695.66
15.72, 5.90, 20.00, 271.92, 2095.48, 15695.66
17.45, 4.30, 20.00, 272.07, 2082.54, 15695.66
19.17, 4.20, 0.00, 272.07, 2067.24, 15695.66
20.89, 5.10, 0.00, 272.07, 2044.70, 15695.66
22.62, 5.80, 10.00, 272.07, 2032.77, 15695.66
24.34, 4.20, 10.00, 272.20, 2018.91, 15695.66
26.06, 4.20, 10.00, 272.20, 2008.76, 15695.66
27.78, 5.90, 0.00, 272.32, 2003.72, 15695.66
29.51, 4.20, 10.00, 272.45, 2001.99, 15695.66
31.23, 5.90, 10.00, 272.57, 1994.72, 15695.66
32.95, 5.90, 10.00, 272.57, 1999.25, 15695.66
34.67, 5.10, 20.00, 272.57, 1998.30, 15695.66
36.39, 5.00, 0.00, 272.70, 1994.50, 15695.66
38.11, 5.90, 0.00, 272.70, 1999.53, 15695.66
39.84, 4.20, 10.00, 272.70, 1996.18, 15695.66
41.56, 5.10, 20.00, 272.95, 1998.09, 15695.66
43.28, 5.80, 10.00, 272.95, 1997.51, 15695.66
45.01, 7.60, 20.00, 272.95, 2001.48, 15695.66
46.73, 4.30, 30.00, 273.07, 2002.14, 15695.66
48.45, 3.40, 20.00, 273.32, 2000.29, 15695.66
50.17, 7.60, 20.00, 273.32, 2001.40, 15695.66
51.89, 5.80, 10.00, 273.32, 1998.09, 15695.66
53.62, 5.80, 0.00, 273.32, 1998.82, 15695.66
55.34, 7.60, 10.00, 273.32, 2000.21, 15695.66
57.05, 6.70, 20.00, 273.45, 2002.80, 15695.66
58.77, 10.00, 10.00, 273.57, 2007.03, 15695.66
60.49, 5.90, 20.00, 273.70, 2003.68, 15695.66
62.22, 8.30, 20.00, 273.82, 2006.19, 15695.66
63.94, 5.90, 0.00, 273.95, 2009.38, 15695.66
65.66, 6.70, 20.00, 273.95, 2009.71, 15695.66
67.38, 5.10, 0.00, 274.07, 2012.70, 15695.66
69.10, 5.10, 10.00, 274.07, 2005.07, 15695.66
70.82, 8.40, 0.00, 274.20, 2010.90, 15695.66
72.54, 4.30, 0.00, 274.32, 2005.61, 15695.66
74.26, 5.10, 10.00, 274.32, 2006.23, 15695.66
75.98, 6.80, 20.00, 274.32, 2005.65, 15695.66
77.70, 10.30, 0.00, 274.32, 2010.27, 15695.66
79.42, 4.20, 0.00, 274.57, 2005.45, 15695.66
81.14, 5.10, 10.00, 274.57, 2002.88, 15695.66
82.86, 6.70, 0.00, 274.70, 2000.59, 15695.66
84.58, 7.80, 10.00, 274.70, 2003.05, 15695.66
86.30, 5.80, 0.00, 274.70, 2001.85, 15695.66
88.02, 5.10, 10.00, 274.70, 2006.09, 15695.66
89.74, 11.70, 10.00, 274.82, 2001.85, 15695.66
91.46, 4.30, 0.00, 274.82, 1997.09, 15695.66
93.18, 5.00, 10.00, 274.95, 1995.49, 15695.66
94.90, 9.20, 0.00, 275.07, 2001.28, 15695.66
96.62, 5.90, 10.00, 275.07, 2002.07, 15695.66
98.34, 7.40, 10.00, 274.25, 2006.68, 15695.66
100.07, 6.80, 10.00, 273.48, 2015.51, 15695.66
101.79, 6.70, 0.00, 273.61, 2011.28, 15695.66
103.51, 5.90, 10.00, 273.61, 2011.91, 15695.66
105.23, 5.00, 10.00, 273.61, 2015.51, 15695.66
106.95, 6.80, 0.00, 273.73, 2016.19, 15695.66
108.67, 7.60, 20.00, 273.73, 2019.89, 15695.66
110.39, 5.10, 10.00, 273.86, 2024.18, 15695.66
112.11, 5.00, 20.00, 273.86, 2010.41, 15695.66
113.83, 5.10, 0.00, 273.98, 2010.97, 15695.66
115.55, 5.10, 0.00, 274.11, 2012.11, 15695.66
117.26, 3.40, 20.00, 274.23, 2009.86, 15695.66
118.98, 6.80, 10.00, 274.23, 2007.14, 15695.66
120.71, 9.10, 0.00, 274.23, 2007.50, 15695.66
122.43, 6.70, 10.00, 274.23, 2008.12, 15695.66
124.15, 5.90, 0.00, 274.23, 2013.60, 15695.66
125.87, 5.10, 20.00, 274.23, 2017.13, 15695.66
127.59, 4.30, 20.00, 274.23, 2018.04, 15695.66
129.31, 6.80, 0.00, 274.61, 2018.42, 15695.66
