Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.32,1
5.0,10.49,1
6.0,11.31,1
7.0,11.84,1
8.0,12.15,1
9.0,12.23,1
10.0,12.33,1
11.0,12.61,1
12.0,12.88,1
13.0,13.15,1
14.0,13.43,1
15.0,13.86,1
16.0,14.22,1
17.0,14.67,1
18.0,15.05,1
19.0,15.47,1
20.0,15.74,1
21.0,16.25,1
22.0,16.86,1
23.0,17.38,1
24.0,17.50,1
25.0,17.79,1
26.0,17.94,1
27.0,18.08,1
28.0,18.16,1
29.0,18.23,1
30.0,18.30,1
31.0,18.41,1
32.0,18.58,1
33.0,18.83,1
34.0,19.00,1
35.0,19.16,1
36.0,19.27,1
37.0,19.32,1
38.0,19.41,1
39.0,19.43,1
40.0,19.44,1
41.0,19.45,1
42.0,19.46,1
43.0,19.47,1
44.0,19.47,1
45.0,19.47,1
46.0,19.47,1
47.0,19.47,1
48.0,19.48,1
49.0,19.49,1
50.0,19.49,1
51.0,19.50,1
52.0,19.50,1
53.0,19.50,1
54.0,19.50,1
55.0,19.57,1
56.0,19.65,1
57.0,19.79,1
58.0,19.96,1
59.0,20.14,1
60.0,20.30,1
61.0,20.41,1
62.0,20.54,1
63.0,20.77,1
64.0,20.86,1
65.0,20.97,1
66.0,21.11,1
67.0,21.18,1
68.0,21.31,1
69.0,21.54,1
70.0,21.80,1
71.0,22.06,1
72.0,22.25,1
73.0,22.47,1
74.0,22.77,1
75.0,23.16,1
76.0,23.61,1
77.0,24.09,1
78.0,24.29,1
79.0,24.44,1
80.0,24.46,1
81.0,24.47,1
82.0,24.50,1
83.0,24.53,1
84.0,24.55,1
85.0,24.64,1
86.0,24.73,1
87.0,24.78,1
88.0,24.87,1
89.0,24.99,1
90.0,25.09,1
91.0,25.20,1
92.0,25.26,1
93.0,25.34,1
94.0,25.36,1
95.0,25.36,1
96.0,25.37,1
97.0,25.37,1
98.0,25.37,1
99.0,25.37,1
100.0,25.37,1
101.0,25.37,1
102.0,25.37,1
103.0,25.38,1
104.0,25.38,1
105.0,25.38,1
106.0,25.38,1
107.0,25.38,1
108.0,25.38,1
109.0,25.38,1
110.0,25.38,1
111.0,25.38,1
112.0,25.38,1
113.0,25.38,1
114.0,25.38,1
115.0,25.38,1
116.0,25.38,1
117.0,25.38,1
118.0,25.38,1
119.0,25.38,1
120.0,25.39,1
