Time(s),Coverage(%),Number of running robots
1746885269.9,0.00, 1
1746885271.0,2.87, 1
1746885272.0,2.87, 1
1746885273.0,2.87, 1
1746885274.0,2.87, 1
1746885275.0,2.87, 1
1746885276.0,2.87, 1
1746885277.0,2.87, 1
1746885278.0,2.87, 1
1746885279.0,2.87, 1
1746885280.0,7.00, 1
1746885281.0,7.00, 1
1746885282.0,7.00, 1
1746885283.1,9.72, 1
1746885284.1,10.40, 1
1746885285.1,10.40, 1
1746885286.1,10.40, 1
1746885287.1,10.40, 1
1746885288.1,10.40, 1
1746885289.1,10.40, 1
1746885290.1,10.40, 1
1746885291.1,10.40, 1
1746885292.1,10.40, 1
1746885293.1,10.40, 1
1746885294.1,10.40, 1
1746885295.2,10.40, 1
1746885296.2,10.40, 1
1746885297.2,10.40, 1
1746885298.2,10.40, 1
1746885299.2,10.40, 1
1746885300.2,10.40, 1
1746885301.2,10.40, 1
1746885302.2,10.40, 1
1746885303.2,10.40, 1
1746885304.2,10.40, 1
1746885305.2,10.40, 1
1746885306.3,10.40, 1
1746885307.3,10.40, 1
1746885308.3,10.40, 1
1746885309.3,10.40, 1
1746885310.3,10.40, 1
1746885311.3,10.40, 1
1746885312.3,10.40, 1
1746885313.3,10.40, 1
1746885314.3,10.40, 1
1746885315.4,10.98, 1
1746885316.4,11.45, 1
1746885317.4,11.80, 1
1746885318.4,11.80, 1
1746885319.4,12.23, 1
1746885320.4,13.09, 1
1746885321.4,13.68, 1
1746885322.4,13.92, 1
1746885323.4,13.92, 1
1746885324.4,13.92, 1
1746885325.4,13.96, 1
1746885326.4,14.00, 1
1746885327.4,14.28, 1
1746885328.5,14.64, 1
1746885329.5,14.64, 1
1746885330.5,14.64, 1
1746885331.5,15.03, 1
1746885332.5,15.25, 1
1746885333.5,15.46, 1
1746885334.5,15.75, 1
1746885335.5,15.86, 1
1746885336.5,15.86, 1
1746885337.5,16.01, 1
1746885338.6,16.23, 1
1746885339.6,16.45, 1
1746885340.6,16.86, 1
1746885341.6,17.17, 1
1746885342.6,17.22, 1
1746885343.6,17.32, 1
1746885344.6,17.35, 1
1746885345.6,17.44, 1
1746885346.6,17.46, 1
1746885347.6,17.46, 1
1746885348.6,17.49, 1
1746885349.6,17.50, 1
1746885350.6,17.47, 1
1746885351.7,17.45, 1
1746885352.7,17.52, 1
1746885353.7,17.57, 1
1746885354.7,17.63, 1
1746885355.7,18.15, 1
1746885356.7,18.58, 1
1746885357.7,19.05, 1
1746885358.7,19.15, 1
1746885359.7,19.15, 1
1746885360.7,19.33, 1
1746885361.8,19.89, 1
1746885362.8,20.56, 1
1746885363.8,20.75, 1
1746885364.8,20.88, 1
1746885365.8,20.88, 1
1746885366.8,20.88, 1
1746885367.8,20.97, 1
1746885368.8,21.13, 1
1746885369.8,21.33, 1
1746885370.8,21.98, 1
1746885371.8,22.34, 1
1746885372.8,22.40, 1
1746885373.9,22.40, 1
1746885374.9,22.40, 1
1746885375.9,22.51, 1
1746885376.9,22.60, 1
1746885377.9,22.64, 1
1746885378.9,22.74, 1
1746885379.9,22.77, 1
1746885381.0,22.80, 1
1746885382.0,22.84, 1
1746885383.0,22.84, 1
1746885384.0,22.84, 1
1746885385.0,22.84, 1
1746885386.0,22.84, 1
1746885387.1,22.85, 1
1746885388.1,22.86, 1
1746885389.1,22.86, 1
