Time(s),Coverage(%),Number of running robots
1.0,2.87,1
2.0,2.87,1
3.0,2.87,1
4.0,2.87,1
5.0,2.87,1
6.0,2.87,1
7.0,2.87,1
8.0,2.87,1
9.0,2.87,1
10.0,2.87,1
11.0,2.87,1
12.0,7.02,1
13.0,7.02,1
14.0,9.68,1
15.0,10.22,1
16.0,10.22,1
17.0,10.22,1
18.0,10.22,1
19.0,10.51,1
20.0,10.85,1
21.0,10.85,1
22.0,10.98,1
23.0,10.98,1
24.0,10.98,1
25.0,10.98,1
26.0,11.04,1
27.0,11.37,1
28.0,11.71,1
29.0,12.12,1
30.0,12.12,1
31.0,12.12,1
32.0,12.43,1
33.0,12.63,1
34.0,12.72,1
35.0,13.04,1
36.0,13.35,1
37.0,13.74,1
38.0,13.82,1
39.0,14.01,1
40.0,14.28,1
41.0,14.52,1
42.0,14.65,1
43.0,14.66,1
44.0,14.80,1
45.0,14.80,1
46.0,14.88,1
47.0,15.14,1
48.0,15.39,1
49.0,15.55,1
50.0,15.71,1
51.0,15.76,1
52.0,15.76,1
53.0,15.81,1
54.0,16.03,1
55.0,16.19,1
56.0,16.41,1
57.0,17.00,1
58.0,17.00,1
59.0,17.38,1
60.0,17.85,1
61.0,18.98,1
62.0,20.50,1
63.0,21.40,1
64.0,21.57,1
65.0,21.57,1
66.0,21.64,1
67.0,21.71,1
68.0,21.77,1
69.0,21.86,1
70.0,21.90,1
71.0,21.91,1
72.0,21.95,1
73.0,22.06,1
74.0,22.08,1
75.0,22.14,1
76.0,22.24,1
77.0,22.43,1
78.0,22.61,1
79.0,22.91,1
80.0,22.91,1
81.0,22.91,1
82.0,23.05,1
83.0,23.26,1
84.0,23.31,1
85.0,23.64,1
86.0,23.97,1
87.0,24.06,1
88.0,24.21,1
89.0,24.21,1
90.0,24.21,1
91.0,24.53,1
92.0,24.50,1
93.0,24.52,1
94.0,24.52,1
95.0,24.52,1
96.0,24.68,1
97.0,24.70,1
98.0,24.70,1
99.0,24.73,1
100.0,24.67,1
101.0,24.84,1
102.0,24.86,1
103.0,24.86,1
104.0,24.87,1
105.0,24.82,1
106.0,24.92,1
107.0,24.93,1
108.0,24.93,1
109.0,24.95,1
110.0,25.22,1
111.0,25.18,1
112.0,25.24,1
113.0,25.36,1
114.0,25.36,1
115.0,25.36,1
116.0,25.36,1
117.0,25.36,1
118.0,26.89,1
119.0,27.61,1
120.0,27.74,1
