Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 17.50, 0.00, 3.54, 1923.21, 15695.66
2.58, 36.40, 40.00, 507.63, 2131.77, 15695.66
4.90, 10.90, 40.00, 507.76, 2214.65, 15695.66
7.24, 10.80, 30.00, 533.22, 2239.49, 15695.66
9.56, 4.10, 20.00, 534.10, 2270.56, 15695.66
11.88, 11.60, 229.50, 542.76, 2260.62, 15695.66
14.21, 9.20, 49.90, 593.34, 2416.00, 15695.66
16.54, 14.00, 30.00, 606.71, 2472.67, 15695.66
18.87, 14.90, 30.00, 607.09, 2469.06, 15695.66
21.21, 19.50, 19.90, 607.46, 2476.80, 15695.66
23.53, 17.40, 30.00, 607.71, 2475.25, 15695.66
25.86, 27.00, 60.00, 608.09, 2458.12, 15695.66
28.21, 17.40, 49.90, 608.46, 2455.09, 15695.66
30.55, 21.70, 20.00, 608.84, 2450.89, 15695.66
32.89, 21.00, 30.00, 608.84, 2456.62, 15695.66
35.22, 20.20, 0.00, 609.09, 2440.97, 15695.66
37.55, 20.20, 29.90, 609.46, 2445.46, 15695.66
39.88, 23.30, 30.00, 609.46, 2451.95, 15695.66
42.20, 13.30, 20.00, 609.59, 2457.65, 15695.66
44.55, 22.30, 30.00, 610.09, 2463.05, 15695.66
46.87, 29.80, 0.00, 610.34, 2461.23, 15695.66
49.21, 26.10, 30.00, 610.34, 2466.40, 15695.66
51.55, 20.30, 30.00, 610.84, 2467.07, 15695.66
53.88, 17.80, 60.00, 611.59, 2462.17, 15695.66
56.20, 26.90, 0.00, 611.71, 2449.32, 15695.66
58.54, 15.80, 40.00, 611.84, 2451.44, 15695.66
60.87, 15.00, 30.00, 611.84, 2449.36, 15695.66
63.19, 20.70, 30.00, 611.96, 2448.84, 15695.66
65.52, 20.50, 10.00, 612.34, 2458.93, 15695.66
67.85, 22.50, 30.00, 612.59, 2459.05, 15695.66
70.18, 14.40, 30.00, 612.96, 2451.77, 15695.66
72.51, 24.40, 40.00, 613.21, 2458.42, 15695.66
74.83, 25.60, 30.00, 613.34, 2461.00, 15695.66
77.16, 21.20, 30.00, 613.59, 2468.61, 15695.66
79.49, 16.80, 20.00, 613.59, 2461.97, 15695.66
81.73, 16.80, 0.00, 508.43, 2469.50, 15695.66
83.66, 7.40, 0.00, 402.63, 2358.32, 15695.66
85.58, 5.90, 0.00, 402.63, 2357.14, 15695.66
87.51, 5.80, 0.00, 402.63, 2360.74, 15695.66
89.43, 4.20, 0.00, 402.75, 2364.43, 15695.66
91.36, 4.20, 0.00, 402.75, 2365.66, 15695.66
93.28, 4.20, 0.00, 402.88, 2366.14, 15695.66
95.20, 4.20, 0.00, 402.88, 2366.88, 15695.66
97.12, 5.90, 0.00, 402.88, 2367.80, 15695.66
99.05, 4.20, 10.00, 402.88, 2369.01, 15695.66
100.97, 5.00, 0.00, 402.88, 2369.95, 15695.66
102.89, 6.70, 10.00, 402.88, 2370.90, 15695.66
104.83, 5.00, 0.00, 402.88, 2372.09, 15695.66
106.75, 4.20, 0.00, 402.88, 2372.81, 15695.66
108.67, 4.20, 0.00, 402.88, 2373.78, 15695.66
110.60, 6.70, 0.00, 402.88, 2374.79, 15695.66
112.52, 4.20, 0.00, 402.88, 2375.08, 15695.66
114.44, 4.20, 0.00, 402.88, 2375.56, 15695.66
116.36, 3.40, 10.00, 402.88, 2377.46, 15695.66
118.28, 4.20, 0.00, 402.88, 2378.18, 15695.66
120.20, 4.20, 10.00, 402.88, 2378.88, 15695.66
122.14, 5.80, 0.00, 402.88, 2379.63, 15695.66
124.06, 5.00, 0.00, 402.88, 2381.27, 15695.66
125.98, 6.60, 10.00, 402.88, 2381.98, 15695.66
127.90, 6.80, 0.00, 402.88, 2382.93, 15695.66
