Time(s),Coverage(%),Number of running robots
1.0,12.93,5
2.0,12.93,5
3.0,12.93,5
4.0,12.93,5
5.0,12.93,5
6.0,12.93,5
7.0,12.93,5
8.0,12.93,5
9.0,12.93,5
10.0,15.55,5
11.0,16.38,5
12.0,16.72,5
13.0,16.86,5
14.0,17.28,5
15.0,17.43,5
16.0,18.15,5
17.0,18.70,5
18.0,18.76,5
19.0,19.03,5
20.0,19.48,5
21.0,19.68,5
22.0,20.27,5
23.0,20.60,5
24.0,20.97,5
25.0,21.22,5
26.0,21.59,5
27.0,21.76,5
28.0,22.07,5
29.0,22.21,5
30.0,22.65,5
31.0,24.93,5
32.0,25.91,5
33.0,27.12,5
34.0,28.51,5
35.0,28.80,5
36.0,28.91,5
37.0,30.18,5
38.0,31.31,5
39.0,32.21,5
40.0,32.49,5
41.0,32.62,5
42.0,32.76,5
43.0,32.83,5
44.0,32.86,5
45.0,32.98,5
46.0,33.14,5
47.0,33.28,5
48.0,33.48,5
49.0,33.50,5
50.0,33.60,5
51.0,33.67,5
52.0,33.78,5
53.0,33.95,5
54.0,34.18,5
55.0,34.45,5
56.0,34.84,5
57.0,35.42,5
58.0,35.72,5
59.0,35.80,5
60.0,36.35,5
61.0,36.73,5
62.0,36.95,5
63.0,37.95,5
64.0,38.85,5
65.0,39.35,5
66.0,39.66,5
67.0,39.85,5
68.0,40.01,5
69.0,40.09,5
70.0,40.27,5
71.0,40.41,5
72.0,40.66,5
73.0,40.94,5
74.0,40.94,3
75.0,40.94,3
76.0,40.94,3
77.0,40.94,3
78.0,40.94,3
79.0,40.94,3
80.0,40.94,3
81.0,40.94,3
82.0,40.94,3
83.0,40.94,3
84.0,40.94,3
85.0,40.94,3
86.0,40.94,3
87.0,40.94,3
88.0,40.94,3
89.0,40.94,3
90.0,40.94,3
91.0,40.94,3
92.0,40.94,3
93.0,40.94,3
94.0,40.94,3
95.0,40.94,3
96.0,40.94,3
97.0,40.94,3
98.0,40.94,3
99.0,40.94,3
100.0,40.94,3
101.0,40.94,3
102.0,40.94,3
103.0,40.94,3
104.0,40.94,3
105.0,40.94,3
106.0,40.94,3
107.0,40.94,3
108.0,40.94,3
109.0,40.94,3
110.0,40.94,3
111.0,40.94,3
112.0,40.94,3
113.0,40.94,3
114.0,40.94,3
115.0,40.94,3
116.0,40.94,3
117.0,40.94,3
118.0,40.94,3
119.0,40.94,3
120.0,40.94,3
