Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,18.43,21
6.0,22.16,21
7.0,24.95,21
8.0,26.39,21
9.0,26.96,21
10.0,27.38,21
11.0,28.24,21
12.0,28.91,21
13.0,29.48,21
14.0,29.48,21
15.0,29.71,21
16.0,29.80,21
17.0,29.80,21
18.0,29.98,21
19.0,30.02,21
20.0,30.09,21
21.0,30.09,21
22.0,30.33,21
23.0,30.33,21
24.0,30.53,21
25.0,30.65,21
26.0,30.65,21
27.0,30.78,21
28.0,30.90,21
29.0,30.91,21
30.0,31.03,21
31.0,31.18,21
32.0,31.18,21
33.0,31.19,21
34.0,31.29,21
35.0,31.30,21
36.0,31.39,21
37.0,31.42,21
38.0,31.49,21
39.0,31.52,21
40.0,31.53,21
41.0,31.66,21
42.0,31.71,21
43.0,31.71,21
44.0,31.77,21
45.0,31.80,21
46.0,31.80,21
47.0,31.88,21
48.0,31.94,21
49.0,31.98,21
50.0,32.09,21
51.0,32.15,21
52.0,32.15,21
53.0,32.23,21
54.0,32.23,21
55.0,32.27,21
56.0,32.30,21
57.0,32.35,21
58.0,32.43,21
59.0,32.43,21
60.0,32.46,21
61.0,32.48,21
62.0,32.61,21
63.0,32.65,21
64.0,32.65,21
65.0,32.70,21
66.0,32.70,21
67.0,32.73,21
68.0,32.78,21
69.0,32.78,21
70.0,32.89,21
71.0,32.91,21
72.0,32.94,21
73.0,33.00,21
74.0,33.07,21
75.0,33.07,21
76.0,33.17,21
77.0,33.25,21
78.0,33.32,21
79.0,33.32,21
80.0,33.50,21
81.0,33.50,21
82.0,33.88,21
83.0,33.99,21
84.0,33.99,21
85.0,34.12,21
86.0,34.32,21
87.0,34.51,21
88.0,34.75,21
89.0,35.29,21
90.0,36.58,21
91.0,36.58,21
92.0,36.74,21
93.0,38.24,21
94.0,38.24,21
95.0,39.39,21
96.0,39.48,21
97.0,40.22,21
98.0,40.22,21
99.0,41.05,21
100.0,41.20,21
101.0,41.74,21
102.0,42.30,21
103.0,42.51,21
104.0,42.51,21
105.0,43.16,21
106.0,43.85,21
107.0,44.15,21
108.0,44.44,21
109.0,45.03,21
110.0,45.66,21
111.0,45.92,21
112.0,46.38,21
113.0,47.02,21
114.0,47.02,21
115.0,47.53,21
116.0,47.81,21
117.0,48.15,21
118.0,48.39,20
119.0,48.65,20
120.0,48.65,20
