Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 20.00, 0.00, 3.55, 1781.48, 15695.66
1.54, 0.00, 0.00, 67.54, 2029.99, 15695.66
2.86, 11.70, 0.00, 67.54, 2051.39, 15695.66
4.17, 1.70, 0.00, 67.66, 2074.02, 15695.66
5.49, 0.00, 0.00, 67.66, 2076.72, 15695.66
11.12, 100.00, 80.00, 1412.31, 2536.80, 15695.66
16.66, 10.20, 50.00, 1415.68, 2942.07, 15695.66
22.21, 40.70, 60.00, 1416.31, 2894.49, 15695.66
27.78, 38.30, 59.90, 1416.93, 2840.71, 15695.66
33.34, 36.70, 30.00, 1417.18, 2818.27, 15695.66
38.90, 37.30, 30.00, 1417.56, 2814.54, 15695.66
44.45, 37.90, 70.00, 1418.06, 2815.80, 15695.66
50.01, 34.70, 30.00, 1418.56, 2809.76, 15695.66
55.55, 34.20, 60.00, 1419.18, 2815.14, 15695.66
61.09, 33.60, 50.00, 1419.56, 2819.05, 15695.66
66.66, 30.80, 100.00, 1420.18, 2820.68, 15695.66
72.21, 34.40, 60.00, 1420.31, 2823.17, 15695.66
77.75, 35.00, 49.90, 1420.81, 2819.01, 15695.66
83.32, 33.30, 80.00, 1421.06, 2815.41, 15695.66
88.88, 34.20, 50.00, 1421.56, 2818.69, 15695.66
94.43, 32.20, 40.00, 1422.06, 2821.03, 15695.66
100.00, 33.10, 60.00, 1422.81, 2830.25, 15695.66
105.56, 31.40, 40.00, 1419.70, 2822.01, 15695.66
111.12, 30.50, 89.90, 1416.36, 2822.63, 15695.66
116.66, 32.50, 50.00, 1408.20, 2815.50, 15695.66
122.22, 28.00, 79.90, 1407.68, 2812.59, 15695.66
