Time(s),Coverage(%),Number of running robots
1.0,2.87,1
2.0,2.87,1
3.0,2.87,1
4.0,2.87,1
5.0,2.87,1
6.0,2.87,1
7.0,2.87,1
8.0,2.87,1
9.0,2.87,1
10.0,2.87,1
11.0,7.00,1
12.0,7.00,1
13.0,7.00,1
14.0,9.69,1
15.0,10.22,1
16.0,10.22,1
17.0,10.22,1
18.0,10.22,1
19.0,10.22,1
20.0,10.22,1
21.0,10.22,1
22.0,10.22,1
23.0,10.22,1
24.0,10.22,1
25.0,10.22,1
26.0,10.22,1
27.0,10.22,1
28.0,10.22,1
29.0,10.22,1
30.0,10.22,1
31.0,10.22,1
32.0,10.22,1
33.0,10.22,1
34.0,10.22,1
35.0,10.22,1
36.0,10.22,1
37.0,10.22,1
38.0,10.22,1
39.0,10.22,1
40.0,10.22,1
41.0,10.22,1
42.0,10.22,1
43.0,10.78,1
44.0,11.35,1
45.0,11.59,1
46.0,11.59,1
47.0,11.59,1
48.0,11.79,1
49.0,12.53,1
50.0,13.34,1
51.0,13.80,1
52.0,13.80,1
53.0,13.80,1
54.0,14.02,1
55.0,14.65,1
56.0,15.45,1
57.0,16.26,1
58.0,16.73,1
59.0,16.88,1
60.0,16.88,1
61.0,16.88,1
62.0,17.29,1
63.0,17.41,1
64.0,17.45,1
65.0,17.45,1
66.0,17.50,1
67.0,17.50,1
68.0,17.63,1
69.0,17.64,1
70.0,17.89,1
71.0,18.09,1
72.0,18.18,1
73.0,18.20,1
74.0,18.20,1
75.0,18.20,1
76.0,18.34,1
77.0,18.35,1
78.0,18.39,1
79.0,18.40,1
80.0,18.40,1
81.0,18.36,1
82.0,18.77,1
83.0,19.18,1
84.0,19.57,1
85.0,19.82,1
86.0,19.82,1
87.0,19.93,1
88.0,19.98,1
89.0,20.06,1
90.0,20.30,1
91.0,20.45,1
92.0,20.61,1
93.0,20.88,1
94.0,21.36,1
95.0,21.66,1
96.0,21.84,1
97.0,21.84,1
98.0,22.00,1
99.0,22.32,1
100.0,22.78,1
101.0,22.95,1
102.0,23.09,1
103.0,23.14,1
104.0,23.14,1
105.0,23.14,1
106.0,23.20,1
107.0,23.24,1
108.0,23.24,1
109.0,23.28,1
110.0,23.32,1
111.0,23.40,1
112.0,23.62,1
113.0,23.76,1
114.0,23.85,1
115.0,23.87,1
116.0,23.90,1
117.0,23.92,1
118.0,24.20,1
119.0,25.96,1
120.0,27.11,1
