Time(s),Coverage(%),Number of running robots
1.0,0.00,2
2.0,0.00,2
3.0,0.00,2
4.0,11.05,2
5.0,12.11,2
6.0,12.11,2
7.0,12.46,2
8.0,12.79,2
9.0,13.28,2
10.0,13.53,2
11.0,13.68,2
12.0,13.80,2
13.0,13.91,2
14.0,14.07,2
15.0,14.21,2
16.0,14.30,2
17.0,14.42,2
18.0,14.59,2
19.0,14.59,2
20.0,14.72,2
21.0,14.84,2
22.0,14.91,2
23.0,14.97,2
24.0,15.07,2
25.0,15.15,2
26.0,15.23,2
27.0,15.31,2
28.0,15.35,2
29.0,15.43,2
30.0,15.53,2
31.0,15.63,2
32.0,15.68,2
33.0,15.71,2
34.0,15.81,2
35.0,15.88,2
36.0,16.01,2
37.0,16.04,2
38.0,16.19,2
39.0,16.29,2
40.0,16.39,2
41.0,16.47,2
42.0,16.64,2
43.0,16.76,2
44.0,17.01,2
45.0,17.09,2
46.0,17.25,2
47.0,17.39,2
48.0,17.57,2
49.0,17.80,2
50.0,17.98,2
51.0,18.24,2
52.0,18.31,2
53.0,18.37,2
54.0,18.45,2
55.0,18.56,2
56.0,18.66,2
57.0,18.73,2
58.0,18.78,2
59.0,18.88,2
60.0,18.96,2
61.0,19.08,2
62.0,19.20,2
63.0,19.28,2
64.0,19.40,2
65.0,19.49,2
66.0,19.60,2
67.0,19.71,2
68.0,19.77,2
69.0,19.87,2
70.0,19.93,2
71.0,19.96,2
72.0,20.01,2
73.0,20.05,2
74.0,20.11,2
75.0,20.13,2
76.0,20.15,2
77.0,20.18,2
78.0,20.24,2
79.0,20.27,2
80.0,20.33,2
81.0,20.39,2
82.0,20.41,2
83.0,20.41,2
84.0,20.45,2
85.0,20.50,2
86.0,20.52,2
87.0,20.53,2
88.0,20.55,2
89.0,20.57,2
90.0,20.68,2
91.0,20.79,2
92.0,20.90,2
93.0,20.92,2
94.0,20.94,2
95.0,21.27,2
96.0,21.41,2
97.0,21.83,2
98.0,22.15,2
99.0,22.51,2
100.0,22.66,2
101.0,22.81,2
102.0,22.93,2
103.0,23.05,2
104.0,23.15,2
105.0,23.31,2
106.0,23.41,2
107.0,23.44,2
108.0,23.55,2
109.0,23.55,2
110.0,23.56,2
111.0,23.67,2
112.0,23.74,2
113.0,23.77,2
114.0,23.84,2
115.0,23.86,2
116.0,24.02,2
117.0,24.23,2
118.0,24.67,2
119.0,24.89,2
120.0,25.25,2
