Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 26.70, 0.00, 3.59, 1825.70, 15695.66
1.56, 0.00, 0.00, 67.41, 1937.56, 15695.66
2.88, 11.80, 0.00, 67.41, 1957.38, 15695.66
4.20, 0.80, 0.00, 67.54, 1970.14, 15695.66
5.51, 0.80, 0.00, 67.54, 1972.82, 15695.66
9.47, 100.00, 20.00, 889.75, 2352.44, 15695.66
13.40, 6.70, 70.00, 890.02, 2462.87, 15695.66
17.34, 35.80, 60.00, 890.39, 2439.08, 15695.66
21.28, 30.20, 80.00, 890.39, 2411.35, 15695.66
25.21, 30.20, 19.90, 890.39, 2388.56, 15695.66
29.15, 28.80, 20.00, 890.39, 2377.62, 15695.66
33.09, 26.70, 80.00, 890.77, 2368.96, 15695.66
37.02, 32.20, 20.00, 890.89, 2371.61, 15695.66
40.96, 27.10, 50.00, 891.02, 2373.86, 15695.66
44.89, 28.10, 10.00, 891.02, 2376.11, 15695.66
48.83, 26.70, 40.00, 891.02, 2378.80, 15695.66
52.76, 28.00, 50.00, 891.14, 2379.84, 15695.66
56.70, 26.90, 29.90, 891.52, 2382.03, 15695.66
60.64, 28.30, 50.00, 891.64, 2384.20, 15695.66
64.57, 28.70, 10.00, 891.89, 2386.34, 15695.66
68.51, 28.10, 30.00, 891.89, 2388.03, 15695.66
72.45, 23.70, 30.00, 892.14, 2390.09, 15695.66
76.38, 25.40, 79.90, 892.39, 2393.48, 15695.66
80.31, 22.90, 10.00, 892.39, 2395.73, 15695.66
84.25, 28.10, 80.00, 892.52, 2397.87, 15695.66
88.20, 26.30, 49.90, 892.77, 2403.01, 15695.66
92.13, 24.00, 30.00, 892.89, 2400.47, 15695.66
96.07, 22.90, 40.00, 893.02, 2399.14, 15695.66
100.01, 20.00, 50.00, 893.39, 2403.67, 15695.66
103.95, 24.40, 70.00, 893.39, 2406.21, 15695.66
107.88, 19.80, 20.00, 893.64, 2401.50, 15695.66
111.82, 23.50, 30.00, 893.89, 2403.93, 15695.66
115.76, 24.40, 19.90, 893.89, 2404.86, 15695.66
119.69, 24.20, 10.00, 893.89, 2408.30, 15695.66
123.63, 26.30, 50.00, 894.27, 2414.52, 15695.66
