Time(s),Coverage(%),Number of running robots
1.0,13.60,8
2.0,13.60,8
3.0,13.60,8
4.0,13.60,8
5.0,13.60,8
6.0,13.60,8
7.0,13.60,8
8.0,13.60,8
9.0,13.60,8
10.0,13.60,8
11.0,15.38,8
12.0,18.50,8
13.0,20.14,8
14.0,21.01,8
15.0,21.84,8
16.0,22.55,8
17.0,23.66,8
18.0,24.95,8
19.0,25.66,8
20.0,26.22,8
21.0,26.45,8
22.0,26.86,8
23.0,27.05,8
24.0,27.35,8
25.0,27.94,8
26.0,28.32,8
27.0,28.38,8
28.0,28.46,8
29.0,28.49,8
30.0,28.54,8
31.0,28.63,8
32.0,28.84,8
33.0,29.11,8
34.0,29.64,8
35.0,29.83,8
36.0,29.96,8
37.0,30.13,8
38.0,30.64,8
39.0,31.58,8
40.0,32.23,8
41.0,33.74,8
42.0,35.01,8
43.0,35.76,8
44.0,36.32,8
45.0,36.75,8
46.0,37.51,8
47.0,38.11,8
48.0,38.50,8
49.0,39.23,8
50.0,39.53,8
51.0,39.78,8
52.0,39.83,8
53.0,39.84,8
54.0,39.85,8
55.0,39.88,8
56.0,39.95,8
57.0,40.15,8
58.0,40.28,8
59.0,40.42,8
60.0,40.55,8
61.0,40.62,8
62.0,40.72,8
63.0,40.79,8
64.0,40.89,8
65.0,40.98,8
66.0,41.11,8
67.0,41.16,8
68.0,41.19,8
69.0,41.24,8
70.0,41.42,8
71.0,41.69,8
72.0,42.01,8
73.0,42.78,8
74.0,43.88,8
75.0,44.25,8
76.0,44.73,8
77.0,44.80,8
78.0,45.00,8
79.0,45.04,8
80.0,45.32,8
81.0,45.88,8
82.0,46.43,8
83.0,46.68,8
84.0,46.75,8
85.0,46.84,8
86.0,46.99,8
87.0,47.38,8
88.0,47.75,8
89.0,48.03,8
90.0,49.67,8
91.0,51.11,8
92.0,51.77,8
93.0,52.18,8
94.0,52.47,8
95.0,52.72,8
96.0,52.79,8
97.0,52.81,8
98.0,52.83,6
99.0,52.83,6
100.0,52.83,6
101.0,52.83,6
102.0,52.83,6
103.0,52.83,6
104.0,52.83,6
105.0,52.83,6
106.0,52.83,6
107.0,52.83,6
108.0,52.83,6
109.0,52.83,6
110.0,52.83,6
111.0,52.83,6
112.0,52.83,6
113.0,52.83,6
114.0,52.83,6
115.0,52.83,6
116.0,52.83,6
117.0,52.83,6
118.0,52.83,6
119.0,52.83,6
120.0,52.83,6
