Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 17.50, 0.00, 3.55, 1977.68, 15695.66
3.20, 74.60, 79.90, 788.87, 2273.38, 15695.66
6.13, 13.30, 50.00, 791.25, 2441.12, 15695.66
9.06, 10.70, 20.00, 819.09, 2493.17, 15695.66
11.98, 5.10, 30.00, 820.21, 2528.30, 15695.66
15.06, 99.20, 107.80, 942.95, 2705.18, 15695.66
17.99, 24.10, 60.00, 978.48, 2923.60, 15695.66
20.93, 40.70, 50.00, 980.74, 2956.96, 15695.66
23.87, 27.70, 70.00, 981.99, 2971.81, 15695.66
26.82, 38.30, 40.00, 982.74, 2983.28, 15695.66
29.78, 29.40, 39.90, 983.11, 2991.87, 15695.66
32.73, 37.60, 89.50, 983.49, 2994.92, 15695.66
35.66, 39.00, 50.00, 983.61, 2993.61, 15695.66
38.61, 37.10, 49.90, 983.99, 2995.62, 15695.66
41.57, 49.20, 39.80, 984.11, 2990.89, 15695.66
44.52, 30.80, 39.90, 984.61, 2989.49, 15695.66
47.45, 39.00, 50.00, 984.99, 2996.71, 15695.66
50.38, 37.50, 89.90, 985.88, 2990.68, 15695.66
53.34, 36.70, 30.00, 986.62, 3001.06, 15695.66
56.28, 36.80, 20.00, 986.88, 2992.19, 15695.66
59.22, 40.70, 50.00, 987.50, 2999.66, 15695.66
62.18, 31.10, 50.00, 987.88, 3015.98, 15695.66
65.12, 45.50, 30.00, 988.38, 3011.72, 15695.66
68.08, 47.90, 60.00, 988.75, 3021.75, 15695.66
71.04, 39.50, 60.00, 989.12, 3028.80, 15695.66
73.97, 39.30, 20.00, 989.14, 3029.90, 15695.66
76.92, 42.40, 50.00, 985.05, 3031.85, 15695.66
79.87, 37.50, 39.70, 984.29, 3029.71, 15695.66
82.82, 48.70, 59.90, 984.41, 3032.13, 15695.66
85.77, 48.30, 69.90, 984.91, 3036.12, 15695.66
88.71, 48.30, 30.00, 986.04, 3038.15, 15695.66
91.67, 44.80, 29.90, 986.41, 3042.69, 15695.66
94.62, 43.20, 50.00, 987.18, 3046.68, 15695.66
97.55, 31.10, 60.00, 987.55, 3048.69, 15695.66
100.51, 47.50, 59.90, 988.55, 3052.87, 15695.66
103.47, 45.80, 20.00, 989.43, 3058.08, 15695.66
106.41, 30.00, 0.00, 990.09, 3063.52, 15695.66
108.94, 11.00, 0.00, 765.44, 2947.88, 15695.66
111.47, 15.80, 10.00, 765.44, 2949.27, 15695.66
114.00, 10.70, 0.00, 765.44, 2950.20, 15695.66
116.52, 14.00, 0.00, 765.44, 2952.36, 15695.66
119.05, 9.20, 10.00, 765.44, 2953.08, 15695.66
121.58, 10.70, 10.00, 765.44, 2955.48, 15695.66
124.11, 9.20, 10.00, 765.44, 2956.70, 15695.66
126.64, 9.20, 10.00, 765.44, 2958.13, 15695.66
129.17, 9.20, 0.00, 765.44, 2958.62, 15695.66
