Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 16.80, 0.00, 3.56, 1838.34, 15695.66
2.57, 56.70, 49.90, 507.41, 2106.09, 15695.66
4.89, 2.50, 50.00, 507.54, 2227.02, 15695.66
7.22, 12.50, 49.70, 534.06, 2244.09, 15695.66
9.54, 4.20, 30.00, 534.43, 2228.95, 15695.66
11.87, 9.20, 199.60, 540.84, 2207.14, 15695.66
14.20, 10.00, 30.00, 593.39, 2367.23, 15695.66
16.53, 12.60, 30.00, 607.09, 2413.79, 15695.66
18.85, 14.30, 50.00, 607.84, 2430.21, 15695.66
21.18, 12.70, 30.00, 608.09, 2455.87, 15695.66
23.50, 23.50, 20.00, 608.22, 2453.31, 15695.66
25.83, 21.20, 19.90, 608.34, 2446.23, 15695.66
28.16, 19.30, 20.00, 608.47, 2437.37, 15695.66
30.49, 22.20, 10.00, 608.98, 2442.59, 15695.66
32.81, 16.00, 30.00, 609.36, 2435.28, 15695.66
35.14, 18.80, 10.00, 609.61, 2441.89, 15695.66
37.47, 22.30, 30.00, 609.61, 2437.26, 15695.66
39.79, 15.10, 40.00, 610.23, 2434.32, 15695.66
42.11, 16.90, 40.00, 610.48, 2443.72, 15695.66
44.45, 15.10, 30.00, 610.86, 2436.00, 15695.66
46.77, 28.00, 40.00, 611.23, 2437.65, 15695.66
49.10, 15.80, 20.00, 611.48, 2443.91, 15695.66
51.42, 29.80, 40.00, 611.98, 2448.44, 15695.66
53.76, 15.10, 0.00, 612.11, 2445.98, 15695.66
56.08, 23.50, 60.00, 612.36, 2462.43, 15695.66
58.41, 12.80, 10.00, 612.36, 2453.94, 15695.66
60.74, 29.70, 10.00, 612.48, 2451.32, 15695.66
63.07, 17.20, 50.00, 612.61, 2449.43, 15695.66
65.40, 20.70, 30.00, 612.98, 2446.40, 15695.66
67.73, 17.40, 30.00, 613.11, 2449.91, 15695.66
70.05, 17.80, 40.00, 611.13, 2448.06, 15695.66
72.38, 26.80, 30.00, 609.64, 2451.19, 15695.66
74.70, 16.10, 20.00, 609.76, 2459.39, 15695.66
77.02, 18.60, 40.00, 610.14, 2457.57, 15695.66
79.35, 16.90, 30.00, 610.14, 2460.64, 15695.66
81.68, 28.60, 0.00, 610.26, 2454.35, 15695.66
84.00, 15.10, 20.00, 610.39, 2458.00, 15695.66
86.33, 20.20, 30.00, 610.89, 2459.27, 15695.66
88.66, 15.30, 20.00, 611.14, 2456.46, 15695.66
90.99, 36.10, 20.00, 611.64, 2466.29, 15695.66
93.32, 17.60, 30.00, 611.76, 2461.36, 15695.66
95.65, 31.40, 30.00, 612.14, 2460.16, 15695.66
97.98, 14.50, 20.00, 612.26, 2469.48, 15695.66
100.31, 26.10, 30.00, 612.39, 2463.36, 15695.66
102.64, 14.00, 10.00, 612.64, 2464.95, 15695.66
104.97, 28.10, 20.00, 613.01, 2468.55, 15695.66
107.09, 9.20, 0.00, 507.30, 2418.04, 15695.66
109.22, 5.10, 0.00, 507.30, 2421.21, 15695.66
111.34, 4.20, 0.00, 507.43, 2420.07, 15695.66
113.46, 3.40, 10.00, 507.43, 2416.75, 15695.66
115.59, 3.40, 0.00, 507.43, 2418.65, 15695.66
117.71, 4.20, 0.00, 507.55, 2419.66, 15695.66
119.84, 3.40, 0.00, 507.55, 2420.61, 15695.66
121.96, 3.40, 0.00, 507.55, 2417.92, 15695.66
124.08, 5.90, 0.00, 507.55, 2419.11, 15695.66
126.20, 3.40, 0.00, 507.55, 2419.85, 15695.66
128.32, 4.20, 0.00, 507.68, 2422.13, 15695.66
