Time(s),Coverage(%),Number of running robots
1.0,12.95,5
2.0,12.95,5
3.0,12.95,5
4.0,12.95,5
5.0,12.95,5
6.0,12.95,5
7.0,12.95,5
8.0,12.95,5
9.0,12.95,5
10.0,12.95,5
11.0,16.21,5
12.0,18.70,5
13.0,19.41,5
14.0,19.76,5
15.0,20.20,5
16.0,21.09,5
17.0,21.77,5
18.0,22.42,5
19.0,23.66,5
20.0,24.86,5
21.0,25.22,5
22.0,25.74,5
23.0,26.12,5
24.0,26.41,5
25.0,26.91,5
26.0,27.30,5
27.0,27.41,5
28.0,27.75,5
29.0,28.17,5
30.0,29.05,5
31.0,29.93,5
32.0,30.55,5
33.0,30.80,5
34.0,31.08,5
35.0,31.45,5
36.0,32.03,5
37.0,32.66,5
38.0,33.26,5
39.0,33.80,5
40.0,33.91,5
41.0,33.93,5
42.0,34.12,5
43.0,34.33,5
44.0,34.50,5
45.0,34.81,5
46.0,35.34,5
47.0,35.42,5
48.0,35.47,5
49.0,35.70,5
50.0,35.90,5
51.0,36.19,5
52.0,36.59,5
53.0,37.65,5
54.0,38.37,5
55.0,38.62,5
56.0,38.64,5
57.0,38.67,5
58.0,38.67,5
59.0,38.67,5
60.0,38.69,5
61.0,38.71,5
62.0,38.77,5
63.0,38.78,5
64.0,38.78,5
65.0,38.80,5
66.0,38.80,5
67.0,38.81,5
68.0,38.81,5
69.0,38.81,5
70.0,38.82,5
71.0,38.84,5
72.0,38.88,5
73.0,39.23,5
74.0,39.65,5
75.0,39.66,5
76.0,39.80,5
77.0,40.08,5
78.0,40.19,5
79.0,40.21,5
80.0,40.24,5
81.0,40.26,5
82.0,40.26,5
83.0,40.26,5
84.0,40.29,5
85.0,40.31,5
86.0,40.32,5
87.0,40.34,5
88.0,40.36,5
89.0,40.51,5
90.0,41.17,5
91.0,42.40,5
92.0,42.88,5
93.0,43.77,5
94.0,44.98,5
95.0,45.45,5
96.0,45.59,5
97.0,45.74,5
98.0,45.98,5
99.0,46.24,4
100.0,46.24,4
101.0,46.24,4
102.0,46.24,4
103.0,46.24,4
104.0,46.24,4
105.0,46.24,4
106.0,46.24,4
107.0,46.24,4
108.0,46.24,4
109.0,46.24,4
110.0,46.24,4
111.0,46.24,4
112.0,46.24,4
113.0,46.24,4
114.0,46.24,4
115.0,46.24,4
116.0,46.24,4
117.0,46.24,4
118.0,46.24,4
119.0,46.24,4
120.0,46.24,4
