Time(s),Coverage(%),Number of running robots
1.0,2.87,1
2.0,2.87,1
3.0,2.87,1
4.0,2.87,1
5.0,2.87,1
6.0,2.87,1
7.0,2.87,1
8.0,2.87,1
9.0,2.87,1
10.0,2.87,1
11.0,2.87,1
12.0,2.87,1
13.0,7.02,1
14.0,7.02,1
15.0,9.62,1
16.0,9.62,1
17.0,9.62,1
18.0,9.62,1
19.0,9.62,1
20.0,9.62,1
21.0,9.62,1
22.0,10.12,1
23.0,10.12,1
24.0,10.39,1
25.0,10.39,1
26.0,10.39,1
27.0,10.52,1
28.0,10.79,1
29.0,10.85,1
30.0,10.85,1
31.0,10.85,1
32.0,10.85,1
33.0,11.24,1
34.0,11.85,1
35.0,12.35,1
36.0,12.82,1
37.0,12.96,1
38.0,12.96,1
39.0,13.15,1
40.0,13.71,1
41.0,14.59,1
42.0,15.21,1
43.0,15.21,1
44.0,15.40,1
45.0,15.88,1
46.0,16.19,1
47.0,16.99,1
48.0,17.49,1
49.0,17.67,1
50.0,17.67,1
51.0,17.76,1
52.0,18.08,1
53.0,18.32,1
54.0,18.41,1
55.0,18.43,1
56.0,18.45,1
57.0,18.45,1
58.0,18.45,1
59.0,18.58,1
60.0,18.77,1
61.0,18.98,1
62.0,19.15,1
63.0,19.15,1
64.0,19.15,1
65.0,19.08,1
66.0,19.17,1
67.0,19.20,1
68.0,19.35,1
69.0,19.36,1
70.0,19.38,1
71.0,19.38,1
72.0,19.29,1
73.0,19.41,1
74.0,20.05,1
75.0,20.47,1
76.0,20.73,1
77.0,20.94,1
78.0,20.94,1
79.0,20.89,1
80.0,20.94,1
81.0,21.09,1
82.0,21.26,1
83.0,21.40,1
84.0,21.56,1
85.0,21.66,1
86.0,21.66,1
87.0,21.80,1
88.0,22.00,1
89.0,22.41,1
90.0,22.83,1
91.0,23.21,1
92.0,23.21,1
93.0,23.21,1
94.0,23.32,1
95.0,23.57,1
96.0,23.79,1
97.0,23.90,1
98.0,23.93,1
99.0,23.93,1
100.0,23.98,1
101.0,24.00,1
102.0,24.04,1
103.0,24.06,1
104.0,24.14,1
105.0,24.15,1
106.0,24.19,1
107.0,24.30,1
108.0,24.48,1
109.0,24.66,1
110.0,24.76,1
111.0,24.84,1
112.0,24.87,1
113.0,24.89,1
114.0,24.92,1
115.0,26.18,1
116.0,28.05,1
117.0,28.77,1
118.0,29.23,1
119.0,29.23,1
120.0,29.23,1
