Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 17.50, 0.00, 3.54, 1713.99, 15695.66
1.54, 0.00, 0.00, 66.84, 1755.69, 15695.66
2.87, 8.40, 0.00, 66.84, 1818.50, 15695.66
4.18, 0.00, 0.00, 66.96, 1831.78, 15695.66
5.50, 0.00, 0.00, 66.96, 1823.44, 15695.66
7.82, 15.30, 0.00, 379.10, 2012.05, 15695.66
10.15, 1.70, 20.00, 379.10, 2008.88, 15695.66
12.47, 3.30, 10.00, 379.10, 1990.62, 15695.66
14.79, 3.30, 10.00, 379.10, 1970.11, 15695.66
17.11, 2.50, 10.00, 379.10, 1953.55, 15695.66
19.43, 6.70, 10.00, 379.10, 1939.18, 15695.66
21.76, 2.50, 10.00, 379.10, 1926.70, 15695.66
24.08, 19.20, 20.00, 379.10, 1921.25, 15695.66
26.40, 2.50, 10.00, 379.10, 1906.93, 15695.66
28.72, 21.20, 20.00, 379.10, 1902.36, 15695.66
31.04, 2.50, 10.00, 379.23, 1903.08, 15695.66
33.37, 19.50, 20.00, 379.35, 1904.79, 15695.66
35.69, 3.30, 10.00, 379.35, 1903.86, 15695.66
38.02, 15.00, 10.00, 379.35, 1904.28, 15695.66
40.34, 2.50, 10.00, 379.35, 1898.81, 15695.66
42.67, 9.20, 30.00, 379.35, 1904.13, 15695.66
44.99, 3.30, 10.00, 379.35, 1905.21, 15695.66
47.31, 2.50, 10.00, 379.35, 1906.66, 15695.66
49.63, 3.30, 30.00, 379.35, 1906.74, 15695.66
51.95, 2.50, 30.00, 379.35, 1903.04, 15695.66
54.27, 16.70, 10.00, 379.35, 1904.02, 15695.66
56.59, 3.30, 0.00, 379.48, 1904.94, 15695.66
58.91, 16.50, 0.00, 379.48, 1904.66, 15695.66
61.23, 4.20, 0.00, 379.48, 1904.86, 15695.66
63.55, 21.80, 30.00, 379.48, 1905.78, 15695.66
65.87, 2.50, 20.00, 379.48, 1906.95, 15695.66
68.20, 19.80, 20.00, 379.48, 1907.66, 15695.66
70.51, 3.40, 10.00, 379.48, 1908.29, 15695.66
72.84, 16.20, 20.00, 379.48, 1908.59, 15695.66
75.16, 3.30, 0.00, 379.48, 1908.69, 15695.66
77.48, 10.90, 0.00, 379.48, 1910.50, 15695.66
79.80, 2.50, 20.00, 379.48, 1911.29, 15695.66
82.13, 4.20, 0.00, 379.48, 1912.00, 15695.66
84.45, 3.30, 20.00, 379.48, 1912.58, 15695.66
86.77, 2.50, 0.00, 379.48, 1913.34, 15695.66
89.09, 3.40, 0.00, 379.48, 1910.88, 15695.66
91.41, 3.30, 20.00, 379.48, 1911.86, 15695.66
93.73, 5.10, 10.00, 379.48, 1912.15, 15695.66
96.05, 4.10, 30.00, 379.60, 1912.93, 15695.66
98.37, 16.70, 10.00, 379.60, 1913.57, 15695.66
100.69, 2.50, 10.00, 379.60, 1913.83, 15695.66
103.02, 15.70, 0.00, 379.73, 1914.80, 15695.66
105.34, 2.50, 10.00, 379.73, 1914.36, 15695.66
107.67, 10.90, 10.00, 379.73, 1914.38, 15695.66
109.99, 3.30, 20.00, 379.73, 1915.60, 15695.66
112.31, 7.50, 30.00, 379.73, 1911.07, 15695.66
114.63, 4.20, 0.00, 379.73, 1912.69, 15695.66
116.95, 2.50, 20.00, 379.73, 1907.83, 15695.66
119.27, 6.60, 0.00, 379.73, 1908.19, 15695.66
121.59, 3.30, 20.00, 379.85, 1910.04, 15695.66
123.91, 19.20, 20.00, 379.85, 1906.66, 15695.66
