Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 23.10, 0.00, 3.45, 2054.26, 15695.66
5.97, 100.00, 378.50, 1969.01, 2622.59, 15695.66
11.51, 26.30, 119.90, 2093.41, 3478.41, 15695.66
17.06, 27.50, 279.70, 2106.66, 3362.56, 15695.66
22.61, 20.30, 169.80, 2134.91, 3566.45, 15695.66
28.15, 17.60, 129.70, 2135.79, 3429.00, 15695.66
33.70, 16.20, 169.90, 2136.04, 3344.22, 15695.66
39.25, 19.30, 149.90, 2137.04, 3348.00, 15695.66
44.79, 18.30, 159.90, 2137.29, 3345.49, 15695.66
50.33, 21.00, 109.60, 2138.16, 3345.98, 15695.66
55.88, 17.80, 190.00, 2138.79, 3351.26, 15695.66
61.42, 19.80, 160.00, 2139.16, 3348.49, 15695.66
65.27, 18.30, 196.20, 1258.86, 3356.69, 15695.66
66.59, 0.80, 0.00, 81.64, 2347.61, 15695.66
67.91, 0.80, 0.00, 81.64, 2344.49, 15695.66
69.23, 0.00, 10.00, 81.64, 2343.86, 15695.66
70.55, 0.00, 0.00, 81.64, 2339.24, 15695.66
71.87, 0.80, 0.00, 81.64, 2339.23, 15695.66
73.19, 0.00, 0.00, 81.64, 2339.18, 15695.66
74.50, 0.80, 0.00, 81.64, 2338.23, 15695.66
75.82, 0.80, 0.00, 81.64, 2338.83, 15695.66
77.14, 0.80, 0.00, 81.64, 2338.52, 15695.66
78.46, 1.60, 0.00, 81.64, 2338.65, 15695.66
79.78, 0.80, 0.00, 81.64, 2338.64, 15695.66
81.10, 0.00, 0.00, 81.64, 2339.13, 15695.66
82.42, 0.80, 0.00, 81.64, 2338.57, 15695.66
83.74, 0.80, 0.00, 81.64, 2338.68, 15695.66
85.06, 0.00, 0.00, 81.64, 2338.44, 15695.66
86.38, 0.80, 0.00, 81.64, 2338.63, 15695.66
87.69, 0.80, 0.00, 81.64, 2338.35, 15695.66
89.01, 0.00, 0.00, 81.64, 2337.88, 15695.66
90.33, 0.00, 0.00, 81.64, 2338.61, 15695.66
91.65, 0.80, 0.00, 81.64, 2338.13, 15695.66
92.97, 1.60, 0.00, 81.64, 2338.37, 15695.66
94.29, 1.70, 0.00, 81.64, 2338.34, 15695.66
95.61, 0.00, 0.00, 81.64, 2338.77, 15695.66
96.93, 0.80, 0.00, 81.64, 2339.50, 15695.66
98.25, 0.00, 0.00, 81.64, 2339.02, 15695.66
99.57, 0.00, 0.00, 81.64, 2339.20, 15695.66
100.88, 0.80, 0.00, 81.64, 2339.93, 15695.66
102.20, 0.80, 0.00, 81.64, 2339.93, 15695.66
103.52, 0.80, 0.00, 81.64, 2339.50, 15695.66
104.84, 1.70, 0.00, 81.64, 2339.56, 15695.66
106.16, 0.00, 0.00, 81.64, 2339.82, 15695.66
107.48, 1.70, 0.00, 81.64, 2333.89, 15695.66
108.80, 0.00, 10.00, 81.64, 2333.63, 15695.66
110.12, 0.00, 0.00, 81.64, 2333.80, 15695.66
111.44, 0.80, 0.00, 81.64, 2333.78, 15695.66
112.76, 0.00, 0.00, 81.64, 2333.76, 15695.66
114.08, 0.80, 10.00, 81.64, 2333.47, 15695.66
115.40, 1.70, 0.00, 81.64, 2334.19, 15695.66
116.71, 0.00, 0.00, 81.64, 2334.42, 15695.66
118.03, 0.80, 0.00, 81.64, 2333.24, 15695.66
119.35, 1.60, 0.00, 81.64, 2333.89, 15695.66
120.67, 0.00, 0.00, 81.64, 2334.27, 15695.66
121.99, 0.00, 0.00, 81.64, 2335.00, 15695.66
123.31, 0.00, 0.00, 81.64, 2333.69, 15695.66
124.63, 0.00, 0.00, 81.64, 2333.98, 15695.66
125.95, 0.00, 0.00, 81.64, 2334.21, 15695.66
127.27, 0.00, 0.00, 81.64, 2334.93, 15695.66
128.59, 4.20, 0.00, 81.64, 2335.15, 15695.66
