Time(s),Coverage(%),Number of running robots
1.0,20.30,21
2.0,20.30,21
3.0,20.30,21
4.0,20.30,21
5.0,20.30,21
6.0,20.30,21
7.0,20.30,21
8.0,20.30,21
9.0,20.30,21
10.0,20.30,21
11.0,20.30,21
12.0,20.30,21
13.0,20.30,21
14.0,20.30,21
15.0,20.30,21
16.0,20.30,21
17.0,20.30,21
18.0,20.30,21
19.0,20.30,21
20.0,20.30,21
21.0,20.30,21
22.0,20.30,21
23.0,20.30,21
24.0,20.30,21
25.0,20.30,21
26.0,20.30,21
27.0,20.30,21
28.0,20.30,21
29.0,20.30,21
30.0,20.30,21
31.0,20.30,21
32.0,20.30,21
33.0,20.30,21
34.0,20.30,21
35.0,20.30,21
36.0,20.30,21
37.0,20.30,21
38.0,20.30,21
39.0,20.30,21
40.0,20.30,21
41.0,20.30,21
42.0,20.30,21
43.0,20.30,21
44.0,20.30,21
45.0,20.30,21
46.0,20.30,21
47.0,20.30,21
48.0,20.30,21
49.0,20.30,21
50.0,20.30,21
51.0,20.30,21
52.0,20.30,21
53.0,20.30,21
54.0,20.30,21
55.0,20.30,21
56.0,20.30,21
57.0,20.30,8
58.0,20.30,8
59.0,20.30,8
60.0,20.30,8
61.0,20.30,8
62.0,20.30,8
63.0,20.30,8
64.0,20.30,8
65.0,20.30,8
66.0,20.30,8
67.0,20.30,8
68.0,20.30,8
69.0,20.30,8
70.0,20.30,8
71.0,20.30,8
72.0,20.30,8
73.0,20.30,8
74.0,20.30,8
75.0,20.30,8
76.0,20.30,8
77.0,20.30,8
78.0,20.30,8
79.0,20.30,8
80.0,20.30,8
81.0,20.30,8
82.0,20.30,8
83.0,20.30,8
84.0,20.30,8
85.0,20.30,8
86.0,20.30,8
87.0,20.30,8
88.0,20.30,8
89.0,20.30,8
90.0,20.30,8
91.0,20.30,8
92.0,20.30,8
93.0,20.30,8
94.0,20.30,8
95.0,20.30,8
96.0,20.30,8
97.0,20.30,8
98.0,20.30,8
99.0,20.30,8
100.0,20.30,8
101.0,20.30,8
102.0,20.30,8
103.0,20.30,8
104.0,20.30,8
105.0,20.30,8
106.0,20.30,8
107.0,20.30,8
108.0,20.30,8
109.0,20.30,8
110.0,20.30,8
111.0,20.30,8
112.0,20.30,8
113.0,20.30,8
114.0,20.30,8
115.0,20.30,8
116.0,20.30,8
117.0,20.30,8
118.0,20.30,8
119.0,20.30,8
120.0,20.30,8
