Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 26.70, 0.00, 3.55, 2008.00, 15695.66
4.29, 100.00, 179.70, 1271.59, 2428.66, 15695.66
8.23, 9.20, 70.00, 1283.21, 2770.38, 15695.66
12.17, 9.20, 90.00, 1308.63, 2872.18, 15695.66
16.24, 18.30, 403.30, 1450.59, 2836.32, 15695.66
20.21, 65.00, 189.10, 1651.98, 3742.41, 15695.66
24.19, 69.00, 89.90, 1668.39, 3905.30, 15695.66
28.18, 60.20, 129.70, 1672.14, 3997.76, 15695.66
32.19, 71.10, 79.50, 1674.36, 4031.86, 15695.66
36.21, 79.30, 99.10, 1676.11, 4030.61, 15695.66
40.25, 84.60, 129.00, 1678.04, 4039.58, 15695.66
44.28, 79.50, 108.70, 1680.33, 4045.84, 15695.66
48.30, 77.10, 69.90, 1682.61, 4057.53, 15695.66
52.33, 78.30, 98.70, 1683.61, 4069.70, 15695.66
56.33, 82.50, 129.30, 1685.11, 4080.64, 15695.66
60.37, 81.20, 99.20, 1686.61, 4090.94, 15695.66
64.39, 80.20, 128.60, 1688.73, 4099.28, 15695.66
68.41, 82.60, 60.00, 1690.66, 4109.64, 15695.66
72.44, 82.40, 119.70, 1692.70, 4120.14, 15695.66
76.45, 80.50, 108.50, 1693.70, 4126.36, 15695.66
80.47, 78.70, 69.70, 1695.57, 4133.80, 15695.66
84.51, 81.70, 109.20, 1696.32, 4139.17, 15695.66
88.50, 78.30, 109.70, 1696.45, 4143.54, 15695.66
92.51, 80.70, 98.50, 1696.82, 4144.32, 15695.66
96.55, 79.20, 109.40, 1698.45, 4149.57, 15695.66
100.58, 76.70, 119.50, 1699.32, 4155.97, 15695.66
104.60, 82.80, 119.40, 1700.45, 4160.57, 15695.66
108.61, 80.80, 139.80, 1701.82, 4164.08, 15695.66
112.65, 78.30, 168.10, 1703.57, 4171.40, 15695.66
116.67, 80.00, 99.20, 1705.45, 4179.36, 15695.66
120.69, 79.80, 109.70, 1707.57, 4185.97, 15695.66
124.70, 80.20, 118.50, 1709.32, 4195.05, 15695.66
128.71, 72.30, 129.50, 1711.48, 4198.32, 15695.66
