Time(s),Coverage(%),Number of running robots
1.0,16.64,13
2.0,16.64,13
3.0,16.64,13
4.0,16.64,13
5.0,16.64,13
6.0,16.64,13
7.0,16.64,13
8.0,16.64,13
9.0,16.64,13
10.0,16.64,13
11.0,16.64,13
12.0,16.64,13
13.0,16.64,13
14.0,16.64,13
15.0,18.68,13
16.0,21.81,13
17.0,23.95,13
18.0,25.28,13
19.0,26.21,13
20.0,27.00,13
21.0,27.25,13
22.0,27.98,13
23.0,29.21,13
24.0,29.85,13
25.0,30.45,13
26.0,30.70,13
27.0,30.91,13
28.0,31.01,13
29.0,31.39,13
30.0,31.69,13
31.0,31.97,13
32.0,32.09,13
33.0,32.54,13
34.0,32.90,13
35.0,33.34,13
36.0,33.63,13
37.0,33.85,13
38.0,34.15,13
39.0,34.39,13
40.0,34.65,13
41.0,35.54,13
42.0,36.38,13
43.0,36.70,13
44.0,37.87,13
45.0,39.09,13
46.0,40.18,13
47.0,40.84,13
48.0,42.28,13
49.0,43.85,13
50.0,45.76,13
51.0,47.19,13
52.0,48.08,13
53.0,49.12,13
54.0,49.43,13
55.0,49.53,13
56.0,49.91,13
57.0,50.60,13
58.0,51.73,13
59.0,52.33,13
60.0,52.94,13
61.0,53.24,13
62.0,53.73,13
63.0,54.14,13
64.0,54.48,13
65.0,54.84,13
66.0,54.85,13
67.0,55.16,13
68.0,55.44,13
69.0,55.67,13
70.0,55.99,13
71.0,56.37,13
72.0,56.72,13
73.0,56.96,13
74.0,57.24,13
75.0,57.35,13
76.0,57.61,13
77.0,58.16,13
78.0,59.19,13
79.0,60.30,13
80.0,60.49,13
81.0,61.88,13
82.0,61.90,13
83.0,62.42,13
84.0,62.55,13
85.0,62.59,13
86.0,63.42,13
87.0,64.04,13
88.0,64.12,13
89.0,64.63,13
90.0,65.14,13
91.0,65.31,13
92.0,65.70,13
93.0,65.83,13
94.0,66.47,13
95.0,67.23,13
96.0,68.41,13
97.0,69.00,13
98.0,69.18,13
99.0,69.52,13
100.0,69.97,13
101.0,70.56,13
102.0,70.76,13
103.0,71.44,13
104.0,71.71,13
105.0,72.30,13
106.0,73.45,13
107.0,74.70,13
108.0,76.71,13
109.0,77.93,13
110.0,79.36,13
111.0,80.00,13
112.0,80.93,13
113.0,81.39,13
114.0,81.84,13
115.0,82.70,13
116.0,83.16,13
117.0,84.19,13
118.0,84.62,13
119.0,84.84,13
120.0,85.00,13
