Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 20.80, 0.00, 3.62, 1803.36, 15695.66
1.55, 6.70, 0.00, 67.30, 1985.80, 15695.66
2.87, 11.80, 0.00, 67.30, 2057.48, 15695.66
4.19, 0.00, 0.00, 67.55, 2080.02, 15695.66
5.50, 0.00, 0.00, 67.55, 2080.10, 15695.66
11.18, 100.00, 159.80, 1397.82, 2454.26, 15695.66
16.73, 22.00, 90.00, 1414.95, 2914.27, 15695.66
22.29, 40.80, 70.00, 1415.20, 2830.34, 15695.66
27.85, 37.60, 30.00, 1415.82, 2799.95, 15695.66
33.40, 35.30, 60.00, 1416.20, 2788.48, 15695.66
38.96, 35.30, 59.90, 1416.32, 2783.79, 15695.66
44.50, 34.40, 50.00, 1416.70, 2781.23, 15695.66
50.04, 33.90, 99.90, 1417.20, 2777.98, 15695.66
55.59, 31.10, 40.00, 1417.57, 2780.78, 15695.66
61.15, 34.70, 79.90, 1417.70, 2786.70, 15695.66
66.70, 33.10, 50.00, 1418.07, 2790.55, 15695.66
72.26, 31.90, 89.80, 1418.57, 2791.99, 15695.66
77.81, 30.50, 39.90, 1419.20, 2797.61, 15695.66
83.36, 34.70, 20.00, 1420.07, 2792.41, 15695.66
88.91, 34.50, 50.00, 1420.32, 2793.53, 15695.66
94.48, 33.60, 60.00, 1420.82, 2791.79, 15695.66
100.02, 35.50, 39.90, 1421.70, 2792.11, 15695.66
105.57, 32.20, 40.00, 1417.75, 2795.08, 15695.66
111.14, 32.50, 40.00, 1411.93, 2783.74, 15695.66
116.68, 30.30, 69.90, 1408.15, 2779.48, 15695.66
122.23, 33.60, 50.00, 1406.02, 2781.67, 15695.66
