Time(s),Coverage(%),Number of running robots
1.0,20.67,21
2.0,20.67,21
3.0,20.67,21
4.0,20.67,21
5.0,20.67,21
6.0,20.67,21
7.0,20.67,21
8.0,20.67,21
9.0,20.67,21
10.0,20.67,21
11.0,20.67,21
12.0,20.67,21
13.0,20.67,21
14.0,20.67,21
15.0,20.67,21
16.0,20.67,21
17.0,20.67,21
18.0,20.67,21
19.0,20.67,21
20.0,20.67,21
21.0,20.67,21
22.0,20.67,21
23.0,20.67,21
24.0,20.67,21
25.0,20.67,21
26.0,20.67,21
27.0,20.67,21
28.0,20.67,21
29.0,20.67,21
30.0,20.67,21
31.0,20.67,21
32.0,20.67,21
33.0,20.67,21
34.0,20.67,21
35.0,20.67,21
36.0,20.67,21
37.0,20.67,21
38.0,20.67,21
39.0,20.67,21
40.0,20.67,21
41.0,20.67,21
42.0,20.67,21
43.0,20.67,21
44.0,20.67,21
45.0,20.67,21
46.0,20.67,21
47.0,20.67,21
48.0,20.67,21
49.0,20.67,21
50.0,20.67,21
51.0,20.67,21
52.0,20.67,21
53.0,20.67,21
54.0,20.67,21
55.0,20.67,21
56.0,20.67,21
57.0,20.67,10
58.0,20.67,10
59.0,20.67,10
60.0,20.67,10
61.0,20.67,10
62.0,20.67,10
63.0,20.67,10
64.0,20.67,10
65.0,20.67,10
66.0,20.67,10
67.0,20.67,10
68.0,20.67,10
69.0,20.67,10
70.0,20.67,10
71.0,20.67,10
72.0,20.67,10
73.0,20.67,10
74.0,20.67,10
75.0,20.67,10
76.0,20.67,10
77.0,20.67,10
78.0,20.67,10
79.0,20.67,10
80.0,20.67,10
81.0,20.67,10
82.0,20.67,10
83.0,20.67,10
84.0,20.67,10
85.0,20.67,10
86.0,20.67,10
87.0,20.67,10
88.0,20.67,10
89.0,20.67,10
90.0,20.67,10
91.0,20.67,10
92.0,20.67,10
93.0,20.67,10
94.0,20.67,10
95.0,20.67,10
96.0,20.67,10
97.0,20.67,10
98.0,20.67,10
99.0,20.67,10
100.0,20.67,10
101.0,20.67,10
102.0,20.67,10
103.0,20.67,10
104.0,20.67,10
105.0,20.67,10
106.0,20.67,10
107.0,20.67,10
108.0,20.67,10
109.0,20.67,10
110.0,20.67,10
111.0,20.67,10
112.0,20.67,10
113.0,20.67,10
114.0,20.67,10
115.0,20.67,10
116.0,20.67,10
117.0,20.67,10
118.0,20.67,10
119.0,20.67,10
120.0,20.67,10
