Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 20.20, 0.00, 3.55, 1791.44, 15695.66
1.57, 6.70, 0.00, 67.39, 2024.82, 15695.66
2.89, 11.10, 0.00, 67.39, 2102.76, 15695.66
4.21, 0.00, 0.00, 67.52, 2114.34, 15695.66
5.53, 0.80, 0.00, 67.52, 2109.83, 15695.66
11.19, 100.00, 100.00, 1410.18, 2488.90, 15695.66
16.73, 16.10, 80.00, 1413.56, 2922.37, 15695.66
22.28, 38.10, 60.00, 1413.93, 2893.90, 15695.66
27.82, 37.60, 60.00, 1414.93, 2836.30, 15695.66
33.36, 38.50, 60.00, 1415.56, 2810.86, 15695.66
38.92, 32.80, 69.90, 1415.81, 2807.63, 15695.66
44.48, 33.10, 89.90, 1416.56, 2810.18, 15695.66
50.03, 31.70, 29.90, 1416.68, 2801.69, 15695.66
55.58, 33.30, 70.00, 1417.06, 2803.16, 15695.66
61.14, 31.70, 69.90, 1418.06, 2803.49, 15695.66
66.69, 28.80, 39.90, 1418.43, 2805.30, 15695.66
72.25, 33.30, 69.90, 1418.93, 2804.14, 15695.66
77.80, 32.20, 70.00, 1419.31, 2808.71, 15695.66
83.37, 32.50, 50.00, 1420.18, 2809.04, 15695.66
88.93, 35.00, 90.00, 1420.31, 2810.55, 15695.66
94.48, 31.10, 70.00, 1420.81, 2807.48, 15695.66
100.03, 30.80, 50.00, 1421.31, 2812.24, 15695.66
105.59, 32.50, 70.00, 1416.72, 2813.13, 15695.66
111.15, 32.50, 50.00, 1414.85, 2814.68, 15695.66
116.71, 26.70, 70.00, 1405.66, 2805.99, 15695.66
122.27, 30.20, 59.90, 1405.91, 2800.05, 15695.66
