Time(s),Coverage(%),Number of running robots
1.0,0.00,21
2.0,0.00,21
3.0,0.00,21
4.0,0.00,21
5.0,19.01,21
6.0,22.22,21
7.0,25.36,21
8.0,26.31,21
9.0,26.74,21
10.0,27.56,21
11.0,28.93,21
12.0,29.69,21
13.0,30.10,21
14.0,30.10,21
15.0,30.61,21
16.0,30.75,21
17.0,31.13,21
18.0,31.24,21
19.0,31.24,21
20.0,31.50,21
21.0,31.80,21
22.0,31.80,21
23.0,32.18,21
24.0,32.29,21
25.0,32.38,21
26.0,32.53,21
27.0,32.59,21
28.0,32.59,21
29.0,33.04,21
30.0,33.04,21
31.0,33.32,21
32.0,33.32,21
33.0,33.66,21
34.0,33.66,21
35.0,33.79,21
36.0,34.16,21
37.0,34.16,21
38.0,34.26,21
39.0,34.43,21
40.0,34.47,21
41.0,34.71,21
42.0,34.78,21
43.0,34.84,21
44.0,34.84,21
45.0,35.15,21
46.0,35.15,21
47.0,35.25,21
48.0,35.41,21
49.0,35.49,21
50.0,35.49,21
51.0,35.68,21
52.0,35.70,21
53.0,35.78,21
54.0,35.83,21
55.0,35.95,21
56.0,35.97,21
57.0,35.99,21
58.0,36.05,21
59.0,36.05,21
60.0,36.10,21
61.0,36.13,21
62.0,36.13,21
63.0,36.29,21
64.0,36.29,21
65.0,36.37,21
66.0,36.38,21
67.0,36.46,21
68.0,36.58,21
69.0,36.58,21
70.0,36.71,21
71.0,36.71,21
72.0,36.75,21
73.0,36.79,21
74.0,36.86,21
75.0,36.86,21
76.0,36.95,21
77.0,37.01,21
78.0,37.14,21
79.0,37.24,21
80.0,37.24,21
81.0,37.34,21
82.0,37.43,21
83.0,37.48,21
84.0,37.66,21
85.0,37.79,21
86.0,37.80,21
87.0,38.42,21
88.0,38.42,21
89.0,38.49,21
90.0,38.59,21
91.0,39.80,21
92.0,39.92,21
93.0,39.92,21
94.0,41.03,21
95.0,41.03,21
96.0,41.62,21
97.0,41.62,21
98.0,41.72,21
99.0,41.73,21
100.0,42.36,21
101.0,42.36,21
102.0,42.95,21
103.0,42.95,21
104.0,43.17,21
105.0,43.83,21
106.0,44.01,21
107.0,44.92,21
108.0,45.21,21
109.0,45.36,21
110.0,47.09,21
111.0,47.30,21
112.0,48.34,21
113.0,48.50,21
114.0,48.73,21
115.0,49.35,21
116.0,49.63,21
117.0,49.71,21
118.0,50.50,21
119.0,50.55,21
120.0,51.08,21
