Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 23.50, 0.00, 3.41, 2016.48, 15695.66
6.14, 100.00, 317.30, 1943.69, 2612.73, 15695.66
11.70, 27.50, 159.80, 2092.13, 3367.88, 15695.66
17.27, 26.70, 249.80, 2107.50, 3364.04, 15695.66
22.82, 20.50, 140.00, 2134.25, 3543.78, 15695.66
28.38, 16.90, 139.90, 2134.37, 3401.48, 15695.66
33.93, 17.60, 130.00, 2135.37, 3345.66, 15695.66
39.48, 19.20, 160.00, 2135.75, 3342.78, 15695.66
45.03, 19.00, 129.80, 2136.12, 3347.28, 15695.66
50.58, 17.50, 170.00, 2136.50, 3349.95, 15695.66
56.13, 17.60, 159.80, 2136.87, 3341.62, 15695.66
61.67, 17.50, 130.00, 2137.50, 3345.28, 15695.66
65.41, 18.30, 129.50, 1161.42, 3349.86, 15695.66
66.73, 0.00, 0.00, 81.77, 2312.28, 15695.66
68.05, 0.00, 0.00, 81.77, 2313.39, 15695.66
69.37, 0.00, 0.00, 81.77, 2313.62, 15695.66
70.69, 0.00, 0.00, 81.77, 2313.94, 15695.66
72.01, 0.80, 0.00, 81.77, 2307.97, 15695.66
73.33, 0.00, 0.00, 81.77, 2308.11, 15695.66
74.65, 1.70, 0.00, 81.77, 2308.34, 15695.66
75.96, 0.00, 0.00, 81.77, 2308.34, 15695.66
77.28, 0.80, 0.00, 81.77, 2308.80, 15695.66
78.60, 0.80, 10.00, 81.77, 2309.20, 15695.66
79.92, 0.00, 0.00, 81.77, 2309.15, 15695.66
81.24, 0.80, 0.00, 81.77, 2308.89, 15695.66
82.56, 0.00, 10.00, 81.77, 2309.28, 15695.66
83.88, 0.00, 0.00, 81.77, 2309.27, 15695.66
85.20, 0.00, 0.00, 81.77, 2311.88, 15695.66
86.52, 0.80, 0.00, 81.77, 2312.85, 15695.66
87.84, 0.00, 0.00, 81.77, 2309.94, 15695.66
89.16, 0.00, 0.00, 81.77, 2309.96, 15695.66
90.47, 0.80, 0.00, 81.77, 2310.18, 15695.66
91.79, 0.80, 10.00, 81.77, 2310.32, 15695.66
93.11, 0.80, 0.00, 81.77, 2310.25, 15695.66
94.43, 0.80, 0.00, 81.77, 2310.05, 15695.66
95.75, 0.00, 10.00, 81.77, 2310.03, 15695.66
97.07, 0.80, 0.00, 81.77, 2310.73, 15695.66
98.39, 0.00, 0.00, 81.77, 2309.91, 15695.66
99.71, 0.80, 0.00, 81.77, 2309.46, 15695.66
101.03, 0.80, 0.00, 81.77, 2309.93, 15695.66
102.35, 0.00, 0.00, 81.77, 2309.41, 15695.66
103.67, 0.00, 0.00, 81.77, 2309.65, 15695.66
104.99, 0.00, 0.00, 81.77, 2310.09, 15695.66
106.31, 0.00, 10.00, 81.77, 2310.32, 15695.66
107.62, 0.80, 0.00, 81.77, 2309.69, 15695.66
108.94, 0.00, 0.00, 81.77, 2309.87, 15695.66
110.26, 0.00, 0.00, 81.77, 2309.66, 15695.66
111.58, 0.00, 0.00, 81.77, 2309.61, 15695.66
112.90, 0.00, 0.00, 81.77, 2309.74, 15695.66
114.22, 0.00, 0.00, 81.77, 2309.47, 15695.66
115.54, 0.00, 0.00, 81.77, 2309.40, 15695.66
116.86, 0.00, 0.00, 81.77, 2309.83, 15695.66
118.18, 1.70, 0.00, 81.77, 2309.56, 15695.66
119.50, 0.80, 0.00, 81.77, 2310.12, 15695.66
120.81, 1.60, 0.00, 81.77, 2310.84, 15695.66
122.13, 0.80, 10.00, 81.77, 2310.80, 15695.66
123.45, 0.80, 0.00, 81.77, 2310.24, 15695.66
124.77, 0.80, 0.00, 81.77, 2310.72, 15695.66
126.09, 1.60, 0.00, 81.77, 2310.44, 15695.66
127.41, 0.00, 0.00, 81.77, 2310.17, 15695.66
128.73, 0.00, 0.00, 81.77, 2292.99, 15695.66
