Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,10.61,3
5.0,13.10,3
6.0,14.85,3
7.0,15.34,3
8.0,15.63,3
9.0,15.71,3
10.0,15.75,3
11.0,15.79,3
12.0,15.85,3
13.0,15.86,3
14.0,16.00,3
15.0,16.01,3
16.0,16.02,3
17.0,16.08,3
18.0,16.14,3
19.0,16.25,3
20.0,16.35,3
21.0,16.38,3
22.0,16.46,3
23.0,16.56,3
24.0,16.63,3
25.0,16.76,3
26.0,16.80,3
27.0,16.93,3
28.0,17.05,3
29.0,17.18,3
30.0,17.22,3
31.0,17.28,3
32.0,17.46,3
33.0,17.54,3
34.0,17.64,3
35.0,17.68,3
36.0,17.75,3
37.0,17.84,3
38.0,17.89,3
39.0,17.96,3
40.0,18.09,3
41.0,18.12,3
42.0,18.16,3
43.0,18.29,3
44.0,18.32,3
45.0,18.39,3
46.0,18.52,3
47.0,18.67,3
48.0,18.83,3
49.0,19.05,3
50.0,19.10,3
51.0,19.28,3
52.0,19.42,3
53.0,19.50,3
54.0,19.81,3
55.0,19.93,3
56.0,20.00,3
57.0,20.06,3
58.0,20.16,3
59.0,20.23,3
60.0,20.26,3
61.0,20.37,3
62.0,20.49,3
63.0,20.59,3
64.0,20.64,3
65.0,20.70,3
66.0,20.80,3
67.0,20.90,3
68.0,21.00,3
69.0,21.00,3
70.0,21.04,3
71.0,21.18,3
72.0,21.22,3
73.0,21.32,3
74.0,21.41,3
75.0,21.45,3
76.0,21.50,3
77.0,21.54,3
78.0,21.55,3
79.0,21.57,3
80.0,21.59,3
81.0,21.62,3
82.0,21.62,3
83.0,21.66,3
84.0,21.72,3
85.0,21.73,3
86.0,21.76,3
87.0,21.81,3
88.0,21.92,3
89.0,21.93,3
90.0,21.96,3
91.0,21.98,3
92.0,22.00,3
93.0,22.02,3
94.0,22.05,3
95.0,22.07,3
96.0,22.08,3
97.0,22.11,3
98.0,22.23,3
99.0,22.46,3
100.0,22.71,3
101.0,23.06,3
102.0,23.34,3
103.0,23.56,3
104.0,23.81,3
105.0,24.02,3
106.0,24.17,3
107.0,24.44,3
108.0,24.53,3
109.0,24.67,3
110.0,24.89,3
111.0,24.98,3
112.0,25.05,3
113.0,25.10,3
114.0,25.18,3
115.0,25.32,3
116.0,25.49,3
117.0,25.64,3
118.0,25.80,3
119.0,25.83,3
120.0,25.99,3
