Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.38,1
5.0,10.40,1
6.0,11.18,1
7.0,11.75,1
8.0,12.03,1
9.0,12.15,1
10.0,12.31,1
11.0,12.66,1
12.0,12.95,1
13.0,13.23,1
14.0,13.59,1
15.0,14.00,1
16.0,14.38,1
17.0,14.78,1
18.0,15.15,1
19.0,15.55,1
20.0,15.93,1
21.0,16.14,1
22.0,16.27,1
23.0,16.59,1
24.0,16.98,1
25.0,17.47,1
26.0,17.73,1
27.0,17.95,1
28.0,18.16,1
29.0,18.25,1
30.0,18.29,1
31.0,18.36,1
32.0,18.41,1
33.0,18.46,1
34.0,18.48,1
35.0,18.55,1
36.0,18.57,1
37.0,18.61,1
38.0,18.62,1
39.0,18.62,1
40.0,18.63,1
41.0,18.64,1
42.0,18.64,1
43.0,18.64,1
44.0,18.66,1
45.0,18.66,1
46.0,18.66,1
47.0,18.66,1
48.0,18.66,1
49.0,18.66,1
50.0,18.66,1
51.0,18.66,1
52.0,18.66,1
53.0,18.67,1
54.0,18.67,1
55.0,18.67,1
56.0,18.67,1
57.0,18.67,1
58.0,18.67,1
59.0,18.67,1
60.0,18.67,1
61.0,18.67,1
62.0,18.67,1
63.0,18.67,1
64.0,18.67,1
65.0,18.67,1
66.0,18.67,1
67.0,18.68,1
68.0,18.76,1
69.0,18.90,1
70.0,19.07,1
71.0,19.23,1
72.0,19.34,1
73.0,19.50,1
74.0,19.65,1
75.0,19.71,1
76.0,19.93,1
77.0,20.08,1
78.0,20.22,1
79.0,20.34,1
80.0,20.34,1
81.0,20.56,1
82.0,20.76,1
83.0,20.89,1
84.0,20.99,1
85.0,21.07,1
86.0,21.15,1
87.0,21.31,1
88.0,21.49,1
89.0,21.67,1
90.0,21.87,1
91.0,22.41,1
92.0,22.87,1
93.0,23.68,1
94.0,24.03,1
95.0,24.40,1
96.0,24.45,1
97.0,24.52,1
98.0,24.59,1
99.0,24.64,1
100.0,24.70,1
101.0,24.77,1
102.0,24.85,1
103.0,24.98,1
104.0,25.07,1
105.0,25.22,1
106.0,25.41,1
107.0,25.66,1
108.0,25.68,1
109.0,25.73,1
110.0,25.98,1
111.0,26.17,1
112.0,26.36,1
113.0,26.59,1
114.0,26.71,1
115.0,26.85,1
116.0,26.96,1
117.0,27.07,1
118.0,27.16,1
119.0,27.25,1
120.0,27.30,1
