Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 23.70, 0.00, 3.71, 2020.48, 15695.66
5.87, 100.00, 409.60, 1895.58, 2579.94, 15695.66
11.42, 16.90, 150.00, 2089.41, 3487.51, 15695.66
17.00, 30.00, 237.10, 2102.61, 3395.04, 15695.66
22.55, 21.70, 120.00, 2132.11, 3574.63, 15695.66
28.11, 18.30, 140.00, 2132.98, 3410.77, 15695.66
33.65, 16.80, 159.90, 2133.98, 3358.01, 15695.66
39.21, 22.00, 130.00, 2134.48, 3347.96, 15695.66
44.76, 17.60, 160.00, 2134.86, 3349.73, 15695.66
50.32, 15.40, 190.00, 2135.98, 3342.47, 15695.66
55.89, 16.90, 149.90, 2136.73, 3339.58, 15695.66
61.44, 19.80, 109.90, 2137.48, 3341.36, 15695.66
65.79, 17.60, 128.90, 1452.70, 3343.19, 15695.66
67.11, 1.70, 0.00, 82.19, 2327.51, 15695.66
68.43, 0.00, 0.00, 82.19, 2327.38, 15695.66
69.75, 0.00, 0.00, 82.19, 2327.47, 15695.66
71.07, 0.80, 0.00, 82.19, 2327.71, 15695.66
72.38, 0.80, 0.00, 82.19, 2327.53, 15695.66
73.70, 0.00, 0.00, 82.19, 2327.65, 15695.66
75.02, 0.00, 0.00, 82.19, 2327.89, 15695.66
76.34, 1.70, 0.00, 82.19, 2328.86, 15695.66
77.66, 0.00, 0.00, 82.19, 2329.58, 15695.66
78.98, 0.80, 0.00, 82.19, 2330.07, 15695.66
80.30, 0.00, 0.00, 82.19, 2330.31, 15695.66
81.62, 0.00, 0.00, 82.19, 2330.54, 15695.66
82.94, 0.00, 0.00, 82.19, 2328.48, 15695.66
84.26, 0.80, 0.00, 82.19, 2328.06, 15695.66
85.58, 0.00, 0.00, 82.19, 2328.55, 15695.66
86.90, 0.00, 0.00, 82.19, 2328.47, 15695.66
88.22, 0.00, 0.00, 82.19, 2328.26, 15695.66
89.54, 0.00, 0.00, 82.19, 2328.31, 15695.66
90.85, 1.60, 0.00, 82.19, 2328.06, 15695.66
92.17, 0.00, 0.00, 82.19, 2329.00, 15695.66
93.50, 0.00, 0.00, 82.19, 2329.73, 15695.66
94.82, 0.00, 0.00, 82.19, 2323.14, 15695.66
96.14, 0.00, 10.00, 82.19, 2323.38, 15695.66
97.46, 0.80, 0.00, 82.19, 2323.79, 15695.66
98.78, 0.80, 0.00, 82.19, 2324.03, 15695.66
100.10, 0.00, 10.00, 82.19, 2319.47, 15695.66
101.42, 0.00, 0.00, 82.19, 2319.95, 15695.66
102.74, 0.80, 10.00, 82.19, 2320.93, 15695.66
104.06, 0.80, 0.00, 82.19, 2320.80, 15695.66
105.38, 1.70, 0.00, 82.19, 2318.03, 15695.66
106.69, 0.80, 0.00, 82.19, 2317.86, 15695.66
108.01, 0.80, 0.00, 82.19, 2318.09, 15695.66
109.33, 1.70, 0.00, 82.19, 2317.94, 15695.66
110.65, 0.00, 0.00, 82.19, 2317.93, 15695.66
111.97, 0.80, 0.00, 82.19, 2317.93, 15695.66
113.29, 0.80, 0.00, 82.19, 2317.30, 15695.66
114.61, 0.00, 10.00, 82.19, 2317.52, 15695.66
115.93, 0.00, 10.00, 82.19, 2320.40, 15695.66
117.25, 0.80, 0.00, 82.19, 2320.70, 15695.66
118.57, 0.80, 0.00, 82.19, 2320.98, 15695.66
119.89, 0.00, 0.00, 82.19, 2321.08, 15695.66
121.21, 0.00, 0.00, 82.19, 2321.04, 15695.66
122.53, 0.00, 0.00, 82.19, 2320.66, 15695.66
123.85, 0.00, 0.00, 82.19, 2321.14, 15695.66
125.17, 0.80, 0.00, 82.19, 2320.68, 15695.66
126.48, 0.80, 0.00, 82.19, 2321.66, 15695.66
127.80, 0.00, 0.00, 82.19, 2322.13, 15695.66
129.13, 6.80, 0.00, 82.19, 2302.17, 15695.66
