Time(s),Coverage(%),Number of running robots
1.0,0.00,5
2.0,0.00,5
3.0,0.00,5
4.0,12.71,5
5.0,17.65,5
6.0,18.41,5
7.0,18.75,5
8.0,19.12,5
9.0,19.50,5
10.0,20.05,5
11.0,20.32,5
12.0,20.53,5
13.0,20.69,5
14.0,20.85,5
15.0,21.18,5
16.0,21.50,5
17.0,21.77,5
18.0,22.07,5
19.0,22.29,5
20.0,22.52,5
21.0,22.81,5
22.0,23.21,5
23.0,23.52,5
24.0,23.67,5
25.0,23.85,5
26.0,23.97,5
27.0,24.08,5
28.0,24.14,5
29.0,24.32,5
30.0,24.35,5
31.0,24.40,5
32.0,24.44,5
33.0,24.46,5
34.0,24.60,5
35.0,24.90,5
36.0,25.06,5
37.0,25.31,5
38.0,25.56,5
39.0,25.67,5
40.0,25.77,5
41.0,25.88,5
42.0,25.92,5
43.0,25.96,5
44.0,26.07,5
45.0,26.25,5
46.0,26.85,5
47.0,27.19,5
48.0,27.63,5
49.0,28.07,5
50.0,28.75,5
51.0,29.21,5
52.0,29.49,5
53.0,29.88,5
54.0,30.39,5
55.0,30.88,5
56.0,31.31,5
57.0,31.74,5
58.0,32.11,5
59.0,32.43,5
60.0,32.83,5
61.0,33.02,5
62.0,33.24,5
63.0,33.62,5
64.0,33.77,5
65.0,33.97,5
66.0,34.19,5
67.0,34.21,5
68.0,34.28,5
69.0,34.43,5
70.0,34.56,5
71.0,34.69,5
72.0,34.77,5
73.0,34.89,5
74.0,34.88,5
75.0,34.95,5
76.0,35.01,5
77.0,35.27,5
78.0,35.40,5
79.0,35.44,5
80.0,35.54,5
81.0,35.77,5
82.0,35.96,5
83.0,36.17,5
84.0,36.48,5
85.0,36.70,5
86.0,36.93,5
87.0,37.11,5
88.0,37.31,5
89.0,37.49,5
90.0,37.71,5
91.0,37.91,5
92.0,38.32,5
93.0,38.47,5
94.0,38.78,5
95.0,38.98,5
96.0,39.22,5
97.0,39.47,5
98.0,39.72,5
99.0,39.72,5
100.0,39.79,5
101.0,39.83,5
102.0,39.86,5
103.0,39.88,5
104.0,39.89,5
105.0,39.89,5
106.0,39.90,5
107.0,39.90,5
108.0,39.90,5
109.0,39.90,5
110.0,39.90,5
111.0,39.90,5
112.0,39.90,5
113.0,39.90,5
114.0,39.90,5
115.0,39.90,5
116.0,39.90,5
117.0,39.90,5
118.0,39.90,5
119.0,39.90,5
120.0,39.90,5
