Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 19.00, 0.00, 3.46, 1845.34, 15695.66
1.96, 2.50, 10.00, 228.71, 1921.86, 15695.66
3.67, 1.70, 0.00, 228.84, 2022.09, 15695.66
5.39, 1.70, 20.00, 228.84, 2033.98, 15695.66
7.11, 1.70, 20.00, 252.72, 2084.14, 15695.66
8.84, 0.80, 0.00, 252.85, 2094.52, 15695.66
10.56, 1.70, 10.00, 252.85, 2076.48, 15695.66
12.28, 4.20, 0.00, 265.75, 2097.77, 15695.66
14.00, 6.70, 30.00, 271.89, 2076.78, 15695.66
15.72, 4.20, 0.00, 272.14, 2050.05, 15695.66
17.45, 5.80, 20.00, 272.39, 2046.01, 15695.66
19.17, 5.90, 20.00, 272.52, 2041.29, 15695.66
20.90, 5.90, 0.00, 272.52, 2043.16, 15695.66
22.62, 6.70, 0.00, 272.52, 2017.31, 15695.66
24.35, 5.00, 10.00, 272.52, 2011.39, 15695.66
26.07, 5.00, 20.00, 272.64, 2003.02, 15695.66
27.79, 7.40, 10.00, 272.64, 1985.12, 15695.66
29.51, 7.40, 10.00, 272.64, 1993.14, 15695.66
31.23, 2.60, 10.00, 272.77, 1993.49, 15695.66
32.95, 3.40, 0.00, 273.02, 1993.20, 15695.66
34.67, 5.80, 0.00, 273.02, 1999.44, 15695.66
36.39, 5.10, 0.00, 273.14, 1993.45, 15695.66
38.11, 8.30, 10.00, 273.14, 1990.84, 15695.66
39.83, 5.00, 10.00, 273.14, 1984.83, 15695.66
41.55, 4.30, 10.00, 273.14, 1991.43, 15695.66
43.27, 5.80, 10.00, 273.14, 1990.05, 15695.66
45.00, 5.00, 10.00, 273.14, 1992.14, 15695.66
46.72, 5.90, 0.00, 273.27, 1995.07, 15695.66
48.44, 7.60, 10.00, 273.27, 1991.05, 15695.66
50.16, 6.70, 0.00, 273.27, 1987.49, 15695.66
51.88, 6.70, 0.00, 273.27, 1983.96, 15695.66
53.60, 8.20, 10.00, 273.52, 1980.88, 15695.66
55.32, 6.70, 0.00, 273.52, 1981.32, 15695.66
57.04, 4.20, 10.00, 273.52, 1987.57, 15695.66
58.77, 6.70, 10.00, 273.52, 1991.51, 15695.66
60.49, 6.70, 0.00, 273.64, 1995.51, 15695.66
62.21, 8.50, 20.00, 273.64, 1989.64, 15695.66
63.93, 6.70, 10.00, 273.64, 1991.84, 15695.66
65.65, 5.90, 0.00, 273.77, 1985.92, 15695.66
67.37, 8.50, 10.00, 273.77, 1985.88, 15695.66
69.10, 6.60, 0.00, 274.02, 1989.63, 15695.66
70.82, 9.20, 0.00, 274.14, 1987.10, 15695.66
72.54, 6.60, 0.00, 274.14, 1988.77, 15695.66
74.26, 6.60, 20.00, 274.14, 1992.20, 15695.66
75.98, 11.80, 10.00, 274.27, 1997.66, 15695.66
77.70, 6.70, 0.00, 274.39, 1995.06, 15695.66
79.42, 5.00, 20.00, 274.52, 1992.87, 15695.66
81.15, 7.40, 20.00, 274.52, 2001.11, 15695.66
82.87, 7.50, 10.00, 274.64, 1999.57, 15695.66
84.59, 4.30, 0.00, 274.77, 2000.14, 15695.66
86.31, 6.60, 0.00, 274.89, 1994.14, 15695.66
88.03, 6.70, 20.00, 275.02, 1998.94, 15695.66
89.75, 5.10, 0.00, 275.02, 1993.96, 15695.66
91.46, 6.70, 0.00, 275.14, 1993.81, 15695.66
93.18, 5.90, 20.00, 275.14, 1999.36, 15695.66
94.90, 8.40, 10.00, 275.14, 1993.75, 15695.66
96.62, 5.90, 20.00, 274.39, 1992.17, 15695.66
98.35, 5.10, 10.00, 274.39, 2000.06, 15695.66
100.07, 5.10, 0.00, 273.61, 2001.23, 15695.66
101.79, 6.60, 10.00, 273.61, 2000.66, 15695.66
103.51, 10.70, 10.00, 273.73, 1995.82, 15695.66
105.24, 5.80, 30.00, 273.73, 1996.27, 15695.66
106.96, 7.60, 10.00, 273.86, 1996.41, 15695.66
108.68, 10.00, 0.00, 274.11, 1997.81, 15695.66
110.40, 5.80, 10.00, 274.11, 1999.18, 15695.66
112.12, 5.80, 0.00, 274.11, 1992.85, 15695.66
113.84, 10.80, 10.00, 274.23, 1991.68, 15695.66
115.56, 4.30, 0.00, 274.36, 1993.91, 15695.66
117.28, 6.60, 0.00, 274.36, 1995.45, 15695.66
119.00, 5.90, 10.00, 274.48, 1996.32, 15695.66
120.72, 5.80, 10.00, 274.48, 1996.59, 15695.66
122.45, 6.70, 0.00, 274.48, 2003.40, 15695.66
124.19, 11.50, 20.00, 274.61, 2003.25, 15695.66
125.91, 5.90, 0.00, 274.61, 2000.25, 15695.66
127.63, 8.30, 20.00, 274.61, 2003.48, 15695.66
