Time(s),Coverage(%),Number of running robots
1.0,7.73,2
2.0,7.73,2
3.0,7.73,2
4.0,7.73,2
5.0,7.73,2
6.0,7.73,2
7.0,7.73,2
8.0,7.73,2
9.0,7.73,2
10.0,7.73,2
11.0,11.48,2
12.0,11.77,2
13.0,11.94,2
14.0,12.45,2
15.0,12.65,2
16.0,12.70,2
17.0,12.74,2
18.0,12.79,2
19.0,12.81,2
20.0,12.83,2
21.0,12.87,2
22.0,13.02,2
23.0,13.23,2
24.0,13.41,2
25.0,13.41,2
26.0,13.44,2
27.0,13.47,2
28.0,13.46,2
29.0,13.56,2
30.0,13.66,2
31.0,13.74,2
32.0,14.02,2
33.0,14.18,2
34.0,14.74,2
35.0,15.43,2
36.0,15.89,2
37.0,16.26,2
38.0,16.86,2
39.0,17.25,2
40.0,17.41,2
41.0,17.71,2
42.0,17.97,2
43.0,18.20,2
44.0,18.30,2
45.0,18.38,2
46.0,18.46,2
47.0,18.55,2
48.0,18.60,2
49.0,18.67,2
50.0,18.91,2
51.0,19.13,2
52.0,19.47,2
53.0,19.68,2
54.0,19.90,2
55.0,20.06,2
56.0,20.92,2
57.0,21.77,2
58.0,22.29,2
59.0,22.59,2
60.0,22.95,2
61.0,23.06,2
62.0,23.48,2
63.0,23.73,2
64.0,23.98,2
65.0,24.38,2
66.0,24.47,2
67.0,24.70,2
68.0,25.26,2
69.0,26.23,2
70.0,27.07,2
71.0,27.61,2
72.0,27.70,2
73.0,27.72,2
74.0,27.87,2
75.0,28.16,2
76.0,28.42,2
77.0,29.17,2
78.0,29.68,2
79.0,30.02,2
80.0,30.58,2
81.0,31.01,2
82.0,31.21,2
83.0,31.26,2
84.0,31.45,2
85.0,31.89,2
86.0,32.37,2
87.0,32.68,2
88.0,32.78,2
89.0,32.86,2
90.0,32.88,2
91.0,32.96,2
92.0,33.10,2
93.0,33.27,2
94.0,33.70,2
95.0,34.01,2
96.0,34.85,2
97.0,34.85,2
98.0,35.45,2
99.0,36.04,2
100.0,36.66,2
101.0,36.95,2
102.0,37.17,2
103.0,37.80,2
104.0,38.02,2
105.0,38.20,2
106.0,38.50,2
107.0,38.94,2
108.0,39.16,2
109.0,39.22,2
110.0,39.29,2
111.0,39.29,2
112.0,39.29,2
113.0,39.30,2
114.0,39.30,2
115.0,39.32,2
116.0,39.33,2
117.0,39.38,2
118.0,39.38,2
119.0,39.40,2
120.0,39.42,2
