Time(s),Coverage(%),Number of running robots
1.0,0.00,13
2.0,0.00,13
3.0,0.00,13
4.0,0.00,13
5.0,20.11,13
6.0,23.41,13
7.0,24.25,13
8.0,24.95,13
9.0,26.04,13
10.0,27.53,13
11.0,28.49,13
12.0,29.34,13
13.0,30.18,13
14.0,30.83,13
15.0,31.29,13
16.0,31.74,13
17.0,32.56,13
18.0,32.56,13
19.0,32.56,13
20.0,33.43,13
21.0,33.85,13
22.0,33.85,13
23.0,34.05,13
24.0,34.05,13
25.0,34.25,13
26.0,34.31,13
27.0,34.37,13
28.0,34.37,13
29.0,34.53,13
30.0,34.59,13
31.0,34.59,13
32.0,34.74,13
33.0,34.88,13
34.0,35.01,13
35.0,35.09,13
36.0,35.22,13
37.0,35.34,13
38.0,35.52,13
39.0,35.52,13
40.0,35.83,13
41.0,36.11,13
42.0,36.11,13
43.0,36.40,13
44.0,36.54,13
45.0,36.54,13
46.0,36.79,13
47.0,37.06,13
48.0,37.06,13
49.0,37.41,13
50.0,37.41,13
51.0,37.67,13
52.0,37.99,13
53.0,38.09,13
54.0,38.09,13
55.0,38.29,13
56.0,38.29,13
57.0,38.42,13
58.0,38.52,13
59.0,38.70,13
60.0,38.77,13
61.0,38.91,13
62.0,38.91,13
63.0,39.02,13
64.0,39.02,13
65.0,39.17,13
66.0,39.20,13
67.0,39.32,13
68.0,39.41,13
69.0,39.49,13
70.0,39.55,13
71.0,39.55,13
72.0,39.84,13
73.0,40.07,13
74.0,40.07,13
75.0,40.44,13
76.0,40.91,13
77.0,41.20,13
78.0,41.52,13
79.0,41.52,13
80.0,41.83,13
81.0,42.05,13
82.0,42.38,13
83.0,42.85,13
84.0,42.85,13
85.0,43.09,13
86.0,43.19,13
87.0,43.40,13
88.0,43.79,13
89.0,44.46,13
90.0,44.46,13
91.0,44.94,13
92.0,46.01,13
93.0,46.01,13
94.0,46.59,13
95.0,47.95,13
96.0,48.67,13
97.0,48.67,13
98.0,49.72,13
99.0,50.36,13
100.0,50.63,13
101.0,51.53,13
102.0,52.21,13
103.0,52.21,13
104.0,52.70,13
105.0,53.35,13
106.0,53.70,13
107.0,54.14,13
108.0,54.14,13
109.0,54.64,13
110.0,55.00,13
111.0,55.19,13
112.0,55.19,13
113.0,55.45,13
114.0,55.52,13
115.0,55.65,13
116.0,55.81,13
117.0,56.07,13
118.0,56.07,13
119.0,56.29,13
120.0,56.64,13
