Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 18.50, 0.00, 3.51, 1565.76, 15695.66
1.55, 6.60, 0.00, 67.12, 1654.94, 15695.66
2.86, 0.80, 0.00, 67.24, 1702.93, 15695.66
4.17, 0.00, 0.00, 67.24, 1704.75, 15695.66
5.49, 0.80, 0.00, 67.24, 1701.69, 15695.66
7.21, 1.70, 20.00, 191.53, 1740.16, 15695.66
8.92, 2.50, 0.00, 191.53, 1741.27, 15695.66
10.64, 2.50, 0.00, 191.53, 1738.23, 15695.66
12.36, 2.50, 10.00, 191.53, 1714.65, 15695.66
14.08, 2.50, 10.00, 191.53, 1711.33, 15695.66
15.79, 1.70, 0.00, 191.53, 1708.60, 15695.66
17.51, 1.70, 10.00, 191.53, 1706.74, 15695.66
19.23, 1.70, 0.00, 191.53, 1706.95, 15695.66
20.94, 1.70, 10.00, 191.53, 1698.91, 15695.66
22.66, 1.70, 0.00, 191.53, 1689.30, 15695.66
24.38, 1.70, 0.00, 191.66, 1683.49, 15695.66
26.09, 0.80, 0.00, 191.66, 1680.58, 15695.66
27.81, 1.70, 0.00, 191.66, 1680.80, 15695.66
29.53, 0.80, 0.00, 191.66, 1677.84, 15695.66
31.24, 1.70, 10.00, 191.66, 1672.38, 15695.66
32.96, 1.70, 0.00, 191.66, 1673.23, 15695.66
34.68, 1.70, 20.00, 191.66, 1673.70, 15695.66
36.39, 0.80, 10.00, 191.66, 1673.65, 15695.66
38.11, 1.70, 20.00, 191.66, 1667.06, 15695.66
39.83, 5.90, 0.00, 191.66, 1669.55, 15695.66
41.54, 1.70, 20.00, 191.66, 1669.76, 15695.66
43.26, 1.70, 0.00, 191.66, 1670.98, 15695.66
44.98, 7.40, 10.00, 191.66, 1670.10, 15695.66
46.69, 0.80, 0.00, 191.66, 1670.68, 15695.66
48.41, 0.80, 0.00, 191.66, 1671.56, 15695.66
50.13, 2.50, 10.00, 191.66, 1671.89, 15695.66
51.84, 2.50, 10.00, 191.66, 1669.44, 15695.66
53.56, 3.30, 0.00, 191.66, 1669.76, 15695.66
55.28, 1.70, 0.00, 191.66, 1669.75, 15695.66
57.00, 3.40, 0.00, 191.66, 1670.22, 15695.66
58.72, 2.50, 10.00, 191.66, 1670.96, 15695.66
60.44, 0.80, 10.00, 191.66, 1665.98, 15695.66
62.16, 3.30, 10.00, 191.66, 1667.27, 15695.66
63.87, 2.50, 0.00, 191.66, 1666.50, 15695.66
65.59, 1.70, 0.00, 191.66, 1665.72, 15695.66
67.31, 0.80, 0.00, 191.66, 1666.44, 15695.66
69.03, 3.30, 10.00, 191.66, 1661.84, 15695.66
70.74, 2.50, 10.00, 191.66, 1662.32, 15695.66
72.46, 1.70, 10.00, 191.66, 1661.62, 15695.66
74.18, 6.60, 20.00, 191.66, 1660.86, 15695.66
75.89, 1.70, 0.00, 191.66, 1659.69, 15695.66
77.61, 2.50, 0.00, 191.66, 1659.22, 15695.66
79.33, 0.80, 20.00, 191.66, 1659.76, 15695.66
81.04, 1.70, 10.00, 191.78, 1660.25, 15695.66
82.76, 2.50, 0.00, 191.78, 1660.09, 15695.66
84.48, 1.70, 0.00, 191.78, 1660.46, 15695.66
86.20, 2.50, 0.00, 191.78, 1659.96, 15695.66
87.91, 2.50, 10.00, 191.78, 1661.41, 15695.66
89.64, 1.70, 20.00, 191.78, 1661.41, 15695.66
91.35, 5.90, 0.00, 191.78, 1662.12, 15695.66
93.07, 2.50, 10.00, 191.78, 1663.46, 15695.66
94.79, 2.50, 10.00, 191.78, 1662.75, 15695.66
96.50, 1.70, 10.00, 191.78, 1662.41, 15695.66
98.22, 1.70, 20.00, 191.78, 1663.22, 15695.66
99.95, 1.70, 29.90, 191.78, 1663.27, 15695.66
101.66, 3.30, 0.00, 191.78, 1663.51, 15695.66
103.38, 6.60, 10.00, 191.78, 1664.55, 15695.66
105.10, 1.70, 0.00, 191.91, 1664.79, 15695.66
106.81, 1.70, 10.00, 192.03, 1665.99, 15695.66
108.54, 5.80, 0.00, 192.03, 1665.22, 15695.66
110.25, 0.80, 20.00, 192.03, 1665.46, 15695.66
111.97, 1.70, 20.00, 192.03, 1665.59, 15695.66
113.69, 4.20, 0.00, 192.03, 1666.89, 15695.66
115.41, 0.80, 0.00, 192.03, 1666.26, 15695.66
117.12, 1.70, 0.00, 192.03, 1666.60, 15695.66
118.84, 2.50, 10.00, 192.03, 1667.38, 15695.66
120.56, 1.70, 10.00, 192.03, 1666.86, 15695.66
122.27, 1.70, 0.00, 192.03, 1667.87, 15695.66
