Time(s),Coverage(%),Number of running robots
1.0,7.71,2
2.0,7.71,2
3.0,7.71,2
4.0,7.71,2
5.0,7.71,2
6.0,7.71,2
7.0,7.71,2
8.0,7.71,2
9.0,7.71,2
10.0,7.71,2
11.0,9.91,2
12.0,11.76,2
13.0,11.76,2
14.0,12.25,2
15.0,12.37,2
16.0,12.37,2
17.0,12.42,2
18.0,12.46,2
19.0,12.50,2
20.0,12.52,2
21.0,12.54,2
22.0,12.59,2
23.0,12.63,2
24.0,12.72,2
25.0,12.82,2
26.0,12.90,2
27.0,12.93,2
28.0,12.93,2
29.0,12.95,2
30.0,12.97,2
31.0,12.94,2
32.0,12.98,2
33.0,13.12,2
34.0,13.42,2
35.0,13.56,2
36.0,13.60,2
37.0,13.63,2
38.0,13.74,2
39.0,13.80,2
40.0,13.90,2
41.0,13.94,2
42.0,14.19,2
43.0,14.25,2
44.0,14.43,2
45.0,14.55,2
46.0,15.42,2
47.0,16.43,2
48.0,17.66,2
49.0,17.73,2
50.0,18.34,2
51.0,19.21,2
52.0,20.38,2
53.0,21.26,2
54.0,21.66,2
55.0,21.66,2
56.0,21.66,2
57.0,22.17,2
58.0,22.34,2
59.0,22.49,2
60.0,22.50,2
61.0,22.50,2
62.0,22.76,2
63.0,22.84,2
64.0,23.09,2
65.0,23.10,2
66.0,23.16,2
67.0,23.20,2
68.0,23.29,2
69.0,23.51,2
70.0,23.75,2
71.0,24.07,2
72.0,24.73,2
73.0,25.65,2
74.0,26.49,2
75.0,27.25,2
76.0,27.63,2
77.0,27.73,2
78.0,27.78,2
79.0,27.96,2
80.0,28.19,2
81.0,28.46,2
82.0,28.47,2
83.0,28.60,2
84.0,28.95,2
85.0,29.34,2
86.0,29.92,2
87.0,29.90,2
88.0,30.25,2
89.0,30.36,2
90.0,30.52,2
91.0,31.01,2
92.0,30.99,2
93.0,31.42,2
94.0,32.50,2
95.0,33.31,2
96.0,34.19,2
97.0,34.42,2
98.0,34.42,2
99.0,34.66,2
100.0,35.41,2
101.0,36.30,2
102.0,36.40,2
103.0,36.32,2
104.0,36.93,2
105.0,38.12,2
106.0,38.83,2
107.0,38.88,2
108.0,39.07,2
109.0,39.27,2
110.0,39.67,2
111.0,40.08,2
112.0,40.55,2
113.0,40.91,2
114.0,41.30,2
115.0,41.55,2
116.0,41.60,2
117.0,41.71,2
118.0,41.71,2
119.0,41.73,2
120.0,41.88,2
