Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.25, 19.30, 0.00, 3.36, 1842.06, 15695.66
2.18, 11.80, 10.00, 320.71, 2002.62, 15695.66
4.10, 3.30, 10.00, 320.71, 2083.73, 15695.66
6.03, 3.30, 30.00, 322.21, 2054.54, 15695.66
7.95, 11.70, 19.90, 345.64, 2060.76, 15695.66
9.87, 3.30, 20.00, 345.76, 2094.91, 15695.66
11.79, 10.80, 149.80, 363.46, 2096.57, 15695.66
13.72, 5.00, 20.00, 377.58, 2196.44, 15695.66
15.64, 7.50, 20.00, 379.20, 2212.48, 15695.66
17.56, 7.60, 10.00, 379.58, 2211.92, 15695.66
19.49, 8.50, 10.00, 379.58, 2192.89, 15695.66
21.41, 9.20, 10.00, 379.70, 2173.89, 15695.66
23.34, 7.50, 30.00, 379.95, 2174.48, 15695.66
25.27, 9.20, 20.00, 380.08, 2169.58, 15695.66
27.20, 11.00, 20.00, 380.20, 2159.71, 15695.66
29.12, 11.80, 40.00, 380.20, 2163.25, 15695.66
31.05, 10.30, 0.00, 380.58, 2154.00, 15695.66
32.97, 10.10, 10.00, 380.58, 2151.43, 15695.66
34.90, 9.90, 10.00, 380.58, 2151.16, 15695.66
36.82, 12.50, 30.00, 380.58, 2157.22, 15695.66
38.75, 9.20, 10.00, 380.70, 2153.38, 15695.66
40.67, 8.50, 30.00, 380.83, 2154.40, 15695.66
42.60, 9.20, 0.00, 380.95, 2145.19, 15695.66
44.53, 9.10, 20.00, 381.08, 2147.77, 15695.66
46.45, 12.00, 30.00, 381.21, 2139.52, 15695.66
48.38, 10.80, 10.00, 381.46, 2134.88, 15695.66
50.30, 9.90, 10.00, 381.46, 2140.88, 15695.66
52.22, 14.00, 20.00, 381.58, 2142.43, 15695.66
54.16, 11.80, 20.00, 381.71, 2145.12, 15695.66
56.08, 9.10, 10.00, 381.71, 2146.57, 15695.66
58.00, 9.20, 30.00, 381.71, 2144.36, 15695.66
59.92, 9.20, 10.00, 381.71, 2145.45, 15695.66
61.84, 12.60, 20.00, 381.71, 2146.22, 15695.66
63.77, 14.20, 10.00, 381.83, 2151.00, 15695.66
65.70, 14.60, 20.00, 381.96, 2151.03, 15695.66
67.62, 10.10, 40.00, 381.96, 2150.46, 15695.66
69.55, 9.20, 10.00, 382.08, 2155.29, 15695.66
71.47, 15.10, 10.00, 382.08, 2152.01, 15695.66
73.40, 10.70, 10.00, 382.21, 2152.34, 15695.66
75.32, 14.90, 20.00, 382.46, 2156.09, 15695.66
77.25, 12.30, 30.00, 382.71, 2157.74, 15695.66
79.18, 10.00, 10.00, 382.83, 2166.33, 15695.66
81.10, 13.60, 30.00, 382.96, 2159.95, 15695.66
83.03, 11.70, 20.00, 382.96, 2157.95, 15695.66
84.95, 8.40, 30.00, 383.08, 2151.55, 15695.66
86.88, 10.80, 0.00, 380.90, 2150.29, 15695.66
88.80, 9.20, 10.00, 381.03, 2151.29, 15695.66
90.73, 9.30, 30.00, 381.03, 2156.21, 15695.66
92.66, 13.20, 20.00, 381.03, 2160.89, 15695.66
94.59, 12.50, 20.00, 381.15, 2160.61, 15695.66
96.51, 15.70, 20.00, 381.15, 2165.66, 15695.66
98.45, 9.90, 10.00, 381.53, 2161.55, 15695.66
100.37, 12.60, 0.00, 381.78, 2158.68, 15695.66
102.29, 12.40, 10.00, 381.78, 2159.55, 15695.66
104.22, 12.50, 40.00, 382.15, 2165.50, 15695.66
106.14, 8.40, 20.00, 382.40, 2168.31, 15695.66
108.06, 8.40, 10.00, 382.78, 2168.66, 15695.66
109.98, 6.80, 20.00, 382.90, 2169.66, 15695.66
111.90, 9.20, 10.00, 383.03, 2170.38, 15695.66
113.82, 13.20, 10.00, 383.53, 2168.38, 15695.66
115.75, 13.70, 10.00, 383.53, 2163.83, 15695.66
117.67, 12.50, 20.00, 383.53, 2162.25, 15695.66
119.59, 9.90, 0.00, 383.65, 2163.75, 15695.66
121.52, 9.90, 20.00, 383.65, 2164.39, 15695.66
123.45, 10.70, 30.00, 383.90, 2162.55, 15695.66
125.37, 8.30, 20.00, 383.90, 2165.59, 15695.66
127.30, 8.50, 30.00, 384.28, 2171.36, 15695.66
129.23, 16.80, 10.00, 384.65, 2163.48, 15695.66
