Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,12.73,3
5.0,12.79,3
6.0,14.87,3
7.0,15.32,3
8.0,15.48,3
9.0,15.57,3
10.0,15.60,3
11.0,15.63,3
12.0,15.69,3
13.0,15.85,3
14.0,16.12,3
15.0,16.31,3
16.0,16.43,3
17.0,16.55,3
18.0,16.66,3
19.0,16.82,3
20.0,16.89,3
21.0,16.94,3
22.0,17.02,3
23.0,17.09,3
24.0,17.14,3
25.0,17.22,3
26.0,17.34,3
27.0,17.45,3
28.0,17.56,3
29.0,17.67,3
30.0,17.74,3
31.0,17.81,3
32.0,17.90,3
33.0,18.03,3
34.0,18.09,3
35.0,18.15,3
36.0,18.25,3
37.0,18.32,3
38.0,18.41,3
39.0,18.47,3
40.0,18.57,3
41.0,18.68,3
42.0,18.75,3
43.0,18.82,3
44.0,18.85,3
45.0,18.90,3
46.0,19.02,3
47.0,19.18,3
48.0,19.30,3
49.0,19.50,3
50.0,19.60,3
51.0,19.79,3
52.0,19.91,3
53.0,20.06,3
54.0,20.19,3
55.0,20.36,3
56.0,20.48,3
57.0,20.52,3
58.0,20.57,3
59.0,20.64,3
60.0,20.69,3
61.0,20.75,3
62.0,20.88,3
63.0,20.96,3
64.0,21.06,3
65.0,21.09,3
66.0,21.16,3
67.0,21.25,3
68.0,21.35,3
69.0,21.35,3
70.0,21.37,3
71.0,21.57,3
72.0,21.60,3
73.0,21.63,3
74.0,21.66,3
75.0,21.76,3
76.0,21.80,3
77.0,21.81,3
78.0,21.82,3
79.0,21.85,3
80.0,21.89,3
81.0,21.94,3
82.0,21.95,3
83.0,22.01,3
84.0,22.04,3
85.0,22.06,3
86.0,22.09,3
87.0,22.16,3
88.0,22.25,3
89.0,22.29,3
90.0,22.32,3
91.0,22.35,3
92.0,22.36,3
93.0,22.38,3
94.0,22.39,3
95.0,22.41,3
96.0,22.43,3
97.0,22.43,3
98.0,22.55,3
99.0,22.80,3
100.0,23.00,3
101.0,23.29,3
102.0,23.50,3
103.0,23.71,3
104.0,24.05,3
105.0,24.33,3
106.0,24.59,3
107.0,24.75,3
108.0,24.87,3
109.0,25.01,3
110.0,25.20,3
111.0,25.32,3
112.0,25.40,3
113.0,25.54,3
114.0,25.60,3
115.0,25.67,3
116.0,25.81,3
117.0,25.84,3
118.0,25.92,3
119.0,25.92,3
120.0,25.94,3
