Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,10.24,3
5.0,12.87,3
6.0,14.79,3
7.0,15.37,3
8.0,15.60,3
9.0,15.67,3
10.0,15.70,3
11.0,15.75,3
12.0,15.75,3
13.0,15.87,3
14.0,16.14,3
15.0,16.32,3
16.0,16.42,3
17.0,16.56,3
18.0,16.68,3
19.0,16.79,3
20.0,16.87,3
21.0,17.00,3
22.0,17.04,3
23.0,17.07,3
24.0,17.14,3
25.0,17.28,3
26.0,17.31,3
27.0,17.44,3
28.0,17.60,3
29.0,17.70,3
30.0,17.74,3
31.0,17.83,3
32.0,17.95,3
33.0,18.04,3
34.0,18.13,3
35.0,18.21,3
36.0,18.27,3
37.0,18.38,3
38.0,18.43,3
39.0,18.48,3
40.0,18.59,3
41.0,18.63,3
42.0,18.66,3
43.0,18.75,3
44.0,18.83,3
45.0,18.91,3
46.0,18.98,3
47.0,19.16,3
48.0,19.24,3
49.0,19.45,3
50.0,19.56,3
51.0,19.80,3
52.0,19.89,3
53.0,20.00,3
54.0,20.13,3
55.0,20.29,3
56.0,20.38,3
57.0,20.47,3
58.0,20.51,3
59.0,20.60,3
60.0,20.66,3
61.0,20.73,3
62.0,20.84,3
63.0,20.93,3
64.0,20.99,3
65.0,21.05,3
66.0,21.13,3
67.0,21.18,3
68.0,21.29,3
69.0,21.31,3
70.0,21.37,3
71.0,21.48,3
72.0,21.57,3
73.0,21.63,3
74.0,21.70,3
75.0,21.73,3
76.0,21.75,3
77.0,21.77,3
78.0,21.80,3
79.0,21.82,3
80.0,21.84,3
81.0,21.90,3
82.0,21.93,3
83.0,21.98,3
84.0,22.03,3
85.0,22.04,3
86.0,22.09,3
87.0,22.12,3
88.0,22.21,3
89.0,22.23,3
90.0,22.29,3
91.0,22.31,3
92.0,22.33,3
93.0,22.34,3
94.0,22.36,3
95.0,22.38,3
96.0,22.40,3
97.0,22.41,3
98.0,22.57,3
99.0,22.82,3
100.0,23.07,3
101.0,23.31,3
102.0,23.51,3
103.0,23.80,3
104.0,24.08,3
105.0,24.32,3
106.0,24.54,3
107.0,24.67,3
108.0,24.93,3
109.0,25.11,3
110.0,25.26,3
111.0,25.41,3
112.0,25.44,3
113.0,25.53,3
114.0,25.69,3
115.0,25.77,3
116.0,25.88,3
117.0,25.95,3
118.0,26.09,3
119.0,26.11,3
120.0,26.20,3
