Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 25.80, 0.00, 3.46, 2073.04, 15695.66
6.04, 100.00, 359.30, 1980.58, 2649.34, 15695.66
11.61, 30.30, 150.00, 2090.27, 3497.18, 15695.66
17.17, 28.80, 239.80, 2105.39, 3357.05, 15695.66
22.71, 17.50, 139.80, 2131.64, 3575.48, 15695.66
28.27, 21.40, 109.70, 2132.02, 3439.49, 15695.66
33.81, 17.60, 189.70, 2132.64, 3354.00, 15695.66
39.36, 16.20, 130.00, 2133.27, 3355.10, 15695.66
44.91, 16.80, 139.80, 2133.77, 3350.73, 15695.66
50.46, 16.90, 169.90, 2134.52, 3352.35, 15695.66
56.01, 17.50, 100.00, 2135.39, 3351.38, 15695.66
61.56, 16.90, 109.90, 2136.02, 3353.24, 15695.66
65.61, 18.50, 138.50, 1353.91, 3354.32, 15695.66
66.94, 0.80, 0.00, 81.64, 2341.78, 15695.66
68.26, 0.00, 0.00, 81.77, 2339.94, 15695.66
69.58, 0.80, 0.00, 81.77, 2339.44, 15695.66
70.91, 0.00, 0.00, 81.77, 2340.64, 15695.66
72.22, 0.00, 0.00, 81.77, 2340.62, 15695.66
73.54, 0.00, 0.00, 81.77, 2341.11, 15695.66
74.86, 0.80, 0.00, 81.77, 2338.49, 15695.66
76.18, 0.80, 0.00, 81.77, 2338.14, 15695.66
77.50, 0.00, 0.00, 81.77, 2339.07, 15695.66
78.82, 1.60, 0.00, 81.77, 2338.29, 15695.66
80.14, 0.80, 0.00, 81.77, 2338.78, 15695.66
81.46, 0.80, 0.00, 81.77, 2338.51, 15695.66
82.78, 0.80, 0.00, 81.77, 2338.50, 15695.66
84.10, 0.00, 0.00, 81.77, 2338.39, 15695.66
85.42, 0.80, 0.00, 81.77, 2338.40, 15695.66
86.74, 0.80, 0.00, 81.77, 2338.78, 15695.66
88.06, 0.00, 0.00, 81.77, 2338.52, 15695.66
89.38, 0.80, 0.00, 81.77, 2338.19, 15695.66
90.70, 0.00, 0.00, 81.77, 2338.43, 15695.66
92.02, 0.00, 0.00, 81.77, 2338.40, 15695.66
93.34, 0.00, 0.00, 81.77, 2338.63, 15695.66
94.66, 0.80, 10.00, 81.77, 2338.86, 15695.66
95.98, 0.00, 0.00, 81.77, 2332.99, 15695.66
97.30, 1.60, 0.00, 81.77, 2333.27, 15695.66
98.62, 0.00, 0.00, 81.77, 2333.23, 15695.66
99.94, 1.60, 0.00, 81.77, 2332.71, 15695.66
101.26, 0.80, 0.00, 81.77, 2332.70, 15695.66
102.58, 0.80, 0.00, 81.77, 2332.79, 15695.66
103.90, 0.00, 0.00, 81.77, 2332.77, 15695.66
105.21, 0.00, 0.00, 81.77, 2332.93, 15695.66
106.53, 1.70, 0.00, 81.77, 2332.33, 15695.66
107.85, 0.80, 0.00, 81.77, 2332.57, 15695.66
109.17, 0.00, 0.00, 81.77, 2333.29, 15695.66
110.49, 0.80, 0.00, 81.77, 2333.38, 15695.66
111.81, 0.00, 0.00, 81.77, 2333.29, 15695.66
113.13, 0.00, 0.00, 81.77, 2333.47, 15695.66
114.45, 0.00, 0.00, 81.77, 2333.61, 15695.66
115.77, 0.80, 0.00, 81.77, 2333.97, 15695.66
117.09, 0.80, 0.00, 81.77, 2334.21, 15695.66
118.41, 0.80, 0.00, 81.77, 2337.84, 15695.66
119.73, 0.00, 0.00, 81.77, 2337.27, 15695.66
121.05, 0.00, 0.00, 81.77, 2337.92, 15695.66
122.36, 0.00, 0.00, 81.77, 2337.97, 15695.66
123.68, 0.00, 0.00, 81.77, 2338.14, 15695.66
125.00, 0.00, 0.00, 81.77, 2338.54, 15695.66
126.32, 0.00, 0.00, 81.77, 2337.73, 15695.66
127.64, 0.80, 0.00, 81.77, 2338.61, 15695.66
128.96, 0.00, 0.00, 81.77, 2303.55, 15695.66
