Time(s),Coverage(%),Number of running robots
1.0,19.56,21
2.0,19.56,21
3.0,19.56,21
4.0,19.56,21
5.0,19.56,21
6.0,19.56,21
7.0,19.56,21
8.0,19.56,21
9.0,19.56,21
10.0,19.56,21
11.0,19.56,21
12.0,19.56,21
13.0,19.56,21
14.0,19.56,21
15.0,19.56,21
16.0,19.56,21
17.0,19.56,21
18.0,19.56,21
19.0,19.56,21
20.0,19.56,21
21.0,19.56,21
22.0,19.56,21
23.0,19.56,21
24.0,19.56,21
25.0,19.56,21
26.0,19.56,21
27.0,19.56,21
28.0,19.56,21
29.0,19.56,21
30.0,19.56,21
31.0,19.56,21
32.0,19.56,21
33.0,19.56,21
34.0,19.56,21
35.0,19.56,21
36.0,19.56,21
37.0,19.56,21
38.0,19.56,21
39.0,19.56,21
40.0,19.56,21
41.0,19.56,21
42.0,19.56,21
43.0,19.56,21
44.0,19.56,21
45.0,19.56,21
46.0,19.56,21
47.0,19.56,21
48.0,19.56,21
49.0,19.56,21
50.0,19.56,21
51.0,19.56,21
52.0,19.56,21
53.0,19.56,21
54.0,19.56,21
55.0,19.56,21
56.0,19.56,21
57.0,19.56,9
58.0,19.56,9
59.0,19.56,9
60.0,19.56,9
61.0,19.56,9
62.0,19.56,9
63.0,19.56,9
64.0,19.56,9
65.0,19.56,9
66.0,19.56,9
67.0,19.56,9
68.0,19.56,9
69.0,19.56,9
70.0,19.56,9
71.0,19.56,9
72.0,19.56,9
73.0,19.56,9
74.0,19.56,9
75.0,19.56,9
76.0,19.56,9
77.0,19.56,9
78.0,19.56,9
79.0,19.56,9
80.0,19.56,9
81.0,19.56,9
82.0,19.56,9
83.0,19.56,9
84.0,19.56,9
85.0,19.56,9
86.0,19.56,9
87.0,19.56,9
88.0,19.56,9
89.0,19.56,9
90.0,19.56,9
91.0,19.56,9
92.0,19.56,9
93.0,19.56,9
94.0,19.56,9
95.0,19.56,9
96.0,19.56,9
97.0,19.56,9
98.0,19.56,9
99.0,19.56,9
100.0,19.56,9
101.0,19.56,9
102.0,19.56,9
103.0,19.56,9
104.0,19.56,9
105.0,19.56,9
106.0,19.56,9
107.0,19.56,9
108.0,19.56,9
109.0,19.56,9
110.0,19.56,9
111.0,19.56,9
112.0,19.56,9
113.0,19.56,9
114.0,19.56,9
115.0,19.56,9
116.0,19.56,9
117.0,19.56,9
118.0,19.56,9
119.0,19.56,9
120.0,19.56,9
