Time(s),Coverage(%),Number of running robots
1.0,12.64,5
2.0,12.64,5
3.0,12.64,5
4.0,12.64,5
5.0,12.64,5
6.0,12.64,5
7.0,12.64,5
8.0,12.64,5
9.0,12.64,5
10.0,14.99,5
11.0,18.98,5
12.0,19.93,5
13.0,20.49,5
14.0,21.28,5
15.0,22.01,5
16.0,22.50,5
17.0,23.66,5
18.0,24.75,5
19.0,25.87,5
20.0,26.60,5
21.0,26.80,5
22.0,26.79,5
23.0,26.82,5
24.0,26.87,5
25.0,27.05,5
26.0,27.48,5
27.0,27.84,5
28.0,28.09,5
29.0,28.79,5
30.0,29.91,5
31.0,31.24,5
32.0,32.19,5
33.0,33.98,5
34.0,35.41,5
35.0,36.13,5
36.0,36.75,5
37.0,37.15,5
38.0,37.44,5
39.0,37.44,5
40.0,37.45,5
41.0,37.49,5
42.0,37.62,5
43.0,37.95,5
44.0,38.76,5
45.0,40.64,5
46.0,42.96,5
47.0,44.81,5
48.0,46.17,5
49.0,47.59,5
50.0,48.48,5
51.0,49.09,5
52.0,49.44,5
53.0,50.17,5
54.0,50.22,5
55.0,50.34,5
56.0,50.75,5
57.0,50.86,5
58.0,50.93,5
59.0,51.01,5
60.0,51.07,5
61.0,51.15,5
62.0,51.36,5
63.0,51.44,5
64.0,51.50,5
65.0,51.59,5
66.0,51.64,5
67.0,51.59,5
68.0,51.59,5
69.0,51.63,5
70.0,51.68,5
71.0,51.77,5
72.0,51.84,5
73.0,51.93,5
74.0,52.09,5
75.0,52.66,5
76.0,52.89,5
77.0,53.37,5
78.0,53.71,5
79.0,53.75,5
80.0,54.33,5
81.0,54.71,5
82.0,54.75,5
83.0,54.76,5
84.0,54.77,5
85.0,54.81,5
86.0,54.83,5
87.0,54.89,5
88.0,55.19,5
89.0,55.37,5
90.0,55.61,5
91.0,55.69,5
92.0,55.77,5
93.0,56.02,5
94.0,56.31,5
95.0,56.53,5
96.0,56.81,5
97.0,57.00,5
98.0,57.30,5
99.0,57.62,5
100.0,57.82,5
101.0,58.16,5
102.0,58.55,5
103.0,58.60,5
104.0,58.80,5
105.0,59.19,5
106.0,59.86,5
107.0,60.59,5
108.0,61.43,5
109.0,61.46,5
110.0,61.53,5
111.0,62.20,5
112.0,62.37,5
113.0,62.44,5
114.0,62.44,5
115.0,62.49,5
116.0,62.51,5
117.0,62.53,5
118.0,62.69,5
119.0,62.81,5
120.0,63.01,5
