Time(s),Coverage(%),Number of running robots
1.0,16.06,13
2.0,16.06,13
3.0,16.06,13
4.0,16.06,13
5.0,16.06,13
6.0,16.06,13
7.0,16.06,13
8.0,16.06,13
9.0,16.06,13
10.0,16.06,13
11.0,16.06,13
12.0,16.06,13
13.0,16.06,13
14.0,16.51,13
15.0,18.25,13
16.0,21.12,13
17.0,23.37,13
18.0,24.71,13
19.0,26.33,13
20.0,27.35,13
21.0,27.96,13
22.0,28.69,13
23.0,29.01,13
24.0,29.39,13
25.0,29.71,13
26.0,29.93,13
27.0,30.41,13
28.0,30.87,13
29.0,31.43,13
30.0,31.91,13
31.0,31.97,13
32.0,32.54,13
33.0,33.32,13
34.0,33.59,13
35.0,34.04,13
36.0,34.45,13
37.0,34.80,13
38.0,35.10,13
39.0,35.10,13
40.0,35.89,13
41.0,36.18,13
42.0,37.30,13
43.0,39.13,13
44.0,40.41,13
45.0,41.64,13
46.0,42.48,13
47.0,42.61,13
48.0,43.82,13
49.0,45.32,13
50.0,46.26,13
51.0,47.15,13
52.0,48.16,13
53.0,48.96,13
54.0,49.81,13
55.0,50.30,13
56.0,50.51,13
57.0,51.84,13
58.0,51.96,13
59.0,53.04,13
60.0,53.80,13
61.0,54.27,13
62.0,54.81,13
63.0,55.78,13
64.0,56.88,13
65.0,57.60,13
66.0,58.01,13
67.0,58.23,13
68.0,58.68,13
69.0,58.95,13
70.0,59.41,13
71.0,59.69,13
72.0,60.37,13
73.0,61.29,13
74.0,61.98,13
75.0,62.08,13
76.0,62.60,13
77.0,62.92,13
78.0,63.42,13
79.0,63.56,13
80.0,64.09,13
81.0,64.20,13
82.0,64.39,13
83.0,64.89,13
84.0,65.46,13
85.0,65.77,13
86.0,66.73,13
87.0,67.79,12
88.0,68.28,12
89.0,68.28,12
90.0,68.28,12
91.0,68.28,12
92.0,68.28,12
93.0,68.28,12
94.0,68.28,12
95.0,68.28,12
96.0,68.28,12
97.0,68.28,12
98.0,68.28,12
99.0,68.28,12
100.0,68.28,12
101.0,68.28,12
102.0,68.28,12
103.0,68.28,12
104.0,68.28,12
105.0,68.28,12
106.0,68.28,12
107.0,68.28,12
108.0,68.28,12
109.0,68.28,12
110.0,68.28,12
111.0,68.28,12
112.0,68.28,12
113.0,68.28,12
114.0,68.28,12
115.0,68.28,12
116.0,68.28,12
117.0,68.28,12
118.0,68.28,12
119.0,68.28,12
120.0,68.28,12
