Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 26.10, 0.00, 3.56, 1999.61, 15695.66
4.30, 100.00, 177.80, 1271.77, 2424.11, 15695.66
8.23, 8.40, 199.90, 1282.90, 2918.89, 15695.66
12.16, 10.10, 129.90, 1309.25, 2980.68, 15695.66
16.22, 18.50, 358.80, 1444.46, 2932.29, 15695.66
20.19, 63.90, 217.30, 1657.05, 3744.41, 15695.66
24.16, 60.20, 139.70, 1668.27, 3911.49, 15695.66
28.12, 60.20, 100.00, 1671.64, 3983.08, 15695.66
32.12, 72.20, 139.30, 1674.10, 4022.12, 15695.66
36.15, 83.20, 168.90, 1675.97, 4034.13, 15695.66
40.20, 77.30, 109.70, 1676.85, 4042.57, 15695.66
44.24, 79.80, 99.40, 1678.23, 4051.15, 15695.66
48.24, 82.50, 109.00, 1679.03, 4061.27, 15695.66
52.26, 78.60, 79.50, 1680.40, 4069.89, 15695.66
56.27, 77.10, 109.40, 1682.15, 4083.04, 15695.66
60.30, 74.20, 139.10, 1684.90, 4098.18, 15695.66
64.33, 75.40, 99.50, 1687.29, 4103.58, 15695.66
68.34, 77.30, 88.60, 1689.16, 4119.12, 15695.66
72.34, 76.50, 149.50, 1690.91, 4129.20, 15695.66
76.37, 77.10, 128.20, 1687.24, 4137.68, 15695.66
80.38, 78.50, 109.20, 1683.82, 4122.10, 15695.66
84.37, 79.30, 99.40, 1684.82, 4128.74, 15695.66
88.40, 81.50, 79.40, 1685.69, 4136.85, 15695.66
92.41, 74.60, 89.70, 1686.69, 4142.64, 15695.66
96.16, 73.70, 10.00, 1567.16, 4150.87, 15695.66
99.90, 18.10, 0.00, 1567.16, 4093.87, 15695.66
103.64, 17.60, 10.00, 1567.16, 4085.50, 15695.66
107.38, 20.00, 0.00, 1567.16, 4089.41, 15695.66
111.13, 19.20, 10.00, 1567.16, 4091.35, 15695.66
114.87, 18.50, 0.00, 1567.16, 4094.22, 15695.66
118.60, 19.20, 0.00, 1567.16, 4095.81, 15695.66
122.34, 17.90, 10.00, 1567.16, 4096.58, 15695.66
126.08, 19.30, 0.00, 1567.16, 4098.92, 15695.66
