Time(s),Coverage(%),Number of running robots
1.0,0.00,3
2.0,0.00,3
3.0,0.00,3
4.0,10.20,3
5.0,13.14,3
6.0,15.16,3
7.0,15.61,3
8.0,15.74,3
9.0,15.82,3
10.0,15.84,3
11.0,15.88,3
12.0,16.04,3
13.0,16.19,3
14.0,16.27,3
15.0,16.41,3
16.0,16.47,3
17.0,16.66,3
18.0,16.71,3
19.0,16.80,3
20.0,16.85,3
21.0,16.91,3
22.0,16.98,3
23.0,17.07,3
24.0,17.12,3
25.0,17.20,3
26.0,17.30,3
27.0,17.41,3
28.0,17.54,3
29.0,17.64,3
30.0,17.64,3
31.0,17.72,3
32.0,17.81,3
33.0,17.89,3
34.0,18.00,3
35.0,18.11,3
36.0,18.22,3
37.0,18.28,3
38.0,18.38,3
39.0,18.47,3
40.0,18.52,3
41.0,18.61,3
42.0,18.68,3
43.0,18.73,3
44.0,18.82,3
45.0,18.90,3
46.0,19.04,3
47.0,19.23,3
48.0,19.33,3
49.0,19.45,3
50.0,19.61,3
51.0,19.81,3
52.0,19.94,3
53.0,20.07,3
54.0,20.20,3
55.0,20.31,3
56.0,20.45,3
57.0,20.47,3
58.0,20.58,3
59.0,20.64,3
60.0,20.67,3
61.0,20.76,3
62.0,20.86,3
63.0,20.95,3
64.0,21.09,3
65.0,21.15,3
66.0,21.17,3
67.0,21.22,3
68.0,21.31,3
69.0,21.42,3
70.0,21.43,3
71.0,21.55,3
72.0,21.64,3
73.0,21.67,3
74.0,21.72,3
75.0,21.80,3
76.0,21.83,3
77.0,21.87,3
78.0,21.88,3
79.0,21.91,3
80.0,21.94,3
81.0,21.98,3
82.0,22.00,3
83.0,22.01,3
84.0,22.05,3
85.0,22.09,3
86.0,22.14,3
87.0,22.20,3
88.0,22.23,3
89.0,22.26,3
90.0,22.30,3
91.0,22.34,3
92.0,22.36,3
93.0,22.37,3
94.0,22.39,3
95.0,22.40,3
96.0,22.40,3
97.0,22.42,3
98.0,22.60,3
99.0,22.82,3
100.0,23.10,3
101.0,23.32,3
102.0,23.56,3
103.0,23.75,3
104.0,24.04,3
105.0,24.32,3
106.0,24.59,3
107.0,24.79,3
108.0,24.98,3
109.0,25.07,3
110.0,25.23,3
111.0,25.32,3
112.0,25.51,3
113.0,25.54,3
114.0,25.62,3
115.0,25.70,3
116.0,25.75,3
117.0,25.84,3
118.0,25.84,3
119.0,25.87,3
120.0,25.94,3
