Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 20.00, 0.00, 3.41, 1771.73, 15695.66
1.55, 4.20, 0.00, 66.94, 1999.31, 15695.66
2.87, 13.20, 0.00, 66.94, 2045.62, 15695.66
4.19, 0.00, 0.00, 67.19, 2079.86, 15695.66
5.50, 0.00, 0.00, 67.19, 2072.03, 15695.66
11.21, 100.00, 148.10, 1410.32, 2436.48, 15695.66
16.74, 23.70, 100.00, 1415.71, 2847.23, 15695.66
22.28, 40.00, 79.90, 1415.96, 2805.09, 15695.66
27.85, 38.70, 79.90, 1416.59, 2791.46, 15695.66
33.41, 35.80, 60.00, 1416.84, 2787.22, 15695.66
38.95, 34.70, 80.00, 1416.96, 2787.16, 15695.66
44.51, 35.00, 50.00, 1417.59, 2790.14, 15695.66
50.07, 34.40, 70.00, 1417.84, 2785.81, 15695.66
55.62, 31.40, 80.00, 1418.09, 2788.66, 15695.66
61.18, 30.30, 60.00, 1418.71, 2792.11, 15695.66
66.73, 26.10, 50.00, 1419.21, 2790.51, 15695.66
72.28, 29.20, 40.00, 1419.21, 2789.16, 15695.66
77.84, 32.50, 70.00, 1419.46, 2791.30, 15695.66
83.39, 31.40, 30.00, 1419.96, 2792.31, 15695.66
88.95, 35.50, 79.90, 1420.46, 2793.77, 15695.66
94.50, 31.10, 30.00, 1420.84, 2799.37, 15695.66
100.05, 35.50, 30.00, 1421.46, 2797.25, 15695.66
105.61, 33.90, 70.00, 1415.72, 2800.15, 15695.66
111.16, 31.70, 59.90, 1413.73, 2797.86, 15695.66
116.73, 27.70, 50.00, 1405.26, 2784.42, 15695.66
122.27, 31.70, 59.80, 1405.76, 2785.55, 15695.66
