Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.24, 17.50, 0.00, 3.54, 1790.76, 15695.66
1.96, 3.40, 20.00, 228.71, 1899.86, 15695.66
3.68, 2.50, 10.00, 228.71, 1942.18, 15695.66
5.40, 0.80, 20.00, 228.71, 1971.71, 15695.66
7.11, 1.70, 10.00, 252.21, 1967.89, 15695.66
8.83, 1.70, 10.00, 252.46, 1970.03, 15695.66
10.55, 0.80, 0.00, 252.46, 1952.40, 15695.66
12.27, 5.80, 10.00, 265.61, 2019.03, 15695.66
14.00, 7.60, 10.00, 271.61, 2018.09, 15695.66
15.72, 5.00, 0.00, 271.98, 2026.30, 15695.66
17.44, 7.50, 0.00, 271.98, 2019.04, 15695.66
19.16, 5.90, 10.00, 271.98, 2013.94, 15695.66
20.88, 5.10, 0.00, 271.98, 2003.25, 15695.66
22.62, 5.00, 20.00, 271.98, 2001.88, 15695.66
24.34, 4.20, 19.90, 271.98, 1994.54, 15695.66
26.05, 5.10, 0.00, 271.98, 1995.70, 15695.66
27.77, 5.90, 0.00, 272.23, 1991.44, 15695.66
29.49, 6.00, 10.00, 272.23, 1989.34, 15695.66
31.21, 5.10, 30.00, 272.23, 1987.09, 15695.66
32.93, 7.60, 10.00, 272.23, 1989.09, 15695.66
34.66, 5.90, 10.00, 272.23, 1986.73, 15695.66
36.38, 6.70, 10.00, 272.36, 1984.55, 15695.66
38.10, 6.70, 20.00, 272.36, 1984.86, 15695.66
39.82, 5.90, 0.00, 272.36, 1986.81, 15695.66
41.54, 5.10, 10.00, 272.36, 1990.15, 15695.66
43.25, 6.80, 10.00, 272.61, 1988.78, 15695.66
44.97, 6.70, 10.00, 272.61, 1983.02, 15695.66
46.69, 5.90, 10.00, 272.61, 1982.52, 15695.66
48.42, 5.90, 10.00, 272.73, 1977.86, 15695.66
50.14, 5.10, 10.00, 272.73, 1981.59, 15695.66
51.86, 5.90, 0.00, 272.73, 1981.03, 15695.66
53.58, 5.10, 20.00, 272.73, 1980.89, 15695.66
55.30, 3.40, 10.00, 272.73, 1977.08, 15695.66
57.02, 9.30, 10.00, 272.86, 1973.70, 15695.66
58.74, 5.90, 10.00, 272.98, 1980.96, 15695.66
60.46, 4.30, 0.00, 273.11, 1978.56, 15695.66
62.18, 7.60, 10.00, 273.11, 1986.94, 15695.66
63.90, 5.90, 10.00, 273.11, 1983.82, 15695.66
65.62, 5.90, 10.00, 273.11, 1986.21, 15695.66
67.34, 6.70, 20.00, 273.23, 1990.45, 15695.66
69.06, 4.20, 10.00, 273.36, 1989.13, 15695.66
70.78, 4.30, 10.00, 273.48, 1983.07, 15695.66
72.51, 3.40, 0.00, 273.48, 1987.74, 15695.66
74.22, 9.20, 20.00, 273.48, 1979.15, 15695.66
75.94, 5.90, 0.00, 273.61, 1981.21, 15695.66
77.66, 5.90, 10.00, 273.61, 1983.60, 15695.66
79.38, 5.90, 10.00, 273.86, 1984.69, 15695.66
81.10, 5.90, 0.00, 273.98, 1985.92, 15695.66
82.82, 5.00, 0.00, 274.23, 1989.93, 15695.66
84.54, 5.80, 10.00, 274.23, 1989.07, 15695.66
86.26, 9.80, 10.00, 274.36, 1997.17, 15695.66
87.99, 5.90, 10.00, 274.48, 1993.04, 15695.66
89.71, 9.10, 10.00, 274.48, 1989.29, 15695.66
91.43, 5.10, 0.00, 274.48, 1990.15, 15695.66
93.15, 6.70, 0.00, 272.91, 1986.48, 15695.66
94.88, 7.70, 20.00, 272.91, 1985.44, 15695.66
96.60, 5.10, 10.00, 272.91, 1981.70, 15695.66
98.32, 4.30, 10.00, 273.16, 1982.00, 15695.66
100.05, 10.00, 0.00, 273.16, 1990.93, 15695.66
101.77, 4.20, 20.00, 273.29, 1990.41, 15695.66
103.49, 5.90, 0.00, 273.29, 1985.02, 15695.66
105.21, 9.20, 20.00, 273.41, 1978.79, 15695.66
106.93, 5.90, 10.00, 273.41, 1978.50, 15695.66
108.64, 8.30, 0.00, 273.54, 1982.61, 15695.66
110.37, 6.70, 10.00, 273.54, 1984.23, 15695.66
112.09, 3.40, 10.00, 273.54, 1986.47, 15695.66
113.82, 8.30, 10.00, 273.66, 1986.05, 15695.66
115.55, 5.90, 20.00, 273.91, 1986.75, 15695.66
117.27, 5.90, 10.00, 273.91, 1987.88, 15695.66
118.99, 6.70, 0.00, 273.91, 1988.10, 15695.66
120.71, 5.10, 10.00, 273.91, 1989.05, 15695.66
122.43, 4.20, 10.00, 273.91, 1994.08, 15695.66
124.15, 6.70, 20.00, 273.91, 2000.42, 15695.66
125.87, 6.70, 10.00, 274.04, 1996.96, 15695.66
127.59, 4.20, 10.00, 274.16, 1998.31, 15695.66
