Time(s),Coverage(%),Number of running robots
0.0,0.0,8.0
1.0,0.0,8.0
2.0,0.0,8.0
3.0,12.540000000000001,8.0
4.0,17.086000000000002,8.0
5.0,18.568,8.0
6.0,18.98,8.0
7.0,19.258,8.0
8.0,19.457,8.0
9.0,19.634999999999998,8.0
10.0,19.819,8.0
11.0,20.017000000000003,8.0
12.0,20.176,8.0
13.0,20.353,8.0
14.0,20.525,8.0
15.0,20.659,8.0
16.0,20.772,8.0
17.0,20.874000000000002,8.0
18.0,20.95,8.0
19.0,21.061,8.0
20.0,21.148,8.0
21.0,21.255000000000003,8.0
22.0,21.332,8.0
23.0,21.447,8.0
24.0,21.564,8.0
25.0,21.688,8.0
26.0,21.794999999999998,8.0
27.0,21.91,8.0
28.0,22.02,8.0
29.0,22.105,8.0
30.0,22.184,8.0
31.0,22.285,8.0
32.0,22.391,8.0
33.0,22.509,8.0
34.0,22.644,8.0
35.0,22.811,8.0
36.0,22.97,8.0
37.0,23.206,8.0
38.0,23.435,8.0
39.0,23.618000000000002,8.0
40.0,23.799,8.0
41.0,23.963,8.0
42.0,24.082,8.0
43.0,24.237000000000002,8.0
44.0,24.335,8.0
45.0,24.44,8.0
46.0,24.596,8.0
47.0,24.673000000000002,8.0
48.0,24.834,8.0
49.0,25.03,8.0
50.0,25.163999999999998,8.0
51.0,25.276,8.0
52.0,25.395,8.0
53.0,25.524,8.0
54.0,25.648000000000003,8.0
55.0,25.810000000000002,8.0
56.0,25.931,8.0
57.0,26.069,8.0
58.0,26.195999999999998,8.0
59.0,26.487000000000002,8.0
60.0,26.804000000000002,8.0
61.0,27.130000000000003,8.0
62.0,27.637999999999998,8.0
63.0,27.976,8.0
64.0,28.246,8.0
65.0,28.476,8.0
66.0,28.814999999999998,8.0
67.0,29.225,8.0
68.0,29.718,8.0
69.0,29.95,8.0
70.0,30.275,8.0
71.0,30.570999999999998,8.0
72.0,30.734,8.0
73.0,31.014999999999997,8.0
74.0,31.303999999999995,8.0
75.0,31.535000000000004,8.0
76.0,31.877999999999997,8.0
77.0,32.094,8.0
78.0,32.271,8.0
79.0,32.438,8.0
80.0,32.659000000000006,8.0
81.0,32.768,8.0
82.0,32.911,8.0
83.0,33.159000000000006,8.0
84.0,33.499,8.0
85.0,33.712,8.0
86.0,34.123000000000005,8.0
87.0,34.409000000000006,8.0
88.0,34.738,8.0
89.0,35.036,8.0
90.0,35.324,8.0
91.0,35.604,8.0
92.0,35.861000000000004,8.0
93.0,36.055,8.0
94.0,36.262,8.0
95.0,36.404,8.0
96.0,36.598,8.0
97.0,36.856,8.0
98.0,37.045,8.0
99.0,37.333,8.0
100.0,37.555,8.0
101.0,37.742000000000004,8.0
102.0,37.96,8.0
103.0,38.204,8.0
104.0,38.475,8.0
105.0,38.847,8.0
106.0,39.138999999999996,8.0
107.0,39.428000000000004,8.0
108.0,39.636,8.0
109.0,39.867000000000004,8.0
110.0,40.157,8.0
111.0,40.322,8.0
112.0,40.602,8.0
113.0,40.848,8.0
114.0,41.064,8.0
115.0,41.28,8.0
116.0,41.507,8.0
117.0,41.725,8.0
118.0,42.112,8.0
119.0,42.404,8.0
