Time(s),Coverage(%),Number of running robots
1.0,0.00,5
2.0,0.00,5
3.0,0.00,5
4.0,0.00,5
5.0,12.78,5
6.0,18.14,5
7.0,19.22,5
8.0,19.78,5
9.0,20.09,5
10.0,20.74,5
11.0,21.48,5
12.0,21.77,5
13.0,22.02,5
14.0,22.18,5
15.0,22.36,5
16.0,22.51,5
17.0,22.71,5
18.0,22.99,5
19.0,23.15,5
20.0,23.30,5
21.0,23.46,5
22.0,23.59,5
23.0,23.66,5
24.0,23.77,5
25.0,23.86,5
26.0,24.00,5
27.0,24.08,5
28.0,24.18,5
29.0,24.36,5
30.0,24.56,5
31.0,24.62,5
32.0,24.64,5
33.0,24.68,5
34.0,24.71,5
35.0,24.74,5
36.0,24.76,5
37.0,24.77,5
38.0,24.79,5
39.0,24.81,5
40.0,24.83,5
41.0,24.83,5
42.0,24.89,5
43.0,24.93,5
44.0,24.94,5
45.0,24.97,5
46.0,25.01,5
47.0,25.04,5
48.0,25.06,5
49.0,25.07,5
50.0,25.08,5
51.0,25.09,5
52.0,25.10,5
53.0,25.14,5
54.0,25.17,5
55.0,25.21,5
56.0,25.23,5
57.0,25.28,5
58.0,25.29,5
59.0,25.32,5
60.0,25.32,5
61.0,25.33,5
62.0,25.44,5
63.0,25.68,5
64.0,25.87,5
65.0,26.03,5
66.0,26.17,5
67.0,26.28,5
68.0,26.51,5
69.0,26.66,5
70.0,26.79,5
71.0,27.00,5
72.0,27.24,5
73.0,27.51,5
74.0,27.81,5
75.0,28.10,5
76.0,28.46,5
77.0,28.74,5
78.0,29.14,5
79.0,29.57,5
80.0,29.75,5
81.0,30.11,5
82.0,30.52,5
83.0,30.94,5
84.0,31.27,5
85.0,31.66,5
86.0,31.95,5
87.0,32.45,5
88.0,32.88,5
89.0,33.38,5
90.0,33.81,5
91.0,34.14,5
92.0,34.16,5
93.0,34.48,5
94.0,34.68,5
95.0,34.88,5
96.0,35.03,5
97.0,35.23,5
98.0,35.38,5
99.0,35.42,5
100.0,35.70,5
101.0,35.80,5
102.0,35.86,5
103.0,36.26,5
104.0,36.95,5
105.0,37.36,5
106.0,37.67,5
107.0,37.85,5
108.0,37.93,5
109.0,38.10,5
110.0,38.34,5
111.0,38.87,5
112.0,39.31,5
113.0,39.81,5
114.0,40.20,5
115.0,40.89,5
116.0,41.40,5
117.0,41.60,5
118.0,41.85,5
119.0,42.15,5
120.0,42.29,5
