Time(s),Coverage(%),Number of running robots
1.0,16.18,13
2.0,16.18,13
3.0,16.18,13
4.0,16.18,13
5.0,16.18,13
6.0,16.18,13
7.0,16.18,13
8.0,16.18,13
9.0,16.18,13
10.0,16.18,13
11.0,16.18,13
12.0,16.18,13
13.0,16.18,13
14.0,16.18,13
15.0,17.44,13
16.0,21.09,13
17.0,22.92,13
18.0,23.85,13
19.0,24.33,13
20.0,25.34,13
21.0,26.99,13
22.0,27.82,13
23.0,28.31,13
24.0,28.48,13
25.0,29.23,13
26.0,29.77,13
27.0,30.29,13
28.0,30.63,13
29.0,30.73,13
30.0,30.75,13
31.0,30.78,13
32.0,31.00,13
33.0,31.21,13
34.0,31.41,13
35.0,31.47,13
36.0,31.70,13
37.0,31.80,13
38.0,31.98,13
39.0,32.14,13
40.0,33.56,13
41.0,35.16,13
42.0,36.10,13
43.0,36.41,13
44.0,37.36,13
45.0,37.98,13
46.0,38.37,13
47.0,38.70,13
48.0,39.01,13
49.0,39.27,13
50.0,39.56,13
51.0,40.30,13
52.0,41.28,13
53.0,41.74,13
54.0,42.69,13
55.0,43.97,13
56.0,44.91,13
57.0,45.78,13
58.0,46.42,13
59.0,47.50,13
60.0,48.38,13
61.0,49.72,13
62.0,49.96,13
63.0,50.70,13
64.0,51.12,13
65.0,51.67,13
66.0,51.75,13
67.0,52.02,13
68.0,52.42,13
69.0,52.74,13
70.0,52.99,13
71.0,53.24,13
72.0,53.50,13
73.0,53.61,13
74.0,53.74,13
75.0,53.87,13
76.0,54.13,13
77.0,54.38,13
78.0,54.41,13
79.0,54.41,13
80.0,54.55,12
81.0,54.68,12
82.0,54.70,12
83.0,54.70,12
84.0,54.70,12
85.0,54.70,12
86.0,54.70,12
87.0,54.70,12
88.0,54.70,12
89.0,54.70,12
90.0,54.70,12
91.0,54.70,12
92.0,54.70,12
93.0,54.70,12
94.0,54.70,12
95.0,54.70,12
96.0,54.70,12
97.0,54.70,12
98.0,54.70,12
99.0,54.70,12
100.0,54.70,12
101.0,54.70,12
102.0,54.70,12
103.0,54.70,12
104.0,54.70,12
105.0,54.70,12
106.0,54.70,12
107.0,54.70,12
108.0,54.70,12
109.0,54.70,12
110.0,54.70,12
111.0,54.70,12
112.0,54.70,12
113.0,54.70,12
114.0,54.70,12
115.0,54.70,12
116.0,54.70,12
117.0,54.70,12
118.0,54.70,12
119.0,54.70,12
120.0,54.70,12
