Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.26, 25.80, 0.00, 3.32, 2042.18, 15695.66
4.31, 100.00, 169.70, 1273.13, 2387.50, 15695.66
8.25, 9.10, 149.70, 1287.08, 2837.98, 15695.66
12.19, 10.00, 60.00, 1310.12, 2899.18, 15695.66
16.21, 18.30, 353.20, 1468.01, 2848.01, 15695.66
20.17, 63.90, 158.80, 1658.55, 3757.33, 15695.66
24.14, 58.10, 89.60, 1672.36, 3911.32, 15695.66
28.11, 54.80, 110.00, 1676.48, 3982.88, 15695.66
32.09, 71.70, 139.30, 1679.12, 4027.23, 15695.66
36.14, 77.50, 119.80, 1680.38, 4038.86, 15695.66
40.14, 73.20, 59.60, 1681.12, 4042.08, 15695.66
44.16, 76.00, 128.70, 1682.00, 4049.36, 15695.66
48.16, 72.20, 108.50, 1682.50, 4051.62, 15695.66
52.17, 72.40, 89.90, 1684.00, 4062.12, 15695.66
56.19, 70.10, 109.20, 1685.12, 4072.84, 15695.66
60.22, 80.50, 108.70, 1686.75, 4084.63, 15695.66
64.23, 71.30, 159.30, 1689.50, 4089.97, 15695.66
68.24, 69.50, 139.80, 1691.00, 4104.21, 15695.66
72.25, 70.90, 169.40, 1692.88, 4105.71, 15695.66
76.29, 72.40, 118.50, 1693.88, 4110.87, 15695.66
80.30, 73.30, 60.00, 1695.06, 4113.54, 15695.66
84.32, 71.40, 70.00, 1695.56, 4120.76, 15695.66
88.12, 75.20, 79.10, 1573.92, 4122.20, 15695.66
91.87, 20.80, 0.00, 1574.17, 4062.84, 15695.66
95.60, 11.00, 10.00, 1574.17, 4036.99, 15695.66
99.34, 10.30, 0.00, 1574.17, 4040.84, 15695.66
103.08, 11.10, 0.00, 1574.17, 4046.11, 15695.66
106.81, 11.00, 10.00, 1574.17, 4048.25, 15695.66
110.54, 11.10, 10.00, 1574.17, 4051.34, 15695.66
114.28, 11.00, 0.00, 1574.17, 4054.75, 15695.66
118.02, 11.80, 0.00, 1574.17, 4058.27, 15695.66
121.77, 15.10, 10.00, 1574.17, 4062.68, 15695.66
125.50, 11.10, 0.00, 1574.17, 4066.26, 15695.66
