Time(s),Coverage(%),Number of running robots
1.0,17.02,13
2.0,17.02,13
3.0,17.02,13
4.0,17.02,13
5.0,17.02,13
6.0,17.02,13
7.0,17.02,13
8.0,17.02,13
9.0,17.02,13
10.0,17.02,13
11.0,17.02,13
12.0,17.02,13
13.0,17.02,13
14.0,17.34,13
15.0,18.18,13
16.0,19.87,13
17.0,22.91,13
18.0,24.89,13
19.0,26.95,13
20.0,28.61,13
21.0,30.04,13
22.0,30.90,13
23.0,31.23,13
24.0,31.45,13
25.0,31.65,13
26.0,31.71,13
27.0,31.77,13
28.0,31.89,13
29.0,31.91,13
30.0,32.04,13
31.0,32.23,13
32.0,32.39,13
33.0,32.59,13
34.0,32.61,13
35.0,32.66,13
36.0,32.92,13
37.0,33.16,13
38.0,33.46,13
39.0,33.85,13
40.0,34.76,13
41.0,35.14,13
42.0,36.24,13
43.0,37.19,13
44.0,38.28,13
45.0,39.24,13
46.0,40.64,13
47.0,42.07,13
48.0,42.94,13
49.0,43.79,13
50.0,44.77,13
51.0,45.03,13
52.0,45.44,13
53.0,46.13,13
54.0,46.77,13
55.0,47.03,13
56.0,47.03,13
57.0,47.38,13
58.0,47.69,13
59.0,47.96,13
60.0,48.59,12
61.0,48.88,12
62.0,48.88,12
63.0,48.88,12
64.0,48.88,12
65.0,48.88,12
66.0,48.88,12
67.0,48.88,12
68.0,48.88,12
69.0,48.88,12
70.0,48.88,12
71.0,48.88,12
72.0,48.88,12
73.0,48.88,12
74.0,48.88,12
75.0,48.88,12
76.0,48.88,12
77.0,48.88,12
78.0,48.88,12
79.0,48.88,12
80.0,48.88,12
81.0,48.88,12
82.0,48.88,12
83.0,48.88,12
84.0,48.88,12
85.0,48.88,12
86.0,48.88,12
87.0,48.88,12
88.0,48.88,12
89.0,48.88,12
90.0,48.88,12
91.0,48.88,12
92.0,48.88,12
93.0,48.88,12
94.0,48.88,12
95.0,48.88,12
96.0,48.88,12
97.0,48.88,12
98.0,48.88,12
99.0,48.88,12
100.0,48.88,12
101.0,48.88,12
102.0,48.88,12
103.0,48.88,12
104.0,48.88,12
105.0,48.88,12
106.0,48.88,12
107.0,48.88,12
108.0,48.88,12
109.0,48.88,12
110.0,48.88,12
111.0,48.88,12
112.0,48.88,12
113.0,48.88,12
114.0,48.88,12
115.0,48.88,12
116.0,48.88,12
117.0,48.88,12
118.0,48.88,12
119.0,48.88,12
120.0,48.88,12
