Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.22, 16.80, 0.00, 3.50, 1779.82, 15695.66
1.54, 0.00, 0.00, 67.11, 1857.53, 15695.66
2.85, 8.50, 0.00, 67.11, 1866.34, 15695.66
4.17, 0.00, 0.00, 67.11, 1867.73, 15695.66
5.49, 0.00, 0.00, 67.11, 1861.55, 15695.66
8.41, 5.90, 30.00, 568.28, 2128.41, 15695.66
11.34, 4.20, 20.00, 568.66, 2240.39, 15695.66
14.26, 3.40, 30.00, 568.66, 2205.38, 15695.66
17.19, 4.20, 20.00, 568.66, 2165.48, 15695.66
20.11, 28.10, 20.00, 568.66, 2127.25, 15695.66
23.04, 4.20, 10.00, 568.66, 2108.69, 15695.66
25.97, 7.60, 40.00, 568.78, 2096.78, 15695.66
28.90, 25.80, 40.00, 568.78, 2088.74, 15695.66
31.82, 5.00, 59.90, 568.78, 2084.44, 15695.66
34.75, 26.80, 20.00, 568.78, 2084.55, 15695.66
37.70, 11.00, 29.90, 568.78, 2085.64, 15695.66
40.63, 5.00, 49.90, 568.78, 2087.38, 15695.66
43.56, 25.00, 40.00, 569.03, 2088.98, 15695.66
46.49, 10.70, 10.00, 569.03, 2086.73, 15695.66
49.42, 16.00, 40.00, 569.03, 2088.71, 15695.66
52.36, 24.20, 20.00, 569.03, 2086.23, 15695.66
55.29, 10.00, 20.00, 569.03, 2085.42, 15695.66
58.21, 22.70, 10.00, 569.03, 2090.04, 15695.66
61.14, 24.40, 50.00, 569.03, 2091.50, 15695.66
64.07, 16.00, 20.00, 569.03, 2093.12, 15695.66
66.99, 21.40, 50.00, 569.03, 2090.27, 15695.66
69.92, 17.80, 20.00, 569.03, 2090.07, 15695.66
72.84, 8.40, 40.00, 569.16, 2086.49, 15695.66
75.77, 24.80, 29.90, 569.16, 2088.14, 15695.66
78.70, 9.20, 39.90, 569.16, 2084.88, 15695.66
81.63, 26.40, 9.90, 569.28, 2085.41, 15695.66
84.58, 15.80, 19.90, 569.28, 2085.76, 15695.66
87.50, 5.80, 10.00, 569.41, 2087.49, 15695.66
90.43, 17.80, 40.00, 569.53, 2089.48, 15695.66
93.36, 21.80, 20.00, 569.53, 2091.11, 15695.66
96.28, 4.20, 20.00, 569.53, 2094.70, 15695.66
99.21, 22.90, 40.00, 569.53, 2097.44, 15695.66
102.14, 21.00, 49.90, 569.53, 2100.32, 15695.66
105.06, 5.80, 10.00, 569.66, 2099.82, 15695.66
107.99, 22.00, 20.00, 569.66, 2101.35, 15695.66
110.92, 12.60, 30.00, 569.78, 2103.12, 15695.66
113.84, 9.20, 20.00, 569.78, 2106.19, 15695.66
116.77, 19.80, 10.00, 569.78, 2102.89, 15695.66
119.70, 5.80, 40.00, 569.78, 2104.04, 15695.66
122.63, 12.50, 30.00, 569.78, 2106.03, 15695.66
