Time(s), System_CPU(%), Target_CPU(%), Target_Memory(MB), System_Memory_Used(MB), System_Memory_Total(MB)
0.23, 21.80, 0.00, 3.61, 1580.16, 15695.66
1.54, 0.00, 0.00, 67.52, 1635.43, 15695.66
2.86, 9.20, 0.00, 67.52, 1683.63, 15695.66
4.17, 0.00, 0.00, 67.52, 1708.16, 15695.66
5.49, 0.00, 0.00, 67.52, 1700.92, 15695.66
7.00, 1.70, 10.00, 129.14, 1771.76, 15695.66
8.52, 0.00, 0.00, 129.14, 1763.91, 15695.66
10.03, 1.70, 0.00, 129.14, 1726.59, 15695.66
11.55, 0.80, 0.00, 129.14, 1704.75, 15695.66
13.06, 0.80, 0.00, 129.14, 1678.72, 15695.66
14.57, 2.50, 10.00, 129.14, 1663.17, 15695.66
16.09, 2.50, 0.00, 129.14, 1645.89, 15695.66
17.61, 1.70, 0.00, 129.26, 1643.93, 15695.66
19.12, 0.80, 0.00, 129.26, 1628.35, 15695.66
20.64, 1.70, 0.00, 129.26, 1626.82, 15695.66
22.15, 0.80, 10.00, 129.26, 1616.09, 15695.66
23.67, 0.80, 10.00, 129.26, 1615.15, 15695.66
25.18, 0.80, 0.00, 129.26, 1608.94, 15695.66
26.70, 0.80, 0.00, 129.26, 1607.34, 15695.66
28.21, 1.70, 10.00, 129.26, 1602.96, 15695.66
29.73, 0.80, 0.00, 129.26, 1603.93, 15695.66
31.24, 0.80, 0.00, 129.26, 1602.95, 15695.66
32.76, 0.80, 0.00, 129.26, 1603.27, 15695.66
34.27, 0.00, 0.00, 129.26, 1604.45, 15695.66
35.79, 1.70, 0.00, 129.26, 1598.60, 15695.66
37.31, 2.50, 10.00, 129.26, 1597.13, 15695.66
38.82, 0.00, 0.00, 129.26, 1596.92, 15695.66
40.34, 1.70, 0.00, 129.26, 1596.22, 15695.66
41.85, 2.50, 0.00, 129.26, 1596.40, 15695.66
43.37, 0.80, 10.00, 129.26, 1597.00, 15695.66
44.88, 1.70, 0.00, 129.26, 1597.61, 15695.66
46.40, 1.70, 0.00, 129.26, 1597.05, 15695.66
47.91, 0.80, 0.00, 129.26, 1596.83, 15695.66
49.43, 0.80, 0.00, 129.39, 1597.40, 15695.66
50.94, 0.80, 0.00, 129.39, 1598.61, 15695.66
52.46, 1.70, 10.00, 129.39, 1598.84, 15695.66
53.97, 0.80, 0.00, 129.39, 1597.09, 15695.66
55.49, 0.00, 10.00, 129.39, 1597.31, 15695.66
57.00, 3.30, 10.00, 129.39, 1598.22, 15695.66
58.52, 2.50, 0.00, 129.39, 1598.04, 15695.66
60.03, 0.80, 10.00, 129.39, 1598.60, 15695.66
61.55, 1.70, 0.00, 129.39, 1597.54, 15695.66
63.06, 0.80, 10.00, 129.39, 1598.91, 15695.66
64.58, 0.80, 0.00, 129.39, 1598.98, 15695.66
66.09, 0.80, 10.00, 129.39, 1599.50, 15695.66
67.61, 2.50, 0.00, 129.39, 1598.88, 15695.66
69.12, 0.80, 10.00, 129.39, 1600.08, 15695.66
70.64, 0.80, 0.00, 129.39, 1597.82, 15695.66
72.16, 0.80, 0.00, 129.39, 1599.37, 15695.66
73.67, 0.80, 0.00, 129.39, 1598.62, 15695.66
75.19, 0.80, 10.00, 129.39, 1599.45, 15695.66
76.70, 1.70, 0.00, 129.39, 1600.65, 15695.66
78.22, 3.30, 0.00, 129.39, 1597.72, 15695.66
79.73, 2.50, 0.00, 129.39, 1596.51, 15695.66
81.25, 0.80, 0.00, 129.39, 1597.00, 15695.66
82.76, 0.80, 0.00, 129.39, 1596.62, 15695.66
84.28, 0.00, 0.00, 129.39, 1597.86, 15695.66
85.79, 0.80, 0.00, 129.39, 1598.04, 15695.66
87.31, 0.80, 0.00, 129.39, 1597.37, 15695.66
88.82, 0.80, 0.00, 129.39, 1597.50, 15695.66
90.33, 1.70, 0.00, 129.39, 1596.27, 15695.66
91.85, 0.80, 0.00, 129.39, 1595.75, 15695.66
93.36, 2.50, 0.00, 129.39, 1596.77, 15695.66
94.88, 1.70, 0.00, 129.39, 1596.78, 15695.66
96.39, 2.50, 0.00, 129.39, 1597.43, 15695.66
97.91, 2.50, 0.00, 129.39, 1598.21, 15695.66
99.42, 3.30, 0.00, 129.39, 1598.42, 15695.66
100.94, 1.70, 0.00, 129.39, 1599.56, 15695.66
102.45, 1.70, 10.00, 129.51, 1600.60, 15695.66
103.97, 0.80, 10.00, 129.51, 1601.55, 15695.66
105.48, 1.70, 0.00, 129.51, 1602.02, 15695.66
107.00, 1.70, 10.00, 129.51, 1602.94, 15695.66
108.51, 0.80, 10.00, 129.51, 1602.21, 15695.66
110.03, 1.70, 10.00, 129.51, 1602.55, 15695.66
111.54, 1.70, 0.00, 129.51, 1601.14, 15695.66
113.06, 0.80, 10.00, 129.51, 1601.04, 15695.66
114.57, 2.50, 10.00, 129.51, 1600.30, 15695.66
116.09, 1.70, 0.00, 129.51, 1599.10, 15695.66
117.61, 1.70, 0.00, 129.51, 1599.69, 15695.66
119.12, 2.50, 0.00, 129.51, 1600.41, 15695.66
120.64, 0.80, 0.00, 129.51, 1598.39, 15695.66
122.15, 1.70, 0.00, 129.51, 1599.00, 15695.66
123.67, 4.20, 0.00, 129.51, 1570.10, 15695.66
