Time(s),Coverage(%),Number of running robots
1.0,0.00,1
2.0,0.00,1
3.0,0.00,1
4.0,7.33,1
5.0,10.40,1
6.0,11.13,1
7.0,11.52,1
8.0,11.70,1
9.0,11.83,1
10.0,12.10,1
11.0,12.32,1
12.0,12.53,1
13.0,12.89,1
14.0,13.10,1
15.0,13.58,1
16.0,14.13,1
17.0,14.43,1
18.0,14.72,1
19.0,15.01,1
20.0,15.40,1
21.0,15.68,1
22.0,15.80,1
23.0,16.11,1
24.0,16.32,1
25.0,16.79,1
26.0,17.16,1
27.0,17.42,1
28.0,17.60,1
29.0,17.73,1
30.0,17.89,1
31.0,18.00,1
32.0,18.34,1
33.0,18.46,1
34.0,18.50,1
35.0,18.68,1
36.0,18.98,1
37.0,19.14,1
38.0,19.39,1
39.0,19.63,1
40.0,19.74,1
41.0,19.90,1
42.0,20.00,1
43.0,20.09,1
44.0,20.24,1
45.0,20.41,1
46.0,20.58,1
47.0,20.61,1
48.0,20.76,1
49.0,20.83,1
50.0,20.92,1
51.0,21.15,1
52.0,21.15,1
53.0,21.27,1
54.0,21.35,1
55.0,21.47,1
56.0,21.58,1
57.0,21.86,1
58.0,22.23,1
59.0,22.63,1
60.0,23.04,1
61.0,23.52,1
62.0,23.96,1
63.0,24.38,1
64.0,24.55,1
65.0,24.77,1
66.0,24.96,1
67.0,25.14,1
68.0,25.60,1
69.0,26.07,1
70.0,26.38,1
71.0,26.90,1
72.0,27.36,1
73.0,27.74,1
74.0,27.94,1
75.0,28.21,1
76.0,28.73,1
77.0,29.24,1
78.0,29.54,1
79.0,29.81,1
80.0,30.04,1
81.0,30.14,1
82.0,30.21,1
83.0,30.45,1
84.0,30.66,1
85.0,30.68,1
86.0,30.68,1
87.0,30.68,1
88.0,30.69,1
89.0,30.71,1
90.0,30.71,1
91.0,30.73,1
92.0,30.75,1
93.0,30.75,1
94.0,30.75,1
95.0,30.75,1
96.0,30.76,1
97.0,30.77,1
98.0,30.78,1
99.0,30.79,1
100.0,30.80,1
101.0,30.80,1
102.0,30.81,1
103.0,30.82,1
104.0,30.82,1
105.0,30.84,1
106.0,30.85,1
107.0,30.86,1
108.0,30.86,1
109.0,30.87,1
110.0,30.87,1
111.0,30.87,1
112.0,30.87,1
113.0,30.88,1
114.0,30.88,1
115.0,30.88,1
116.0,30.88,1
117.0,30.88,1
118.0,30.88,1
119.0,30.88,1
120.0,30.88,1
